Orthogroup	Alyssum_gmelinii	Odontarrhena_muralis
OG0016779	Ag008G681620	Om003G113370
OG0016780	Ag002G187740	Om006G252220
OG0016781	Ag008G683760	Om001G030170
OG0016782	Ag008G684900	Om004G152650, Om003G114350
OG0016783	Ag008G686600	Om003G115060
OG0016784	Ag008G694930	Om003G117050
OG0016785	Ag008G696540	Om003G117990
OG0016786	Ag008G698420	Om003G118630
OG0016787	Ag008G699790	Om006G250400
OG0016788	Ag008G700410	Om006G250100
OG0016789	Ag008G701460	Om006G249720
OG0016790	Ag008G702670	Om006G249350
OG0016791	Ag008G703010	Om006G249260
OG0016792	Ag008G704990	Om006G248340
OG0016793	Ag007G609440	Om004G162320
OG0016794	Ag007G607640	Om004G163520
OG0016795	Ag007G607430	Om004G163760
OG0016797	Ag007G606590	Om004G164270
OG0016798	Ag007G606110	Om004G164560
OG0016799	Ag007G605930	Om004G164660
OG0016800	Ag007G605840	Om004G164740
OG0016801	Ag007G605590	Om004G165010
OG0016802	Ag007G604930, Ag006G493770	Om004G165420
OG0016804	Ag007G604480	Om004G165680
OG0016805	Ag007G604100	Om004G165990
OG0016806	Ag007G603740	Om004G166170
OG0016807	Ag007G602250	Om004G166830
OG0016808	Ag007G602150	Om004G166960
OG0016809	Ag007G602060	Om004G167050
OG0016810	Ag007G602020	Om004G167090
OG0016811	Ag007G602010	Om004G167100
OG0016812	Ag007G601090	Om004G167740
OG0016813	Ag007G600690	Om004G167990
OG0016814	Ag005G430260, Ag007G600610	Om004G168050
OG0016815	Ag007G600590	Om004G168090
OG0016816	Ag006G508170	Om004G168940
OG0016817	Ag006G575770	Om001G001500
OG0016819	Ag006G575260	Om001G001980
OG0016820	Ag006G574220	Om001G002650
OG0016821	Ag006G572980	Om001G003250
OG0016822	Ag006G571820	Om001G003730
OG0016823	Ag006G571240	Om001G004080
OG0016824	Ag006G569890	Om001G004590, Om001G004580
OG0016825	Ag006G559730	Om001G005560
OG0016826	Ag006G559820	Om001G005580
OG0016827	Ag006G561160	Om001G005910
OG0016828	Ag006G561380	Om001G006060
OG0016829	Ag006G563480	Om001G006660
OG0016830	Ag006G564120	Om001G006960
OG0016831	Ag006G565690	Om001G007400
OG0016833	Ag006G567580	Om001G008110
OG0016834	Ag006G553000, Ag002G118640	Om001G008940
OG0016835	Ag006G539920, Ag006G537430	Om001G012350
OG0016836	Ag006G536640, Ag006G539230	Om001G012930
OG0016837	Ag006G536460, Ag006G538980	Om001G013090
OG0016838	Ag006G535740	Om001G013490
OG0016839	Ag006G535670	Om001G013530
OG0016840	Ag006G534870	Om001G014280
OG0016841	Ag001G005970	Om003G092720
OG0016843	Ag006G531040	Om001G016590
OG0016844	Ag001G027380	Om001G016700
OG0016845	Ag008G705000	Om006G248320
OG0016846	Ag007G585130	Om007G287130
OG0016847	Ag007G584990	Om007G287230
OG0016848	Ag007G584890	Om007G287280
OG0016849	Ag007G584860	Om007G287300
OG0016850	Ag007G584780	Om007G287370
OG0016851	Ag007G584770	Om007G287380
OG0016852	Ag007G584550	Om007G287550
OG0016853	Ag007G583940	Om007G288180
OG0016854	Ag007G584130	Om007G287920
OG0016855	Ag007G583320	Om007G288670
OG0016856	Ag007G583270	Om007G288680
OG0016858	Ag007G582710	Om007G289160
OG0016859	Ag007G581930	Om007G289930
OG0016860	Ag007G581740	Om007G290130
OG0016861	Ag003G246510	Om001G023110
OG0016863	Ag007G581600	Om007G290220
OG0016864	Ag007G581560	Om007G290260
OG0016866	Ag007G580510	Om007G291120
OG0016867	Ag007G580390	Om007G291260
OG0016868	Ag007G580150	Om007G291390
OG0016869	Ag003G285840	Om001G034820
OG0016871	Ag003G286840	Om001G035400
OG0016872	Ag003G288410	Om001G035970
OG0016873	Ag003G289330	Om001G036740
OG0016874	Ag003G289710	Om001G037050
OG0016875	Ag003G290610	Om001G037450
OG0016877	Ag003G292520	Om001G039110
OG0016878	Ag003G293080	Om001G039520
OG0016879	Ag003G293620	Om001G039800
OG0016880	Ag003G294000	Om001G039900
OG0016881	Ag003G294270	Om001G040070
OG0016882	Ag003G294490	Om001G040200
OG0016883	Ag003G295290	Om001G040760
OG0016884	Ag003G295780	Om001G040960
OG0016885	Ag003G296360	Om001G041240
OG0016886	Ag003G296560	Om001G041350
OG0016887	Ag003G296790	Om001G041580
OG0016888	Ag003G296830	Om001G041610
OG0016889	Ag003G296980	Om001G041770
OG0016890	Ag003G297060	Om001G041860
OG0016891	Ag003G297100	Om001G041890
OG0016892	Ag005G412660	Om002G085090
OG0016893	Ag002G158090	Om008G341500
OG0016895	Ag007G645740	Om007G314180
OG0016896	Ag007G645880	Om007G314160
OG0016899	Ag007G648340	Om007G315480
OG0016900	Ag007G649390	Om007G316120
OG0016901	Ag007G649670	Om007G316190
OG0016902	Ag002G161960	Om008G339420
OG0016903	Ag004G311300	Om005G188670
OG0016904	Ag001G100540	Om002G042510
OG0016906	Ag007G578770	Om007G292540
OG0016909	Ag001G053040	Om006G266110
OG0016911	Ag002G159050	Om008G340780
OG0016912	Ag002G158770	Om008G340940
OG0016913	Ag002G158370	Om008G341140
OG0016915	Ag002G157530	Om008G341960
OG0016916	Ag002G156210, Ag002G153710	Om008G342920
OG0016920	Ag002G146950	Om008G350550
OG0016921	Ag002G145640	Om008G351540
OG0016922	Ag002G142660	Om008G353170
OG0016923	Ag002G140960	Om008G353610
OG0016924	Ag002G140750	Om008G353680
OG0016925	Ag002G132960	Om008G354680
OG0016926	Ag002G130930, Ag002G130690	Om008G355170
OG0016927	Ag002G129980	Om008G355460
OG0016928	Ag004G308410	Om005G186320
OG0016929	Ag002G126830	Om008G356210
OG0016930	Ag002G104850	Om008G358590
OG0016931	Ag005G465910	Om002G059260
OG0016932	Ag001G042250	Om003G106020
OG0016933	Ag006G493860	Om004G175230
OG0016934	Ag002G123550	Om008G362770
OG0016935	Ag002G114300	Om008G362230
OG0016936	Ag002G123700	Om005G212740
OG0016937	Ag001G042480	Om003G106160
OG0016939	Ag001G042820	Om005G190830
OG0016940	Ag001G042360	Om003G106060
OG0016941	Ag005G426490	Om002G075920
OG0016942	Ag005G426470	Om002G075960
OG0016943	Ag001G042520	Om003G106110
OG0016944	Ag005G477670	Om002G077330
OG0016945	Ag004G333950	Om003G106760
OG0016946	Ag005G448240	Om003G105900
OG0016947	Ag001G043490	Om003G104740
OG0016948	Ag001G045860, Ag001G043680	Om003G104410
OG0016949	Ag001G038690	Om003G103960
OG0016950	Ag001G038290	Om003G103780
OG0016951	Ag001G037800	Om003G103470
OG0016952	Ag001G037470	Om003G103350
OG0016953	Ag001G035010	Om003G102270
OG0016954	Ag001G034980	Om003G102240
OG0016955	Ag001G034960	Om003G102220
OG0016956	Ag001G034680	Om003G102150
OG0016957	Ag001G034390	Om003G101920
OG0016958	Ag001G033720	Om003G101520
OG0016959	Ag007G649720	Om007G316220
OG0016960	Ag007G614540	Om007G316250
OG0016961	Ag001G099230	Om006G229080
OG0016962	Ag007G652560	Om007G317010
OG0016963	Ag007G654130	Om007G317320
OG0016964	Ag007G656330	Om007G318340
OG0016965	Ag007G656410	Om007G318300
OG0016966	Ag007G656590	Om007G318260
OG0016968	Ag003G255250	Om001G023340
OG0016969	Ag007G657260	Om007G318380
OG0016970	Ag008G717920, Ag008G717970	Om006G242150
OG0016971	Ag002G206740	Om008G318650
OG0016972	Ag002G206670	Om008G318690
OG0016973	Ag008G721100	Om006G239980
OG0016974	Ag002G206030	Om008G319280
OG0016975	Ag002G205810	Om008G319480
OG0016976	Ag002G204410	Om008G320190
OG0016977	Ag002G204310	Om008G320260
OG0016978	Ag002G203710	Om008G320650
OG0016979	Ag002G203120	Om008G321120
OG0016980	Ag002G201740	Om008G322120
OG0016981	Ag002G200930	Om008G322730
OG0016982	Ag002G200090	Om008G323050
OG0016983	Ag002G198670	Om008G323990
OG0016984	Ag002G198550	Om008G324120
OG0016985	Ag002G198470	Om008G324300
OG0016986	Ag001G090660	Om003G123690
OG0016987	Ag002G196860	Om008G325350
OG0016988	Ag002G196590	Om008G325560
OG0016989	Ag002G195610	Om008G326080
OG0016990	Ag002G191770	Om008G327660
OG0016991	Ag002G191130	Om008G327850
OG0016992	Ag002G190810	Om008G327980
OG0016993	Ag006G491230	Om004G177050
OG0016994	Ag006G491240	Om004G177040
OG0016995	Ag006G491330	Om004G176960
OG0016996	Ag006G491560	Om004G176780
OG0016997	Ag006G491600	Om004G176740
OG0016998	Ag006G491620	Om004G176710
OG0016999	Ag006G491660	Om004G176680
OG0017000	Ag006G492030	Om004G176410
OG0017001	Ag006G492160	Om004G176380
OG0017002	Ag006G492690	Om004G176080
OG0017003	Ag006G492890	Om004G175870
OG0017004	Ag006G492900	Om004G175910
OG0017005	Ag006G493230	Om004G175730
OG0017006	Ag006G493850	Om004G175240
OG0017007	Ag006G495590	Om004G174330
OG0017008	Ag006G497180	Om004G173390
OG0017009	Ag008G719390	Om006G241170
OG0017010	Ag008G718210	Om006G241930
OG0017011	Ag008G718000	Om006G242070
OG0017012	Ag008G718090	Om006G242010
OG0017013	Ag008G716700, Ag008G716720	Om006G242760
OG0017014	Ag008G716520	Om006G242920
OG0017015	Ag008G715120	Om006G243740
OG0017016	Ag008G714390	Om006G244130
OG0017017	Ag008G714030	Om006G244270
OG0017018	Ag008G710240	Om006G245550
OG0017019	Ag008G709120	Om006G246030
OG0017020	Ag008G728990	Om006G234630
OG0017021	Ag008G729740	Om006G234010
OG0017022	Ag008G730170	Om006G233850
OG0017023	Ag008G730590	Om006G233540
OG0017024	Ag008G730750	Om006G233440
OG0017025	Ag008G731860	Om006G232550
OG0017026	Ag008G732080	Om006G232370
OG0017027	Ag008G732250	Om006G232290
OG0017028	Ag008G732510	Om006G232130
OG0017029	Ag008G732520	Om006G232120
OG0017030	Ag008G733070	Om006G231680
OG0017031	Ag008G733180	Om006G231600
OG0017032	Ag008G733450	Om006G231430
OG0017033	Ag008G733620	Om006G231270
OG0017034	Ag008G733730	Om006G231180
OG0017035	Ag008G733910	Om006G231020
OG0017036	Ag008G734000	Om006G230980
OG0017037	Ag008G734500	Om006G230480
OG0017038	Ag008G734750	Om006G230250
OG0017039	Ag005G486940	Om006G229920
OG0017040	Ag001G100010	Om006G229730
OG0017041	Ag001G099590	Om006G229390
OG0017042	Ag001G099290	Om006G229130
OG0017044	Ag007G626370, Ag006G518870	Om004G157030
OG0017045	Ag006G520060	Om004G157470
OG0017046	Ag006G515930	Om004G158210
OG0017047	Ag006G515180	Om004G158480
OG0017048	Ag006G515160	Om004G158500
OG0017051	Ag007G584800	Om007G287360
OG0017053	Ag006G510090	Om004G160010
OG0017054	Ag007G586640	Om007G293010
OG0017056	Ag007G587430	Om007G277780
OG0017057	Ag007G587440	Om007G277790
OG0017058	Ag007G587710	Om007G277930
OG0017059	Ag007G588930	Om007G278980
OG0017060	Ag007G590450	Om007G280000
OG0017062	Ag007G591030, Ag007G591020, Ag001G070250	Om007G280370
OG0017063	Ag007G591590	Om007G280880
OG0017064	Ag007G591970	Om007G281170
OG0017065	Ag007G592270	Om007G281410
OG0017068	Ag007G594930	Om007G283100
OG0017069	Ag007G595250	Om007G283320
OG0017070	Ag007G595330	Om007G283400
OG0017071	Ag007G595770	Om007G283660
OG0017072	Ag007G596110	Om007G283940
OG0017073	Ag007G596150	Om007G283980
OG0017074	Ag007G596610	Om007G284350
OG0017075	Ag007G597630	Om007G285070
OG0017076	Ag007G597800	Om007G285250
OG0017077	Ag007G598130	Om007G285490
OG0017078	Ag007G598230	Om007G285520
OG0017079	Ag007G598240	Om007G285530
OG0017080	Ag006G527430	Om004G149450
OG0017081	Ag007G623940	Om007G297680
OG0017082	Ag003G293010	Om001G039460
OG0017085	Ag003G212190	Om004G132250
OG0017086	Ag004G400000	Om005G228250
OG0017087	Ag006G525450	Om004G150840
OG0017088	Ag003G251880	Om001G020670
OG0017089	Ag003G251820	Om002G072620
OG0017091	Ag003G251390	Om001G020200
OG0017092	Ag003G251400	Om001G020190
OG0017093	Ag003G251450	Om001G020070
OG0017094	Ag001G100590	Om002G042480
OG0017095	Ag001G100550	Om002G042500
OG0017096	Ag001G100730	Om002G042390
OG0017097	Ag001G100780	Om002G042320
OG0017098	Ag001G100970	Om002G042110
OG0017099	Ag001G101060	Om002G042010
OG0017105	Ag005G489970	Om002G043410
OG0017106	Ag005G489850	Om002G043500
OG0017107	Ag005G488590	Om006G263580, Om002G044140
OG0017108	Ag005G488460	Om002G044260
OG0017109	Ag005G488410	Om002G044290
OG0017110	Ag005G487990	Om002G044640
OG0017111	Ag005G487840	Om002G044760
OG0017112	Ag005G487580	Om002G044980
OG0017113	Ag005G486990	Om002G045170
OG0017114	Ag005G486230	Om002G045710
OG0017115	Ag005G485270	Om002G046410
OG0017116	Ag005G484950	Om002G046580
OG0017117	Ag005G484860	Om002G046660
OG0017118	Ag005G484140	Om002G047300
OG0017119	Ag005G483530	Om002G047590
OG0017120	Ag005G482840	Om002G048150
OG0017121	Ag005G482810	Om002G048160
OG0017122	Ag005G482520	Om002G048300
OG0017123	Ag005G482360	Om002G048400
OG0017124	Ag005G482340	Om002G048420
OG0017125	Ag005G481440	Om002G049080
OG0017126	Ag005G481370	Om002G049130
OG0017127	Ag005G481300	Om002G049200
OG0017128	Ag005G480750	Om002G049530
OG0017129	Ag005G480640	Om002G049660
OG0017131	Ag005G479740	Om002G050120
OG0017132	Ag005G479480	Om002G050330
OG0017133	Ag005G479340	Om002G050470
OG0017134	Ag005G478990	Om002G050810
OG0017135	Ag005G478960	Om002G050840
OG0017136	Ag005G478390	Om002G051290
OG0017137	Ag002G186280	Om008G330100
OG0017139	Ag002G182040	Om008G331710
OG0017140	Ag002G181930	Om008G331740
OG0017141	Ag002G181820	Om008G331820
OG0017142	Ag002G180220	Om008G332370
OG0017144	Ag002G178910	Om008G332850
OG0017146	Ag002G166060	Om008G337610
OG0017147	Ag002G168300	Om008G336670
OG0017150	Ag002G173650	Om008G335140
OG0017151	Ag002G173810	Om008G335080
OG0017152	Ag002G176670	Om008G333760
OG0017153	Ag004G322860	Om005G196030
OG0017154	Ag004G323100	Om005G196250
OG0017155	Ag004G324340	Om005G196860
OG0017157	Ag004G325270	Om005G197540
OG0017158	Ag004G326170	Om005G198180
OG0017159	Ag004G326350	Om005G198240
OG0017160	Ag004G326510	Om005G198350
OG0017161	Ag004G327960	Om005G198980
OG0017162	Ag004G329760	Om005G199960
OG0017163	Ag004G329360	Om005G199640
OG0017164	Ag004G330030	Om005G200150
OG0017165	Ag004G330210	Om005G200270
OG0017166	Ag004G330260	Om005G200320
OG0017167	Ag004G330460	Om005G200490
OG0017168	Ag004G331790	Om005G200980
OG0017169	Ag004G332260	Om005G201460
OG0017170	Ag004G332390	Om005G201540
OG0017171	Ag001G012900	Om003G096570
OG0017172	Ag004G335570	Om005G203090
OG0017173	Ag004G337090	Om005G203770
OG0017174	Ag004G337490	Om005G203980
OG0017175	Ag004G337700	Om005G204070
OG0017176	Ag004G337750	Om005G204120
OG0017177	Ag004G337920	Om005G204210
OG0017179	Ag004G339730	Om005G205070
OG0017180	Ag004G339890	Om005G205140
OG0017181	Ag004G340370	Om005G205240
OG0017182	Ag004G339950	Om005G205160
OG0017183	Ag004G340760	Om005G205380
OG0017184	Ag004G341150	Om005G205640
OG0017186	Ag003G242810	Om004G144540
OG0017187	Ag003G242910	Om004G144600
OG0017190	Ag003G245770	Om004G146700
OG0017191	Ag002G142570	Om004G147270
OG0017192	Ag005G482330	Om002G048440
OG0017195	Ag006G552850	Om001G008950
OG0017198	Ag007G586190	Om007G286220
OG0017200	Ag003G252680	Om001G021440
OG0017202	Ag004G318170	Om004G154510
OG0017204	Ag001G006530	Om006G239180
OG0017206	Ag006G523950	Om004G152010
OG0017208	Ag006G523350	Om004G154170
OG0017209	Ag006G523080	Om004G154020
OG0017210	Ag006G522270	Om004G153540
OG0017211	Ag006G522160	Om004G153480
OG0017212	Ag006G521460	Om004G155990
OG0017213	Ag006G521350	Om004G156030
OG0017214	Ag006G521080	Om004G156140
OG0017215	Ag006G520620	Om004G156320
OG0017216	Ag006G520580	Om004G156370
OG0017217	Ag004G321210	Om005G195130
OG0017218	Ag004G319730	Om005G194190
OG0017219	Ag004G318440	Om005G193470
OG0017220	Ag004G318050, Ag004G318040	Om005G193220
OG0017221	Ag001G038190, Ag004G316960	Om005G192440
OG0017222	Ag004G316830	Om005G192400
OG0017224	Ag004G313970	Om005G190450
OG0017225	Ag004G313650	Om005G190230
OG0017226	Ag004G312760	Om005G189610
OG0017227	Ag004G312630	Om005G189500
OG0017228	Ag004G312590	Om005G189460
OG0017229	Ag004G311730	Om005G188830
OG0017230	Ag004G310720	Om005G188170
OG0017231	Ag004G310810	Om005G188250
OG0017232	Ag004G310110	Om005G187520
OG0017233	Ag004G309600	Om005G187280
OG0017234	Ag004G366420	Om005G216940
OG0017235	Ag004G309450	Om005G187200
OG0017237	Ag004G309330	Om005G187120
OG0017238	Ag006G506290	Om004G169370
OG0017239	Ag004G308660	Om005G186560
OG0017240	Ag004G306620	Om005G184820
OG0017241	Ag004G305510	Om005G183870
OG0017242	Ag004G305360	Om005G183700
OG0017244	Ag004G304380	Om005G182980
OG0017245	Ag004G303990	Om005G182760
OG0017246	Ag004G303270	Om005G182220
OG0017247	Ag004G303240	Om005G182190
OG0017248	Ag004G302680	Om005G181500
OG0017249	Ag004G302420	Om005G181760
OG0017250	Ag004G302050	Om005G181140
OG0017251	Ag004G302000	Om005G181080
OG0017252	Ag004G301240	Om005G180550
OG0017253	Ag004G301360	Om005G180650
OG0017254	Ag004G301380	Om005G180700
OG0017255	Ag004G301500	Om005G180770
OG0017256	Ag007G586680	Om007G292970
OG0017257	Ag004G300660	Om005G180230
OG0017258	Ag004G300490	Om005G180080
OG0017259	Ag004G299280	Om005G179150
OG0017260	Ag004G299240	Om005G179110
OG0017261	Ag004G297770	Om005G178130
OG0017262	Ag004G297650	Om005G177920
OG0017263	Ag004G297390	Om005G177660
OG0017264	Ag004G297320	Om005G177590
OG0017265	Ag007G614550	Om007G301130
OG0017266	Ag007G614340	Om007G301220
OG0017267	Ag007G614240	Om007G301240
OG0017268	Ag007G614080	Om007G301310
OG0017269	Ag007G616920	Om007G300480
OG0017270	Ag007G616930	Om007G300470
OG0017271	Ag007G616980	Om007G300450
OG0017272	Ag007G618160	Om007G299970
OG0017273	Ag007G617760	Om007G300120
OG0017274	Ag007G621340	Om007G298710
OG0017275	Ag007G622260	Om007G298310
OG0017276	Ag007G623400	Om007G297860
OG0017277	Ag007G626480	Om007G296730
OG0017278	Ag007G626540	Om007G296690
OG0017279	Ag007G627620	Om007G296520
OG0017280	Ag004G353750, Ag004G353740	Om005G211170
OG0017281	Ag007G629270	Om007G295010
OG0017283	Ag007G631880	Om007G295130
OG0017284	Ag007G633090	Om007G294740
OG0017285	Ag007G637090	Om007G293580, Om003G097240
OG0017286	Ag007G637550	Om007G293390
OG0017287	Ag007G641490	Om007G303260
OG0017288	Ag007G641140	Om007G303490
OG0017289	Ag007G641010	Om007G303530
OG0017291	Ag005G404920	Om007G308130
OG0017292	Ag006G555470	Om009G364010
OG0017293	Ag007G612220	Om004G161050
OG0017294	Ag007G612120	Om004G161150
OG0017295	Ag006G505590	Om004G169790
OG0017296	Ag008G662170	Om006G274090
OG0017297	Ag001G000360	Om003G089610
OG0017299	Ag006G500310	Om004G171810
OG0017300	Ag006G500270	Om004G171840
OG0017301	Ag006G500090	Om004G171870
OG0017302	Ag006G499940	Om004G171980
OG0017303	Ag006G499250	Om004G172390
OG0017304	Ag008G720530	Om006G240270
OG0017305	Ag008G720450	Om006G240340
OG0017307	Ag004G328720	Om005G199460
OG0017308	Ag008G721790	Om006G239480
OG0017309	Ag008G721940	Om006G239390
OG0017310	Ag008G722580	Om006G238960
OG0017311	Ag008G722470	Om006G239030
OG0017312	Ag008G722650	Om006G238900
OG0017313	Ag008G722990	Om006G238680
OG0017314	Ag008G723100	Om006G238630
OG0017315	Ag008G723110	Om006G238620
OG0017316	Ag008G724360, Ag008G724350	Om006G237630
OG0017317	Ag008G724430	Om006G237580
OG0017318	Ag008G725660	Om006G236850
OG0017319	Ag008G693890	Om003G116520
OG0017320	Ag008G726070	Om006G236570
OG0017321	Ag003G259860	Om006G236200
OG0017323	Ag008G726820	Om006G236040
OG0017324	Ag008G726910	Om006G235970
OG0017325	Ag008G727050	Om006G235780
OG0017326	Ag008G728790	Om006G234730
OG0017327	Ag008G706130	Om006G247580
OG0017328	Ag008G706040	Om006G247640
OG0017329	Ag008G705970	Om006G247680
OG0017331	Ag001G059830, Ag001G063390	Om006G257840
OG0017332	Ag001G062980	Om006G258120
OG0017333	Ag001G062370	Om006G258250
OG0017334	Ag001G061780	Om006G258380
OG0017335	Ag001G060470	Om006G259040
OG0017337	Ag008G719470	Om006G241110
OG0017338	Ag008G691330	Om006G261170
OG0017340	Ag001G056390	Om006G262300
OG0017341	Ag001G055830	Om006G262820
OG0017342	Ag001G055580	Om006G263050
OG0017343	Ag001G054650	Om006G263770
OG0017344	Ag001G054180	Om006G263930
OG0017346	Ag001G052910	Om006G266500
OG0017347	Ag006G575750	Om006G266720
OG0017348	Ag001G052020	Om006G267140
OG0017349	Ag001G037480	Om003G103360
OG0017354	Ag008G674580	Om006G268400
OG0017355	Ag005G479320	Om002G050490
OG0017356	Ag004G355070, Ag002G194700	Om005G211960
OG0017357	Ag004G355260	Om005G212050
OG0017358	Ag007G612490	Om004G160930
OG0017359	Ag004G354750	Om005G211800
OG0017360	Ag004G354850	Om005G211860
OG0017361	Ag004G350740	Om005G210250
OG0017362	Ag004G350030	Om005G209740
OG0017363	Ag004G349890	Om005G209710
OG0017364	Ag004G298220	Om005G178340
OG0017365	Ag004G348960	Om005G209360
OG0017366	Ag004G348900	Om005G209330
OG0017367	Ag004G348160	Om005G208990
OG0017368	Ag004G344650	Om005G207380
OG0017369	Ag004G344640	Om005G207370
OG0017370	Ag004G344340	Om005G207180
OG0017371	Ag004G343900	Om005G206900
OG0017373	Ag004G343470	Om005G206720
OG0017374	Ag004G342690	Om005G206230
OG0017375	Ag003G215280	Om004G134060
OG0017376	Ag003G215330	Om004G134090
OG0017377	Ag003G218030	Om004G134760
OG0017378	Ag003G218070	Om004G134790
OG0017379	Ag003G218190	Om004G134880
OG0017380	Ag003G219010, Ag004G373300	Om004G135290
OG0017381	Ag003G219620	Om004G135660
OG0017382	Ag003G219750	Om004G135770
OG0017383	Ag003G219870	Om004G135790
OG0017384	Ag003G222150	Om004G136630
OG0017385	Ag003G223480	Om004G137080
OG0017386	Ag003G224130	Om004G137350
OG0017387	Ag004G332570	Om005G201700
OG0017388	Ag003G228210	Om004G138780
OG0017389	Ag003G229590, Ag003G229600	Om004G139100
OG0017390	Ag003G231620	Om004G139650
OG0017391	Ag008G719540	Om006G241040
OG0017392	Ag003G233040	Om004G140070
OG0017393	Ag001G042080	Om007G285170
OG0017394	Ag003G234420	Om004G140680
OG0017395	Ag003G235000	Om004G140780
