Orthogroup	Rorippa_islandica	Arabis_alpina
OG0013731	Roisl.0053s0132.1.p	Aa_G65120.h1.t1
OG0013732	Roisl.0085s0001.1.p	Aa_G90160.h1.t1
OG0013733	Roisl.0053s0302.1.p	Aa_G178980.h1.t1
OG0013734	Roisl.0053s0314.1.p	Aa_G428260.h1.t1
OG0013735	Roisl.0053s0330.1.p	Aa_G293360.h1.t1
OG0013736	Roisl.0053s0347.1.p	Aa_G71950.h1.t1
OG0013737	Roisl.0053s0362.1.p	Aa_G543590.h1.t1
OG0013738	Roisl.0053s0366.1.p	Aa_G504320.h1.t1
OG0013739	Roisl.0053s0395.1.p	Aa_G391610.h1.t1
OG0013740	Roisl.0053s0403.1.p	Aa_G427500.h1.t1
OG0013741	Roisl.0115s0617.1.p	Aa_G306620.h1.t1
OG0013742	Roisl.0115s0605.1.p	Aa_G212350.h1.t1
OG0013743	Roisl.0115s0596.1.p	Aa_G96540.h1.t1
OG0013744	Roisl.0022s0031.1.p	Aa_G3430.h1.t1
OG0013746	Roisl.0115s0541.1.p	Aa_G455790.h1.t1
OG0013747	Roisl.0115s0533.1.p	Aa_G399640.h1.t1
OG0013748	Roisl.0115s0522.1.p	Aa_G171700.h1.t1
OG0013749	Roisl.0115s0515.1.p	Aa_G171740.h2.t1, Aa_G171740.h1.t1
OG0013750	Roisl.0115s0500.1.p	Aa_G388620.h1.t1
OG0013751	Roisl.0115s0472.1.p	Aa_G227460.h1.t1
OG0013752	Roisl.0003s0043.1.p	Aa_G325430.h1.t1
OG0013753	Roisl.0189s0063.1.p	Aa_G316190.h1.t1
OG0013754	Roisl.0055s0010.1.p	Aa_G149770.h1.t1
OG0013755	Roisl.0209s0092.1.p	Aa_G30800.h1.t1
OG0013756	Roisl.0022s0046.1.p	Aa_G664060.h1.t1
OG0013757	Roisl.0022s0013.1.p	Aa_G714830.h1.t1
OG0013758	Roisl.0022s0038.1.p	Aa_G474690.h1.t1
OG0013759	Roisl.0022s0039.1.p	Aa_G474720.h1.t1
OG0013760	Roisl.0204s0177.1.p	Aa_G204520.h1.t1
OG0013761	Roisl.0194s0038.1.p	Aa_G510110.h1.t1
OG0013762	Roisl.0194s0019.1.p	Aa_G256360.h1.t1
OG0013763	Roisl.0210s1604.1.p	Aa_G83750.h1.t1
OG0013764	Roisl.0210s1568.1.p	Aa_G280290.h1.t1
OG0013765	Roisl.0210s1563.1.p	Aa_G280230.h1.t1
OG0013766	Roisl.0210s1559.1.p	Aa_G735980.h1.t1
OG0013767	Roisl.0210s1549.1.p	Aa_G276250.h1.t1
OG0013768	Roisl.0210s1547.1.p	Aa_G655880.h1.t1
OG0013769	Roisl.0082s0504.1.p	Aa_G495990.h1.t1
OG0013770	Roisl.0021s0576.1.p	Aa_G166850.h1.t1
OG0013771	Roisl.0210s1528.1.p	Aa_G411030.h1.t1
OG0013772	Roisl.0198s0047.1.p	Aa_G361220.h1.t1
OG0013773	Roisl.0036s0085.1.p	Aa_G91560.h1.t1
OG0013774	Roisl.0014s0033.1.p	Aa_G102150.h1.t1
OG0013775	Roisl.0014s0032.1.p	Aa_G102170.h1.t1
OG0013776	Roisl.0046s1219.1.p	Aa_G1087670.h1.t1, Aa_G1087670.h2.t1
OG0013777	Roisl.0046s1198.1.p	Aa_G114530.h1.t1
OG0013778	Roisl.0046s1190.1.p	Aa_G114490.h1.t1
OG0013779	Roisl.0046s1189.1.p	Aa_G114480.h1.t1
OG0013780	Roisl.0046s1188.1.p	Aa_G114470.h1.t1
OG0013781	Roisl.0046s1187.1.p	Aa_G114440.h1.t1
OG0013782	Roisl.0046s1186.1.p	Aa_G114430.h1.t1
OG0013783	Roisl.0046s1163.1.p	Aa_G87910.h1.t1
OG0013784	Roisl.0046s1161.1.p	Aa_G87920.h1.t1
OG0013785	Roisl.0046s1156.1.p	Aa_G87960.h1.t1
OG0013786	Roisl.0046s1149.1.p	Aa_G235890.h1.t1
OG0013787	Roisl.0046s1144.1.p	Aa_G236130.h1.t1
OG0013788	Roisl.0046s1136.1.p	Aa_G236040.h1.t1
OG0013789	Roisl.0046s1110.1.p	Aa_G123000.h1.t1
OG0013790	Roisl.0046s1097.1.p	Aa_G122810.h1.t1
OG0013791	Roisl.0046s1085.1.p	Aa_G122640.h1.t1
OG0013792	Roisl.0011s0025.1.p	Aa_G251450.h1.t1
OG0013793	Roisl.0210s0004.1.p	Aa_G106330.h1.t1
OG0013794	Roisl.0046s0722.1.p	Aa_G106240.h1.t1
OG0013795	Roisl.0210s0042.1.p	Aa_G94550.h1.t1
OG0013796	Roisl.0210s0048.1.p	Aa_G94470.h1.t1
OG0013797	Roisl.0210s0059.1.p	Aa_G94380.h1.t1
OG0013798	Roisl.0025s0089.1.p	Aa_G270260.h1.t1
OG0013799	Roisl.0210s0083.1.p	Aa_G105760.h1.t1
OG0013800	Roisl.0210s0115.1.p	Aa_G290750.h1.t1
OG0013801	Roisl.0210s0116.1.p	Aa_G290740.h1.t1
OG0013802	Roisl.0210s0122.1.p	Aa_G290690.h1.t1
OG0013803	Roisl.0210s0127.1.p	Aa_G290630.h1.t1
OG0013804	Roisl.0210s0137.1.p	Aa_G531700.h1.t1, Aa_G211790.h1.t1
OG0013805	Roisl.0210s0153.1.p	Aa_G325250.h1.t1
OG0013806	Roisl.0074s0402.1.p	Aa_G424020.h1.t1
OG0013807	Roisl.0210s0178.1.p	Aa_G6410.h1.t1
OG0013808	Roisl.0210s0185.1.p	Aa_G6460.h1.t1
OG0013809	Roisl.0210s0188.1.p	Aa_G6500.h1.t1
OG0013810	Roisl.0210s0193.1.p	Aa_G6540.h1.t1
OG0013811	Roisl.0210s0216.1.p	Aa_G6780.h1.t1
OG0013812	Roisl.0210s0237.1.p	Aa_G6860.h1.t1
OG0013813	Roisl.0210s0241.1.p	Aa_G228430.h1.t1
OG0013814	Roisl.0210s0245.1.p	Aa_G228380.h1.t1
OG0013815	Roisl.0210s0255.1.p	Aa_G358040.h1.t1
OG0013816	Roisl.0210s0282.1.p	Aa_G134960.h1.t1
OG0013817	Roisl.0210s0310.1.p	Aa_G134670.h1.t1
OG0013818	Roisl.0210s0333.1.p	Aa_G400280.h1.t1
OG0013819	Roisl.0210s0338.1.p	Aa_G400320.h1.t1
OG0013820	Roisl.0210s0390.1.p	Aa_G38840.h1.t1
OG0013822	Roisl.0091s0716.1.p	Aa_G477750.h1.t1
OG0013823	Roisl.0091s0740.1.p	Aa_G286260.h1.t1
OG0013824	Roisl.0091s0741.1.p	Aa_G286270.h1.t1
OG0013825	Roisl.0091s0860.1.p	Aa_G140010.h1.t1
OG0013826	Roisl.0091s0862.1.p	Aa_G140040.h1.t1
OG0013827	Roisl.0091s0897.1.p	Aa_G22970.h1.t1
OG0013828	Roisl.0091s0917.1.p	Aa_G22760.h1.t1
OG0013830	Roisl.0091s0959.1.p	Aa_G429890.h1.t1
OG0013831	Roisl.0091s0969.1.p	Aa_G429800.h1.t1
OG0013832	Roisl.0091s0978.1.p	Aa_G441410.h1.t1
OG0013833	Roisl.0091s0999.1.p	Aa_G275860.h1.t1
OG0013834	Roisl.0091s1009.1.p	Aa_G275750.h1.t1
OG0013835	Roisl.0064s0006.1.p	Aa_G575760.h1.t1
OG0013836	Roisl.0091s1076.1.p	Aa_G345310.h1.t1
OG0013837	Roisl.0091s1101.1.p	Aa_G151860.h1.t1
OG0013839	Roisl.0091s1123.1.p	Aa_G368350.h1.t1
OG0013840	Roisl.0083s0010.1.p	Aa_G271990.h1.t1
OG0013841	Roisl.0091s1127.1.p	Aa_G368330.h1.t1
OG0013842	Roisl.0091s1172.1.p	Aa_G80660.h1.t1
OG0013844	Roisl.0091s1191.1.p	Aa_G19200.h1.t1
OG0013845	Roisl.0091s1202.1.p	Aa_G19110.h1.t1
OG0013846	Roisl.0091s1209.1.p	Aa_G592410.h1.t1
OG0013847	Roisl.0091s1212.1.p	Aa_G394780.h1.t1
OG0013848	Roisl.0091s1217.1.p	Aa_G394730.h1.t1
OG0013849	Roisl.0091s1226.1.p	Aa_G193970.h1.t1
OG0013850	Roisl.0091s1230.1.p	Aa_G194050.h1.t1
OG0013851	Roisl.0091s1240.1.p	Aa_G516450.h1.t1
OG0013852	Roisl.0021s0009.1.p	Aa_G160930.h1.t1
OG0013853	Roisl.0021s0022.1.p	Aa_G160810.h1.t1
OG0013854	Roisl.0021s0031.1.p	Aa_G463950.h1.t1
OG0013855	Roisl.0021s0067.1.p	Aa_G165480.h1.t1
OG0013856	Roisl.0021s0092.1.p	Aa_G318520.h1.t1
OG0013857	Roisl.0021s0108.1.p	Aa_G226630.h1.t1
OG0013859	Roisl.0021s0116.1.p	Aa_G564000.h1.t1
OG0013860	Roisl.0191s0410.1.p	Aa_G587340.h1.t1
OG0013862	Roisl.0021s0153.1.p	Aa_G43250.h1.t1
OG0013863	Roisl.0021s0168.1.p	Aa_G43420.h1.t1, Aa_G543740.h1.t1
OG0013864	Roisl.0021s0176.1.p	Aa_G457590.h1.t1
OG0013865	Roisl.0021s0179.1.p	Aa_G457650.h1.t1
OG0013866	Roisl.0021s0184.1.p	Aa_G457690.h1.t1
OG0013867	Roisl.0021s0187.1.p	Aa_G572730.h1.t1
OG0013868	Roisl.0021s0199.1.p	Aa_G432820.h1.t1
OG0013869	Roisl.0021s0200.1.p	Aa_G804110.h1.t1
OG0013870	Roisl.0021s0225.1.p	Aa_G457570.h1.t1
OG0013871	Roisl.0046s0539.1.p	Aa_G195500.h1.t1
OG0013872	Roisl.0021s0252.1.p	Aa_G339050.h1.t1
OG0013873	Roisl.0021s0256.1.p	Aa_G339020.h1.t1
OG0013874	Roisl.0021s0260.1.p	Aa_G338990.h1.t1
OG0013875	Roisl.0021s0265.1.p	Aa_G338930.h1.t1
OG0013876	Roisl.0021s0276.1.p	Aa_G77450.h1.t1
OG0013877	Roisl.0021s0277.1.p	Aa_G77440.h1.t1
OG0013879	Roisl.0021s0287.1.p	Aa_G298970.h1.t1
OG0013880	Roisl.0021s0288.1.p	Aa_G298960.h1.t1
OG0013881	Roisl.0021s0365.1.p	Aa_G291930.h2.t1, Aa_G291930.h1.t1
OG0013882	Roisl.0021s0370.1.p	Aa_G292010.h1.t1
OG0013883	Roisl.0021s0377.1.p	Aa_G292130.h1.t1
OG0013884	Roisl.0021s0379.1.p	Aa_G26510.h1.t1
OG0013885	Roisl.0021s0386.1.p	Aa_G26570.h1.t1, Aa_G305470.h1.t1
OG0013886	Roisl.0021s0392.1.p	Aa_G26650.h1.t1
OG0013887	Roisl.0191s0466.1.p	Aa_G431840.h1.t1
OG0013888	Roisl.0021s0415.1.p	Aa_G584930.h1.t1
OG0013889	Roisl.0021s0428.1.p	Aa_G164270.h1.t1
OG0013890	Roisl.0189s0141.1.p, Roisl.0189s0143.1.p	Aa_G247180.h1.t1
OG0013891	Roisl.0021s0439.1.p	Aa_G563210.h1.t1
OG0013892	Roisl.0021s0471.1.p	Aa_G118560.h1.t1
OG0013893	Roisl.0021s0477.1.p	Aa_G118630.h1.t1
OG0013895	Roisl.0007s0728.1.p	Aa_G658810.h1.t1
OG0013896	Roisl.0007s0724.1.p	Aa_G92990.h1.t1
OG0013897	Roisl.0007s0721.1.p	Aa_G93020.h1.t1
OG0013898	Roisl.0007s0715.1.p	Aa_G93090.h1.t1
OG0013899	Roisl.0007s0714.1.p	Aa_G93100.h1.t1
OG0013900	Roisl.0007s0702.1.p	Aa_G117710.h1.t1
OG0013901	Roisl.0007s0671.1.p	Aa_G115610.h1.t1
OG0013902	Roisl.0007s0669.1.p	Aa_G486480.h1.t1, Aa_G242510.h1.t1
OG0013903	Roisl.0007s0625.1.p	Aa_G394350.h1.t1
OG0013904	Roisl.0007s0610.1.p	Aa_G121180.h1.t1
OG0013905	Roisl.0036s0019.1.p	Aa_G525740.h1.t1
OG0013906	Roisl.0007s0564.1.p	Aa_G525780.h1.t1
OG0013908	Roisl.0007s0230.1.p	Aa_G9680.h1.t1
OG0013909	Roisl.0007s0508.1.p, Roisl.0007s0509.1.p	Aa_G205020.h1.t1
OG0013910	Roisl.0007s0505.1.p	Aa_G66470.h1.t1
OG0013913	Roisl.0007s0482.1.p	Aa_G103930.h1.t1
OG0013914	Roisl.0007s0479.1.p	Aa_G103910.h1.t1
OG0013916	Roisl.0007s0460.1.p	Aa_G103750.h1.t1
OG0013917	Roisl.0007s0450.1.p	Aa_G131910.h1.t1
OG0013918	Roisl.0007s0412.1.p	Aa_G275070.h1.t1
OG0013919	Roisl.0007s0398.1.p	Aa_G324090.h1.t1, Aa_G487860.h1.t1
OG0013920	Roisl.0031s0063.1.p	Aa_G170220.h1.t1
OG0013921	Roisl.0007s0388.1.p	Aa_G343570.h1.t1
OG0013922	Roisl.0007s0387.1.p	Aa_G188700.h1.t1
OG0013923	Roisl.0007s0386.1.p	Aa_G188690.h1.t1
OG0013924	Roisl.0007s0377.1.p	Aa_G528300.h1.t1
OG0013925	Roisl.0007s0372.1.p	Aa_G528250.h1.t1
OG0013926	Roisl.0007s0343.1.p	Aa_G139700.h1.t1, Aa_G535560.h1.t1
OG0013927	Roisl.0007s0336.1.p	Aa_G729270.h1.t1
OG0013928	Roisl.0007s0334.1.p	Aa_G583640.h1.t1
OG0013929	Roisl.0007s0323.1.p	Aa_G583530.h1.t1
OG0013930	Roisl.0007s0313.1.p	Aa_G379840.h1.t1
OG0013931	Roisl.0007s0310.1.p	Aa_G55190.h1.t1
OG0013932	Roisl.0007s0297.1.p	Aa_G132320.h1.t1
OG0013933	Roisl.0007s0275.1.p	Aa_G119010.h1.t1
OG0013934	Roisl.0007s0233.1.p	Aa_G580260.h1.t1
OG0013935	Roisl.0007s0219.1.p	Aa_G192260.h1.t1
OG0013936	Roisl.0007s0213.1.p	Aa_G192190.h1.t1
OG0013937	Roisl.0007s0210.1.p	Aa_G192180.h1.t1
OG0013938	Roisl.0007s0208.1.p	Aa_G371550.h1.t1
OG0013939	Roisl.0007s0189.1.p	Aa_G407700.h1.t1
OG0013940	Roisl.0007s0186.1.p	Aa_G323700.h1.t1
OG0013941	Roisl.0007s0177.1.p	Aa_G93260.h1.t1
OG0013942	Roisl.0007s0170.1.p	Aa_G93360.h1.t1
OG0013943	Roisl.0007s0164.1.p	Aa_G544310.h1.t1
OG0013944	Roisl.0007s0162.1.p	Aa_G544330.h1.t1
OG0013945	Roisl.0007s0203.1.p	Aa_G407840.h1.t1
OG0013946	Roisl.0007s0155.1.p	Aa_G526710.h1.t1
OG0013947	Roisl.0007s0146.1.p	Aa_G329300.h1.t1
OG0013948	Roisl.0011s0238.1.p	Aa_G480290.h1.t1
OG0013949	Roisl.0007s0122.1.p	Aa_G266380.h1.t1
OG0013950	Roisl.0007s0118.1.p	Aa_G266350.h1.t1
OG0013951	Roisl.0009s0290.1.p	Aa_G582870.h1.t1
OG0013952	Roisl.0007s0099.1.p	Aa_G436680.h1.t1
OG0013953	Roisl.0007s0096.1.p	Aa_G622560.h1.t1
OG0013954	Roisl.0007s0084.1.p	Aa_G148840.h1.t1
OG0013955	Roisl.0007s0053.1.p	Aa_G715280.h1.t1
OG0013956	Roisl.0049s0042.1.p	Aa_G331070.h1.t1
OG0013958	Roisl.0049s0044.1.p	Aa_G627020.h1.t1
OG0013959	Roisl.0049s0049.1.p	Aa_G374440.h1.t1
OG0013960	Roisl.0049s0050.1.p	Aa_G374430.h1.t1
OG0013961	Roisl.0049s0074.1.p	Aa_G454260.h1.t1
OG0013962	Roisl.0191s0015.1.p	Aa_G329460.h1.t1
OG0013963	Roisl.0191s0039.1.p	Aa_G272120.h1.t1
OG0013964	Roisl.0191s0046.1.p	Aa_G166090.h1.t1
OG0013965	Roisl.0191s0056.1.p	Aa_G292610.h1.t1
OG0013966	Roisl.0188s0050.1.p	Aa_G108680.h1.t1
OG0013967	Roisl.0191s0109.1.p	Aa_G121760.h1.t1, Aa_G121760.h2.t1
OG0013968	Roisl.0191s0118.1.p	Aa_G121840.h1.t1
OG0013969	Roisl.0191s0129.1.p	Aa_G399800.h1.t1
OG0013970	Roisl.0191s0131.1.p	Aa_G399820.h1.t1, Aa_G149130.h1.t1
OG0013971	Roisl.0191s0132.1.p	Aa_G399830.h1.t1
OG0013973	Roisl.0019s0331.1.p	Aa_G160310.h1.t1
OG0013974	Roisl.0019s0341.1.p	Aa_G245830.h1.t1
OG0013975	Roisl.0019s0346.1.p	Aa_G245870.h1.t1
OG0013976	Roisl.0019s0350.1.p	Aa_G626470.h1.t1
OG0013977	Roisl.0019s0355.1.p, Roisl.0019s0090.1.p	Aa_G149350.h1.t1
OG0013978	Roisl.0019s0358.1.p	Aa_G149310.h1.t1
OG0013979	Roisl.0019s0372.1.p	Aa_G319540.h1.t1
OG0013980	Roisl.0019s0378.1.p	Aa_G297600.h1.t1, Aa_G297610.h1.t1
OG0013981	Roisl.0019s0381.1.p	Aa_G297640.h1.t1
OG0013982	Roisl.0019s0412.1.p	Aa_G232180.h1.t1
OG0013983	Roisl.0019s0452.1.p	Aa_G163380.h1.t1
OG0013985	Roisl.0019s0468.1.p	Aa_G17790.h1.t1
OG0013986	Roisl.0019s0477.1.p	Aa_G17660.h1.t1
OG0013987	Roisl.0019s0480.1.p	Aa_G17610.h1.t1
OG0013988	Roisl.0019s0481.1.p	Aa_G17590.h1.t1
OG0013989	Roisl.0019s0489.1.p	Aa_G101690.h1.t1
OG0013990	Roisl.0019s0516.1.p	Aa_G221950.h1.t1
OG0013991	Roisl.0008s0223.1.p	Aa_G186970.h1.t1
OG0013992	Roisl.0008s0226.1.p	Aa_G332010.h1.t1
OG0013993	Roisl.0209s0144.1.p	Aa_G376030.h1.t1
OG0013994	Roisl.0050s0094.1.p	Aa_G324280.h1.t1
OG0013995	Roisl.0050s0095.1.p	Aa_G324290.h1.t1
OG0013996	Roisl.0050s0096.1.p	Aa_G701650.h1.t1
OG0013997	Roisl.0010s0176.1.p	Aa_G462410.h1.t1
OG0013998	Roisl.0010s0164.1.p	Aa_G316680.h1.t1
OG0013999	Roisl.0022s0358.1.p	Aa_G234110.h1.t1
OG0014001	Roisl.0010s0135.1.p	Aa_G95360.h1.t1, Aa_G95370.h1.t1
OG0014002	Roisl.0011s0016.1.p	Aa_G251360.h1.t1
OG0014003	Roisl.0010s0109.1.p	Aa_G274730.h1.t1
OG0014004	Roisl.0010s0118.1.p	Aa_G487470.h1.t1
OG0014005	Roisl.0210s1359.1.p	Aa_G490010.h1.t1
OG0014006	Roisl.0010s0070.1.p	Aa_G262900.h1.t1
OG0014007	Roisl.0209s0559.1.p	Aa_G211440.h1.t1
OG0014008	Roisl.0209s0566.1.p	Aa_G408930.h1.t1
OG0014009	Roisl.0209s0591.1.p	Aa_G222620.h1.t1
OG0014010	Roisl.0209s0668.1.p	Aa_G400740.h1.t1
OG0014011	Roisl.0209s0678.1.p	Aa_G587100.h1.t1
OG0014012	Roisl.0209s0750.1.p	Aa_G220570.h1.t1, Aa_G825260.h1.t1
OG0014014	Roisl.0209s0770.1.p	Aa_G8630.h1.t1
OG0014015	Roisl.0214s0543.1.p	Aa_G549640.h1.t1
OG0014016	Roisl.0214s0560.1.p	Aa_G392530.h1.t1
OG0014017	Roisl.0188s0019.1.p	Aa_G105450.h1.t1
OG0014018	Roisl.0214s0576.1.p	Aa_G222880.h1.t1
OG0014019	Roisl.0214s0595.1.p	Aa_G193040.h1.t1
OG0014020	Roisl.0214s0619.1.p	Aa_G147470.h1.t1
OG0014021	Roisl.0214s0632.1.p	Aa_G238470.h1.t1
OG0014022	Roisl.0027s0093.1.p	Aa_G18450.h1.t1
OG0014023	Roisl.0214s0698.1.p	Aa_G282540.h1.t1
OG0014026	Roisl.0214s0775.1.p	Aa_G485110.h1.t1
OG0014027	Roisl.0008s0056.1.p	Aa_G7620.h1.t1
OG0014028	Roisl.0008s0026.1.p	Aa_G280430.h1.t1
OG0014029	Roisl.0008s0003.1.p	Aa_G123230.h1.t1
OG0014030	Roisl.0184s0067.1.p, Roisl.0184s0064.1.p	Aa_G261750.h1.t1
OG0014031	Roisl.0050s0091.1.p	Aa_G324260.h1.t1
OG0014032	Roisl.0050s0076.1.p	Aa_G135550.h1.t1
OG0014033	Roisl.0050s0063.1.p	Aa_G186200.h1.t1
OG0014034	Roisl.0050s0050.1.p	Aa_G270060.h1.t1
OG0014035	Roisl.0050s0049.1.p	Aa_G270080.h1.t1
OG0014036	Roisl.0050s0046.1.p	Aa_G270110.h1.t1
OG0014037	Roisl.0050s0045.1.p	Aa_G270120.h1.t1
OG0014038	Roisl.0050s0009.1.p	Aa_G615230.h1.t1
OG0014039	Roisl.0050s0007.1.p	Aa_G65870.h1.t1
OG0014040	Roisl.0020s0002.1.p	Aa_G243870.h1.t1
OG0014041	Roisl.0005s0107.1.p	Aa_G295540.h1.t1
OG0014042	Roisl.0005s0033.1.p	Aa_G162840.h1.t1
OG0014043	Roisl.0005s0031.1.p	Aa_G162810.h1.t1
OG0014044	Roisl.0005s0005.1.p	Aa_G63480.h1.t1
OG0014046	Roisl.0012s0329.1.p	Aa_G123770.h1.t1
OG0014047	Roisl.0012s0323.1.p	Aa_G123810.h1.t1
OG0014049	Roisl.0012s0281.1.p	Aa_G103090.h1.t1
OG0014050	Roisl.0082s0268.1.p	Aa_G137430.h1.t1
OG0014051	Roisl.0082s0249.1.p	Aa_G373290.h1.t1
OG0014052	Roisl.0082s0255.1.p	Aa_G373300.h1.t1
OG0014053	Roisl.0082s0251.1.p	Aa_G257030.h1.t1
OG0014054	Roisl.0044s0097.1.p	Aa_G507340.h1.t1
OG0014055	Roisl.0044s0103.1.p, Roisl.0019s0030.1.p	Aa_G628370.h1.t1
OG0014056	Roisl.0044s0106.1.p, Roisl.0019s0032.1.p	Aa_G195690.h1.t1
OG0014058	Roisl.0044s0142.1.p	Aa_G301250.h1.t1
OG0014059	Roisl.0044s0140.1.p	Aa_G301230.h1.t1
OG0014060	Roisl.0002s0054.1.p	Aa_G461360.h1.t1
OG0014061	Roisl.0002s0039.1.p	Aa_G380680.h1.t1
OG0014062	Roisl.0013s0160.1.p	Aa_G714940.h1.t1
OG0014063	Roisl.0013s0144.1.p	Aa_G57520.h1.t1
OG0014064	Roisl.0013s0142.1.p	Aa_G57530.h1.t1
OG0014065	Roisl.0013s0093.1.p	Aa_G110640.h1.t1
OG0014066	Roisl.0013s0124.1.p	Aa_G473360.h1.t1
OG0014067	Roisl.0013s0122.1.p	Aa_G473350.h1.t1
OG0014068	Roisl.0013s0095.1.p	Aa_G110660.h1.t1
OG0014069	Roisl.0013s0104.1.p	Aa_G110730.h1.t1
OG0014070	Roisl.0013s0092.1.p	Aa_G110630.h1.t1
OG0014071	Roisl.0013s0070.1.p	Aa_G161240.h1.t1
OG0014072	Roisl.0013s0064.1.p	Aa_G273760.h1.t1
OG0014074	Roisl.0013s0056.1.p	Aa_G273800.h1.t1
OG0014075	Roisl.0013s0046.1.p	Aa_G237870.h1.t1
OG0014076	Roisl.0013s0045.1.p	Aa_G237860.h1.t1
OG0014077	Roisl.0013s0011.1.p	Aa_G95930.h1.t1
OG0014078	Roisl.0013s0007.1.p	Aa_G95910.h1.t1
OG0014079	Roisl.0013s0006.1.p	Aa_G95900.h1.t1
OG0014081	Roisl.0004s0409.1.p	Aa_G477050.h1.t1
OG0014082	Roisl.0004s0411.1.p	Aa_G477070.h1.t1
OG0014083	Roisl.0115s0773.1.p	Aa_G487080.h1.t1
OG0014084	Roisl.0115s0771.1.p	Aa_G487100.h1.t1
OG0014085	Roisl.0115s0767.1.p	Aa_G541040.h1.t1
OG0014086	Roisl.0115s0755.1.p	Aa_G219320.h1.t1
OG0014087	Roisl.0115s0751.1.p	Aa_G219280.h1.t1
OG0014088	Roisl.0115s0747.1.p	Aa_G219240.h1.t1
OG0014089	Roisl.0115s0738.1.p	Aa_G650390.h1.t1
OG0014090	Roisl.0115s0726.1.p	Aa_G138000.h1.t1
OG0014091	Roisl.0115s0720.1.p	Aa_G137940.h1.t1
OG0014092	Roisl.0015s0195.1.p, Roisl.0115s0717.1.p	Aa_G137920.h1.t1
OG0014093	Roisl.0115s0706.1.p	Aa_G137800.h1.t1
OG0014095	Roisl.0115s0697.1.p	Aa_G468060.h1.t1
OG0014096	Roisl.0115s0689.1.p	Aa_G351870.h1.t1
OG0014097	Roisl.0115s0686.1.p	Aa_G351900.h1.t1
OG0014099	Roisl.0115s0651.1.p	Aa_G658830.h1.t1, Aa_G205240.h1.t1
OG0014100	Roisl.0115s0650.1.p	Aa_G205230.h1.t1
OG0014101	Roisl.0001s0504.1.p	Aa_G450620.h1.t1
OG0014102	Roisl.0041s0024.1.p	Aa_G287000.h1.t1
OG0014103	Roisl.0001s0464.1.p	Aa_G486250.h1.t1
OG0014104	Roisl.0001s0458.1.p	Aa_G503400.h1.t1
OG0014105	Roisl.0001s0454.1.p	Aa_G503360.h1.t1
OG0014106	Roisl.0001s0446.1.p	Aa_G294360.h1.t1
OG0014107	Roisl.0001s0443.1.p	Aa_G294380.h1.t1
OG0014108	Roisl.0213s0737.1.p	Aa_G59830.h1.t1
OG0014109	Roisl.0001s0423.1.p	Aa_G237330.h1.t1
OG0014110	Roisl.0001s0421.1.p	Aa_G237350.h1.t1
OG0014111	Roisl.0001s0414.1.p	Aa_G767190.h1.t1
OG0014113	Roisl.0001s0375.1.p	Aa_G153340.h1.t1
OG0014114	Roisl.0001s0371.1.p	Aa_G672600.h1.t1
OG0014115	Roisl.0001s0343.1.p	Aa_G139410.h1.t1
OG0014116	Roisl.0001s0329.1.p	Aa_G139500.h1.t1
OG0014117	Roisl.0001s0312.1.p	Aa_G637750.h1.t1
OG0014118	Roisl.0001s0286.1.p	Aa_G493150.h1.t1
OG0014119	Roisl.0001s0285.1.p	Aa_G493160.h1.t1
OG0014120	Roisl.0001s0282.1.p	Aa_G670480.h1.t1
OG0014121	Roisl.0001s0271.1.p	Aa_G467510.h1.t1
OG0014122	Roisl.0001s0264.1.p	Aa_G179530.h1.t1
OG0014123	Roisl.0001s0260.1.p	Aa_G179480.h1.t1
OG0014124	Roisl.0001s0259.1.p	Aa_G179470.h1.t1
OG0014126	Roisl.0001s0231.1.p	Aa_G285860.h1.t1
OG0014127	Roisl.0001s0211.1.p	Aa_G514730.h1.t1
OG0014128	Roisl.0001s0185.1.p	Aa_G157080.h1.t1
OG0014130	Roisl.0053s0103.1.p	Aa_G280760.h1.t1
OG0014131	Roisl.0001s0152.1.p	Aa_G527810.h1.t1
OG0014132	Roisl.0001s0125.1.p	Aa_G395560.h1.t1
OG0014133	Roisl.0001s0117.1.p	Aa_G180320.h1.t1
OG0014134	Roisl.0001s0089.1.p	Aa_G385110.h1.t1
OG0014135	Roisl.0001s0053.1.p	Aa_G667950.h1.t1
OG0014136	Roisl.0001s0041.1.p	Aa_G144790.h1.t1
OG0014137	Roisl.0001s0029.1.p	Aa_G258850.h1.t1
OG0014138	Roisl.0001s0014.1.p	Aa_G698750.h1.t1
OG0014139	Roisl.0003s0241.1.p	Aa_G395040.h1.t1
OG0014140	Roisl.0003s0261.1.p	Aa_G9860.h1.t1
OG0014141	Roisl.0003s0272.1.p	Aa_G9690.h1.t1
OG0014143	Roisl.0003s0282.1.p	Aa_G153900.h1.t1
OG0014144	Roisl.0003s0287.1.p	Aa_G153950.h1.t1
OG0014145	Roisl.0003s0307.1.p	Aa_G708000.h1.t1
OG0014146	Roisl.0003s0314.1.p	Aa_G404960.h1.t1
OG0014147	Roisl.0003s0317.1.p	Aa_G404990.h1.t1
OG0014148	Roisl.0003s0327.1.p	Aa_G468810.h1.t1
OG0014149	Roisl.0003s0331.1.p	Aa_G66500.h1.t1, Aa_G66500.h2.t1, Aa_G58560.h1.t1
OG0014150	Roisl.0003s0348.1.p	Aa_G432640.h1.t1
