Orthogroup	Duplications (all)	Duplications (50% support)
OG0020579	1	1
OG0020580	10	10
OG0020581	6	5
OG0020582	1	1
OG0020583	2	2
OG0020584	3	3
OG0020585	0	0
OG0020586	0	0
OG0020587	4	3
OG0020588	3	2
OG0020589	2	0
OG0020590	6	5
OG0020591	0	0
OG0020592	2	2
OG0020593	2	2
OG0020594	2	2
OG0020595	1	1
OG0020596	1	1
OG0020597	10	10
OG0020598	5	4
OG0020599	1	1
OG0020600	4	3
OG0020601	3	3
OG0020602	4	2
OG0020603	4	4
OG0020604	5	5
OG0020605	2	2
OG0020606	3	3
OG0020607	2	1
OG0020608	1	1
OG0020609	5	4
OG0020610	4	3
OG0020611	7	7
OG0020612	10	10
OG0020613	2	2
OG0020614	11	11
OG0020615	11	11
OG0020616	5	5
OG0020617	4	4
OG0020618	5	5
OG0020619	10	10
OG0020620	1	1
OG0020621	11	11
OG0020622	2	2
OG0020623	2	2
OG0020624	3	2
OG0020625	9	9
OG0020626	6	5
OG0020627	3	3
OG0020628	5	5
OG0020629	5	4
OG0020630	8	8
OG0020631	8	8
OG0020632	7	6
OG0020633	5	4
OG0020634	4	3
OG0020635	6	6
OG0020636	4	2
OG0020637	4	4
OG0020638	11	11
OG0020639	11	11
OG0020640	6	3
OG0020641	11	11
OG0020642	10	10
OG0020643	11	11
OG0020644	5	3
OG0020645	11	11
OG0020646	11	11
OG0020647	11	11
OG0020648	11	11
OG0020649	11	11
OG0020650	11	11
OG0020651	10	10
OG0020652	11	11
OG0020653	9	9
OG0020654	11	11
OG0020655	11	11
OG0020656	11	11
OG0020657	11	11
OG0020658	11	11
OG0020659	11	11
OG0020660	11	11
OG0020661	11	11
OG0020662	11	11
OG0020663	11	11
OG0020664	11	11
OG0020665	11	11
OG0020666	11	11
OG0020667	11	11
OG0020668	11	11
OG0020669	11	11
OG0020670	11	11
OG0020671	11	11
OG0020672	3	3
OG0020673	1	1
OG0020674	6	5
OG0020675	1	1
OG0020676	2	2
OG0020677	1	1
OG0020678	2	2
OG0020679	1	1
OG0020680	0	0
OG0020681	2	1
OG0020682	9	9
OG0020683	0	0
OG0020684	5	5
OG0020685	1	0
OG0020686	10	10
OG0020687	3	2
OG0020688	2	0
OG0020689	0	0
OG0020690	4	3
OG0020691	1	0
OG0020692	3	3
OG0020693	4	3
OG0020694	0	0
OG0020695	3	3
OG0020696	0	0
OG0020697	2	1
OG0020698	4	3
OG0020699	6	2
OG0020700	3	2
OG0020701	2	2
OG0020702	1	1
OG0020703	5	5
OG0020704	1	1
OG0020705	0	0
OG0020706	2	2
OG0020707	3	3
OG0020708	1	1
OG0020709	2	1
OG0020710	0	0
OG0020711	0	0
OG0020712	2	1
OG0020713	5	5
OG0020714	5	4
OG0020715	0	0
OG0020716	4	4
OG0020717	7	6
OG0020718	2	2
OG0020719	6	5
OG0020720	10	10
OG0020721	2	2
OG0020722	3	3
OG0020723	10	10
OG0020724	1	1
OG0020725	1	1
OG0020726	9	9
OG0020727	0	0
OG0020728	6	6
OG0020729	2	0
OG0020730	2	2
OG0020731	0	0
OG0020732	3	3
OG0020733	6	6
OG0020734	2	0
OG0020735	0	0
OG0020736	1	1
OG0020737	10	10
OG0020738	0	0
OG0020739	9	9
OG0020740	4	3
OG0020741	7	7
OG0020742	1	1
OG0020743	2	2
OG0020744	0	0
OG0020745	1	1
OG0020746	2	0
OG0020747	6	6
OG0020748	3	1
OG0020749	6	4
OG0020750	2	2
OG0020751	2	2
OG0020752	5	5
OG0020753	0	0
OG0020754	2	2
OG0020755	2	2
OG0020756	4	3
OG0020757	5	3
OG0020758	3	3
OG0020759	6	4
OG0020760	3	1
OG0020761	1	1
OG0020762	4	4
OG0020763	1	1
OG0020764	4	4
OG0020765	4	1
OG0020766	2	1
OG0020767	8	8
OG0020768	6	6
OG0020769	1	1
OG0020770	2	2
OG0020771	0	0
OG0020772	2	2
OG0020773	2	2
OG0020774	1	1
OG0020775	3	2
OG0020776	2	2
OG0020777	2	2
OG0020778	2	2
OG0020779	3	3
OG0020780	3	3
OG0020781	0	0
OG0020782	1	1
OG0020783	2	2
OG0020784	2	2
OG0020785	3	3
OG0020786	3	1
OG0020787	4	4
OG0020788	2	2
OG0020789	2	1
OG0020790	5	5
OG0020791	3	2
OG0020792	1	0
OG0020793	2	2
OG0020794	5	2
OG0020795	2	2
OG0020796	0	0
OG0020797	0	0
OG0020798	1	1
OG0020799	2	2
OG0020800	2	2
OG0020801	3	2
OG0020802	2	2
OG0020803	1	1
OG0020804	1	1
OG0020805	5	4
OG0020806	1	1
OG0020807	4	4
OG0020808	4	4
OG0020809	2	2
OG0020810	1	1
OG0020811	0	0
OG0020812	1	1
OG0020813	3	1
OG0020814	2	2
OG0020815	5	5
OG0020816	8	8
OG0020817	4	4
OG0020818	6	5
OG0020819	9	9
OG0020820	1	1
OG0020821	3	3
OG0020822	1	1
OG0020823	6	5
OG0020824	7	6
OG0020825	9	9
OG0020826	4	4
OG0020827	4	4
OG0020828	3	3
OG0020829	10	10
OG0020830	2	2
OG0020831	9	9
OG0020832	3	3
OG0020833	4	4
OG0020834	10	10
OG0020835	3	3
OG0020836	6	6
OG0020837	3	3
OG0020838	8	8
OG0020839	8	8
OG0020840	8	8
OG0020841	6	5
OG0020842	5	5
OG0020843	5	5
OG0020844	7	6
OG0020845	2	2
OG0020846	7	7
OG0020847	7	6
OG0020848	7	6
OG0020849	4	4
OG0020850	4	3
OG0020851	9	9
OG0020852	9	9
OG0020853	10	10
OG0020854	10	10
OG0020855	10	10
OG0020856	10	10
OG0020857	10	10
OG0020858	6	6
OG0020859	9	9
OG0020860	8	8
OG0020861	10	10
OG0020862	10	10
OG0020863	10	10
OG0020864	10	10
OG0020865	10	10
OG0020866	10	10
OG0020867	10	10
OG0020868	10	10
OG0020869	10	10
OG0020870	10	10
OG0020871	10	10
OG0020872	9	9
OG0020873	10	10
OG0020874	10	10
OG0020875	10	10
OG0020876	10	10
OG0020877	10	10
OG0020878	10	10
OG0020879	10	10
OG0020880	10	10
OG0020881	10	10
OG0020882	10	10
OG0020883	10	10
OG0020884	9	9
OG0020885	0	0
OG0020886	9	9
OG0020887	1	1
OG0020888	1	1
OG0020889	1	1
OG0020890	0	0
OG0020891	9	9
OG0020892	3	2
OG0020893	0	0
OG0020894	0	0
OG0020895	0	0
OG0020896	1	0
OG0020897	2	2
OG0020898	1	1
OG0020899	0	0
OG0020900	3	3
OG0020901	3	2
OG0020902	3	3
OG0020903	3	2
OG0020904	3	1
OG0020905	2	1
OG0020906	2	0
OG0020907	1	0
OG0020908	3	2
OG0020909	1	1
OG0020910	2	2
OG0020911	4	3
OG0020912	1	0
OG0020913	0	0
OG0020914	6	6
OG0020915	1	1
OG0020916	2	2
OG0020917	5	4
OG0020918	3	2
OG0020919	3	3
OG0020920	4	4
OG0020921	2	2
OG0020922	2	1
OG0020923	0	0
OG0020924	3	3
OG0020925	0	0
OG0020926	4	2
OG0020927	1	1
OG0020928	1	1
OG0020929	3	3
OG0020930	7	7
OG0020931	6	6
OG0020932	0	0
OG0020933	0	0
OG0020934	1	1
OG0020935	5	5
OG0020936	2	0
OG0020937	1	1
OG0020938	2	1
OG0020939	1	1
OG0020940	3	0
OG0020941	2	1
OG0020942	3	3
OG0020943	1	0
OG0020944	2	1
OG0020945	0	0
OG0020946	3	2
OG0020947	1	1
OG0020948	1	1
OG0020949	3	2
OG0020950	2	2
OG0020951	5	4
OG0020952	2	2
OG0020953	2	1
OG0020954	1	1
OG0020955	0	0
OG0020956	1	1
OG0020957	1	0
OG0020958	1	1
OG0020959	2	2
OG0020960	1	1
OG0020961	2	2
OG0020962	4	2
OG0020963	3	2
OG0020964	4	3
OG0020965	5	5
OG0020966	3	3
OG0020967	3	3
OG0020968	3	2
OG0020969	6	6
OG0020970	6	6
OG0020971	2	2
OG0020972	3	3
OG0020973	5	5
OG0020974	1	1
OG0020975	4	4
OG0020976	2	2
OG0020977	2	2
OG0020978	2	2
OG0020979	4	4
OG0020980	2	2
OG0020981	4	4
OG0020982	3	3
OG0020983	2	2
OG0020984	5	5
OG0020985	4	3
OG0020986	4	2
OG0020987	6	5
OG0020988	6	6
OG0020989	2	0
OG0020990	0	0
OG0020991	7	7
OG0020992	5	4
OG0020993	2	0
OG0020994	1	0
OG0020995	3	2
OG0020996	2	2
OG0020997	4	4
OG0020998	3	3
OG0020999	2	2
OG0021000	1	1
OG0021001	1	1
OG0021002	3	2
OG0021003	0	0
OG0021004	2	2
OG0021005	1	1
OG0021006	2	2
OG0021007	2	1
OG0021008	8	8
OG0021009	5	3
OG0021010	4	4
OG0021011	3	3
OG0021012	5	5
OG0021013	3	3
OG0021014	3	1
OG0021015	4	3
OG0021016	2	1
OG0021017	4	4
OG0021018	0	0
OG0021019	2	1
OG0021020	2	2
OG0021021	3	3
OG0021022	0	0
OG0021023	1	1
OG0021024	1	1
OG0021025	2	2
OG0021026	1	1
OG0021027	3	3
OG0021028	4	4
OG0021029	3	3
OG0021030	5	5
OG0021031	4	3
OG0021032	5	5
OG0021033	3	3
OG0021034	6	6
OG0021035	3	2
OG0021036	1	1
OG0021037	2	2
OG0021038	4	4
OG0021039	2	1
OG0021040	2	1
OG0021041	0	0
OG0021042	6	6
OG0021043	2	2
OG0021044	2	2
OG0021045	1	1
OG0021046	1	0
OG0021047	7	7
OG0021048	6	6
OG0021049	6	6
OG0021050	2	2
OG0021051	6	6
OG0021052	4	3
OG0021053	4	4
OG0021054	1	1
OG0021055	5	5
OG0021056	9	9
OG0021057	3	3
OG0021058	9	9
OG0021059	4	4
OG0021060	1	0
OG0021061	9	9
OG0021062	4	3
OG0021063	5	5
OG0021064	7	6
OG0021065	6	3
OG0021066	7	7
OG0021067	8	8
OG0021068	7	7
OG0021069	1	0
OG0021070	8	8
OG0021071	7	7
OG0021072	7	7
OG0021073	7	7
OG0021074	8	8
OG0021075	6	6
OG0021076	7	7
OG0021077	3	3
OG0021078	1	0
OG0021079	8	8
OG0021080	6	5
OG0021081	3	2
OG0021082	4	4
OG0021083	3	3
OG0021084	6	6
OG0021085	6	5
OG0021086	4	4
OG0021087	1	1
OG0021088	9	9
OG0021089	4	2
OG0021090	8	8
OG0021091	8	8
OG0021092	8	8
OG0021093	8	8
OG0021094	5	5
OG0021095	8	8
OG0021096	9	9
OG0021097	4	3
OG0021098	8	8
OG0021099	8	8
OG0021100	8	8
OG0021101	5	4
OG0021102	9	9
OG0021103	8	8
OG0021104	9	9
OG0021105	9	9
OG0021106	9	9
OG0021107	9	9
OG0021108	9	9
OG0021109	9	9
OG0021110	7	6
OG0021111	9	9
OG0021112	9	9
OG0021113	9	9
OG0021114	9	9
OG0021115	9	9
OG0021116	9	9
OG0021117	6	6
OG0021118	9	9
OG0021119	9	9
OG0021120	9	9
OG0021121	9	9
OG0021122	9	9
OG0021123	8	8
OG0021124	9	9
OG0021125	9	9
OG0021126	9	9
OG0021127	9	9
OG0021128	9	9
OG0021129	9	9
OG0021130	9	9
OG0021131	9	9
OG0021132	9	9
OG0021133	9	9
OG0021134	9	9
OG0021135	9	9
OG0021136	9	9
OG0021137	9	9
OG0021138	9	9
OG0021139	9	9
OG0021140	9	9
OG0021141	9	9
OG0021142	9	9
OG0021143	9	9
OG0021144	9	9
OG0021145	8	8
OG0021146	9	9
OG0021147	9	9
OG0021148	9	9
OG0021149	7	7
OG0021150	0	0
OG0021151	3	2
OG0021152	8	8
OG0021153	0	0
OG0021154	0	0
OG0021155	1	1
OG0021156	3	2
OG0021157	8	8
OG0021158	6	6
OG0021159	5	5
OG0021160	1	0
OG0021161	0	0
OG0021162	2	1
OG0021163	3	3
OG0021164	3	2
OG0021165	0	0
OG0021166	8	8
OG0021167	7	7
OG0021168	4	4
OG0021169	2	1
OG0021170	2	1
OG0021171	3	2
OG0021172	1	1
OG0021173	2	1
OG0021174	0	0
OG0021175	3	3
OG0021176	0	0
OG0021177	0	0
OG0021178	3	3
OG0021179	2	1
OG0021180	7	7
OG0021181	1	1
OG0021182	2	2
OG0021183	3	3
OG0021184	1	1
OG0021185	3	2
OG0021186	1	0
OG0021187	0	0
OG0021188	4	4
OG0021189	1	1
OG0021190	0	0
OG0021191	3	2
OG0021192	3	3
OG0021193	4	4
OG0021194	3	1
OG0021195	2	2
OG0021196	1	1
OG0021197	5	5
OG0021198	3	3
OG0021199	1	1
OG0021200	3	3
OG0021201	1	1
OG0021202	1	0
OG0021203	2	1
OG0021204	7	7
OG0021205	1	1
OG0021206	4	2
OG0021207	8	8
OG0021208	3	3
OG0021209	2	2
OG0021210	3	3
OG0021211	1	1
OG0021212	4	4
OG0021213	6	6
OG0021214	0	0
OG0021215	3	2
OG0021216	2	2
OG0021217	6	6
OG0021218	1	1
OG0021219	6	6
OG0021220	3	1
OG0021221	5	5
OG0021222	1	0
OG0021223	1	1
OG0021224	4	4
OG0021225	1	1
OG0021226	3	1
OG0021227	3	3
OG0021228	3	1
OG0021229	4	4
OG0021230	1	1
OG0021231	6	6
OG0021232	1	0
OG0021233	7	7
OG0021234	4	4
OG0021235	4	3
OG0021236	5	5
OG0021237	3	3
OG0021238	2	1
OG0021239	7	7
OG0021240	2	2
OG0021241	1	1
OG0021242	2	2
OG0021243	2	1
OG0021244	3	2
OG0021245	3	3
OG0021246	0	0
OG0021247	1	0
OG0021248	3	3
OG0021249	7	7
OG0021250	5	2
OG0021251	2	2
OG0021252	4	2
OG0021253	1	1
OG0021254	4	4
OG0021255	2	2
OG0021256	2	2
OG0021257	2	2
OG0021258	4	3
OG0021259	1	1
OG0021260	1	1
OG0021261	0	0
OG0021262	2	2
OG0021263	2	2
OG0021264	3	3
OG0021265	2	2
OG0021266	1	1
OG0021267	0	0
OG0021268	1	1
OG0021269	3	1
OG0021270	0	0
OG0021271	7	7
OG0021272	2	2
OG0021273	2	0
OG0021274	2	1
OG0021275	4	4
OG0021276	2	2
OG0021277	4	4
OG0021278	1	1
OG0021279	1	0
OG0021280	1	0
OG0021281	2	2
OG0021282	2	2
OG0021283	2	2
OG0021284	1	1
OG0021285	1	1
OG0021286	3	3
OG0021287	4	4
OG0021288	2	2
OG0021289	2	2
OG0021290	4	4
OG0021291	1	0
OG0021292	2	2
OG0021293	3	3
OG0021294	3	3
OG0021295	1	1
OG0021296	0	0
OG0021297	2	1
OG0021298	2	2
OG0021299	1	1
OG0021300	4	3
OG0021301	2	2
OG0021302	1	1
OG0021303	1	1
OG0021304	0	0
OG0021305	0	0
OG0021306	3	2
OG0021307	1	1
OG0021308	2	1
OG0021309	1	1
OG0021310	0	0
OG0021311	6	6
OG0021312	1	1
OG0021313	5	5
OG0021314	3	3
OG0021315	3	3
OG0021316	1	1
OG0021317	0	0
OG0021318	2	2
OG0021319	2	1
OG0021320	2	1
OG0021321	2	1
OG0021322	3	3
OG0021323	3	2
OG0021324	2	1
OG0021325	3	3
OG0021326	3	3
OG0021327	2	1
OG0021328	7	7
OG0021329	6	6
OG0021330	2	2
OG0021331	3	3
OG0021332	5	5
OG0021333	7	7
OG0021334	1	1
OG0021335	2	1
OG0021336	6	6
OG0021337	5	5
OG0021338	4	1
OG0021339	7	7
OG0021340	8	8
OG0021341	8	8
OG0021342	8	8
OG0021343	5	4
OG0021344	7	7
OG0021345	8	8
OG0021346	8	8
OG0021347	8	8
OG0021348	7	7
OG0021349	3	2
OG0021350	6	6
OG0021351	5	5
OG0021352	5	5
OG0021353	6	6
OG0021354	2	1
OG0021355	8	8
OG0021356	0	0
OG0021357	5	5
OG0021358	2	2
OG0021359	5	5
OG0021360	4	2
OG0021361	1	0
OG0021362	1	1
OG0021363	5	5
OG0021364	4	4
OG0021365	7	7
OG0021366	3	3
OG0021367	4	3
OG0021368	4	4
OG0021369	6	6
OG0021370	4	3
OG0021371	7	7
OG0021372	5	5
OG0021373	5	5
OG0021374	1	1
OG0021375	4	4
OG0021376	5	5
OG0021377	2	0
OG0021378	4	4
OG0021379	2	1
OG0021380	2	2
OG0021381	6	6
OG0021382	3	3
OG0021383	4	4
OG0021384	5	5
OG0021385	2	1
OG0021386	3	2
OG0021387	6	6
OG0021388	5	4
OG0021389	7	7
OG0021390	2	1
OG0021391	1	1
OG0021392	1	1
OG0021393	4	3
OG0021394	6	6
OG0021395	3	2
OG0021396	6	6
OG0021397	4	4
OG0021398	8	8
OG0021399	8	8
OG0021400	7	7
OG0021401	8	8
OG0021402	7	7
OG0021403	8	8
OG0021404	7	7
OG0021405	8	8
OG0021406	3	2
OG0021407	7	7
OG0021408	6	6
OG0021409	5	5
OG0021410	2	2
OG0021411	6	5
OG0021412	3	1
OG0021413	8	8
OG0021414	6	6
OG0021415	6	6
OG0021416	5	5
OG0021417	7	7
OG0021418	6	6
OG0021419	8	8
OG0021420	7	7
OG0021421	8	8
OG0021422	7	7
OG0021423	8	8
OG0021424	8	8
OG0021425	8	8
OG0021426	8	8
OG0021427	7	7
OG0021428	8	8
OG0021429	8	8
OG0021430	8	8
OG0021431	8	8
OG0021432	8	8
OG0021433	8	8
OG0021434	8	8
OG0021435	8	8
OG0021436	8	8
OG0021437	8	8
OG0021438	4	3
OG0021439	8	8
OG0021440	7	7
OG0021441	8	8
OG0021442	8	8
OG0021443	8	8
OG0021444	8	8
OG0021445	8	8
OG0021446	8	8
OG0021447	8	8
OG0021448	7	7
OG0021449	8	8
OG0021450	8	8
OG0021451	8	8
OG0021452	8	8
OG0021453	8	8
OG0021454	8	8
OG0021455	8	8
OG0021456	8	8
OG0021457	8	8
OG0021458	8	8
OG0021459	8	8
OG0021460	8	8
OG0021461	8	8
OG0021462	8	8
OG0021463	7	7
OG0021464	8	8
OG0021465	8	8
OG0021466	8	8
OG0021467	8	8
OG0021468	8	8
OG0021469	8	8
OG0021470	8	8
OG0021471	7	7
OG0021472	8	8
OG0021473	8	8
OG0021474	8	8
OG0021475	8	8
OG0021476	8	8
OG0021477	8	8
OG0021478	7	7
OG0021479	8	8
OG0021480	2	1
OG0021481	4	4
OG0021482	1	1
OG0021483	6	6
OG0021484	7	7
OG0021485	6	6
OG0021486	1	1
OG0021487	2	1
OG0021488	3	3
OG0021489	2	0
OG0021490	7	7
OG0021491	0	0
OG0021492	4	4
OG0021493	2	2
OG0021494	2	1
OG0021495	0	0
OG0021496	1	1
OG0021497	1	0
OG0021498	4	4
OG0021499	1	0
OG0021500	1	1
OG0021501	2	2
OG0021502	3	3
OG0021503	6	6
OG0021504	2	1
OG0021505	4	4
OG0021506	1	1
OG0021507	7	7
OG0021508	3	3
OG0021509	2	2
OG0021510	6	6
OG0021511	1	1
OG0021512	7	7
OG0021513	5	5
OG0021514	2	2
OG0021515	0	0
OG0021516	2	1
OG0021517	3	2
OG0021518	2	2
OG0021519	2	1
OG0021520	6	6
OG0021521	2	2
OG0021522	0	0
OG0021523	1	0
OG0021524	3	3
OG0021525	1	0
OG0021526	2	2
OG0021527	2	1
OG0021528	2	1
OG0021529	0	0
OG0021530	2	0
OG0021531	0	0
OG0021532	1	1
OG0021533	7	7
OG0021534	4	4
OG0021535	2	2
OG0021536	1	1
OG0021537	1	0
OG0021538	2	2
OG0021539	6	6
OG0021540	0	0
OG0021541	1	1
OG0021542	0	0
OG0021543	2	2
OG0021544	2	2
OG0021545	3	3
OG0021546	1	0
OG0021547	3	2
OG0021548	4	4
OG0021549	2	2
OG0021550	2	2
OG0021551	0	0
OG0021552	5	5
OG0021553	2	2
OG0021554	3	1
OG0021555	2	2
OG0021556	6	6
OG0021557	4	3
OG0021558	0	0
OG0021559	5	5
OG0021560	4	4
OG0021561	1	0
OG0021562	3	3
OG0021563	4	4
OG0021564	1	1
OG0021565	3	2
OG0021566	3	3
OG0021567	1	1
OG0021568	4	4
OG0021569	5	5
OG0021570	2	2
OG0021571	4	4
OG0021572	1	1
OG0021573	0	0
OG0021574	2	2
OG0021575	4	4
OG0021576	4	4
OG0021577	3	3
OG0021578	3	2
OG0021579	3	3
OG0021580	6	6
OG0021581	3	3
OG0021582	2	2
OG0021583	4	4
OG0021584	6	6
OG0021585	1	1
OG0021586	0	0
OG0021587	3	3
OG0021588	0	0
OG0021589	0	0
OG0021590	3	1
OG0021591	2	2
OG0021592	2	2
OG0021593	1	1
OG0021594	4	4
OG0021595	2	1
OG0021596	1	1
OG0021597	2	2
OG0021598	5	5
OG0021599	2	2
OG0021600	4	4
OG0021601	6	6
OG0021602	1	1
OG0021603	4	3
OG0021604	4	4
OG0021605	6	6
OG0021606	1	1
OG0021607	2	0
OG0021608	0	0
OG0021609	3	3
OG0021610	2	2
OG0021611	3	2
OG0021612	3	3
OG0021613	0	0
OG0021614	2	2
OG0021615	1	0
OG0021616	0	0
OG0021617	2	2
OG0021618	2	2
OG0021619	1	1
OG0021620	6	6
OG0021621	1	1
OG0021622	2	2
OG0021623	0	0
OG0021624	4	4
OG0021625	2	2
OG0021626	3	3
OG0021627	2	2
OG0021628	3	3
OG0021629	2	2
OG0021630	1	1
OG0021631	4	4
OG0021632	1	1
OG0021633	1	1
OG0021634	2	2
OG0021635	3	3
OG0021636	6	6
OG0021637	3	3
OG0021638	0	0
OG0021639	2	2
OG0021640	4	4
OG0021641	3	3
OG0021642	2	2
OG0021643	1	1
OG0021644	1	1
OG0021645	2	2
OG0021646	4	4
OG0021647	0	0
OG0021648	0	0
OG0021649	2	2
OG0021650	5	5
OG0021651	0	0
OG0021652	1	1
OG0021653	2	2
OG0021654	2	2
OG0021655	1	1
OG0021656	7	7
OG0021657	3	3
OG0021658	2	2
OG0021659	2	1
OG0021660	1	1
OG0021661	1	1
OG0021662	2	2
OG0021663	2	2
OG0021664	3	3
OG0021665	4	4
OG0021666	2	2
OG0021667	4	4
OG0021668	3	3
OG0021669	5	5
OG0021670	2	2
OG0021671	1	1
OG0021672	5	5
OG0021673	0	0
OG0021674	1	1
OG0021675	0	0
OG0021676	6	6
OG0021677	3	0
OG0021678	2	2
OG0021679	0	0
OG0021680	5	5
OG0021681	5	5
OG0021682	3	3
OG0021683	2	2
OG0021684	2	2
OG0021685	1	1
OG0021686	2	2
OG0021687	1	1
OG0021688	5	3
OG0021689	1	1
OG0021690	2	2
OG0021691	2	1
OG0021692	2	1
OG0021693	2	2
OG0021694	7	7
OG0021695	1	1
OG0021696	4	4
OG0021697	3	1
OG0021698	2	1
OG0021699	3	2
OG0021700	2	2
OG0021701	2	2
OG0021702	2	2
OG0021703	2	2
OG0021704	3	2
OG0021705	2	2
OG0021706	4	3
OG0021707	2	2
OG0021708	2	2
OG0021709	4	4
OG0021710	0	0
OG0021711	6	6
OG0021712	3	3
OG0021713	5	5
OG0021714	2	1
OG0021715	7	7
OG0021716	7	7
OG0021717	7	7
OG0021718	7	7
OG0021719	2	1
OG0021720	1	1
OG0021721	0	0
OG0021722	7	7
OG0021723	1	1
OG0021724	0	0
OG0021725	0	0
OG0021726	7	7
OG0021727	3	3
OG0021728	0	0
OG0021729	7	7
OG0021730	3	1
OG0021731	1	1
OG0021732	6	6
OG0021733	4	4
OG0021734	3	3
OG0021735	4	4
OG0021736	3	3
OG0021737	3	3
OG0021738	6	6
OG0021739	4	4
OG0021740	4	4
OG0021741	6	6
OG0021742	4	4
OG0021743	4	4
OG0021744	2	2
OG0021745	3	3
OG0021746	4	4
OG0021747	4	4
OG0021748	0	0
OG0021749	3	3
OG0021750	5	5
OG0021751	6	6
OG0021752	4	4
OG0021753	0	0
OG0021754	6	6
OG0021755	2	1
OG0021756	0	0
OG0021757	0	0
OG0021758	4	4
OG0021759	0	0
OG0021760	4	4
OG0021761	7	7
OG0021762	4	4
OG0021763	5	5
OG0021764	4	4
OG0021765	2	1
OG0021766	5	5
OG0021767	0	0
OG0021768	1	1
OG0021769	2	2
OG0021770	4	4
OG0021771	2	2
OG0021772	4	4
OG0021773	5	5
OG0021774	1	1
OG0021775	6	6
OG0021776	7	7
OG0021777	5	4
OG0021778	4	4
OG0021779	6	6
OG0021780	7	7
OG0021781	1	1
OG0021782	5	5
OG0021783	7	7
OG0021784	5	5
OG0021785	7	7
OG0021786	1	0
OG0021787	7	7
OG0021788	6	6
OG0021789	7	7
OG0021790	3	2
OG0021791	6	6
OG0021792	6	6
OG0021793	3	2
OG0021794	6	6
OG0021795	1	0
OG0021796	4	4
OG0021797	6	6
OG0021798	5	5
OG0021799	5	5
OG0021800	2	2
OG0021801	6	6
OG0021802	7	7
OG0021803	6	6
OG0021804	7	7
OG0021805	6	6
OG0021806	4	3
OG0021807	6	6
OG0021808	7	7
OG0021809	7	7
OG0021810	7	7
OG0021811	7	7
OG0021812	7	7
OG0021813	6	6
OG0021814	7	7
OG0021815	7	7
OG0021816	7	7
OG0021817	4	2
OG0021818	7	7
OG0021819	7	7
OG0021820	6	6
OG0021821	7	7
OG0021822	7	7
OG0021823	7	7
OG0021824	6	6
OG0021825	7	7
OG0021826	7	7
OG0021827	7	7
OG0021828	7	7
OG0021829	7	7
OG0021830	7	7
OG0021831	7	7
OG0021832	7	7
OG0021833	7	7
OG0021834	7	7
OG0021835	7	7
OG0021836	6	6
OG0021837	7	7
OG0021838	7	7
OG0021839	7	7
OG0021840	7	7
OG0021841	6	6
OG0021842	7	7
OG0021843	7	7
OG0021844	7	7
OG0021845	7	7
OG0021846	7	7
OG0021847	7	7
OG0021848	7	7
OG0021849	7	7
OG0021850	7	7
OG0021851	7	7
OG0021852	5	5
OG0021853	7	7
OG0021854	6	6
OG0021855	7	7
OG0021856	7	7
OG0021857	7	7
OG0021858	7	7
OG0021859	7	7
OG0021860	7	7
OG0021861	6	6
OG0021862	7	7
OG0021863	7	7
OG0021864	7	7
OG0021865	7	7
OG0021866	7	7
OG0021867	7	7
OG0021868	7	7
OG0021869	6	6
OG0021870	7	7
OG0021871	7	7
OG0021872	7	7
OG0021873	7	7
OG0021874	7	7
OG0021875	6	6
OG0021876	7	7
OG0021877	7	7
OG0021878	7	7
OG0021879	7	7
OG0021880	2	2
OG0021881	6	6
OG0021882	6	6
OG0021883	5	5
OG0021884	4	4
OG0021885	2	1
OG0021886	4	4
OG0021887	1	1
OG0021888	6	6
OG0021889	2	1
OG0021890	0	0
OG0021891	2	2
OG0021892	0	0
OG0021893	1	0
OG0021894	3	2
OG0021895	5	5
OG0021896	4	4
OG0021897	3	3
OG0021898	0	0
OG0021899	3	3
OG0021900	3	3
OG0021901	1	0
OG0021902	1	1
OG0021903	2	2
OG0021904	6	6
OG0021905	2	2
OG0021906	6	6
OG0021907	6	6
OG0021908	0	0
OG0021909	6	6
OG0021910	4	4
OG0021911	1	1
OG0021912	2	1
OG0021913	4	4
OG0021914	3	3
OG0021915	4	4
OG0021916	1	1
OG0021917	1	1
OG0021918	1	1
OG0021919	2	2
OG0021920	5	5
OG0021921	2	2
OG0021922	2	2
OG0021923	0	0
OG0021924	2	2
OG0021925	1	1
OG0021926	4	4
OG0021927	3	2
OG0021928	0	0
OG0021929	1	1
OG0021930	0	0
OG0021931	4	4
OG0021932	2	2
OG0021933	2	1
OG0021934	1	1
OG0021935	0	0
OG0021936	0	0
OG0021937	0	0
OG0021938	2	2
OG0021939	1	1
OG0021940	2	2
OG0021941	1	1
OG0021942	0	0
OG0021943	6	6
OG0021944	2	2
OG0021945	1	1
OG0021946	0	0
OG0021947	1	1
OG0021948	4	4
OG0021949	2	2
OG0021950	1	0
OG0021951	2	2
OG0021952	3	3
OG0021953	1	1
OG0021954	4	4
OG0021955	0	0
OG0021956	2	2
OG0021957	2	0
OG0021958	1	1
OG0021959	2	2
OG0021960	0	0
OG0021961	4	4
OG0021962	6	6
OG0021963	2	2
OG0021964	1	0
OG0021965	3	3
OG0021966	1	0
OG0021967	0	0
OG0021968	0	0
OG0021969	2	2
OG0021970	0	0
OG0021971	1	0
OG0021972	1	1
OG0021973	2	2
OG0021974	0	0
OG0021975	2	2
