Orthogroup	Conringia_planisiliqua	Erysimum_linariifolium
OG0006916	CP13_g20220_DN3_SP8_c.t1	El007G359860
OG0006917	CP13_g20231_DN3_SP2_c.t1	El007G359750
OG0006918	CP4_g25413_DN3_SP0_c.t1	El006G298590
OG0006919	CP4_g25473_DN2_SP0_c.t1, CP4_g25442_DN3_SP8_c.t1	El006G298950
OG0006920	CP4_g25497_DN3_SP5_c.t1	El006G300030
OG0006922	CP4_g25484_DN3_SP0_c.t1	El006G299350
OG0006923	CP4_g25483_DN3_SP7_c.t1	El006G299340
OG0006924	CP4_g25468_DN3_SP0_c.t1, CP4_g25467_DN3_SP0_c.t1	El006G299190
OG0006926	CP4_g25521_DN3_SP0_c.t1	El006G299750
OG0006927	CP4_g25536_DN3_SP6_c.t1	El006G300070
OG0006928	CP4_g25546_DN3_SP0_c.t1	El006G300230
OG0006929	CP4_g25573_DN3_SP8_c.t1	El006G300530
OG0006930	CP4_g25575_DN3_SP3_c.t1	El006G300550
OG0006931	CP4_g25592_DN3_SP8_c.t1	El006G300790
OG0006932	CP4_g25657_DN3_SP8_c.t1	El006G301530
OG0006933	CP4_g25688_DN3_SP8_c.t1	El006G301920
OG0006934	CP4_g25706_DN2_SP0_c.t1	El006G302150
OG0006935	CP4_g25721_DN3_SP1_c.t1	El006G302340
OG0006936	CP1_g36981_DN3_SP8_c.t1	El002G089350
OG0006937	CP4_g25748_DN3_SP6_c.t1	El006G302670
OG0006938	CP4_g25755_DN3_SP0_c.t1	El006G302790
OG0006939	CP4_g25786_DN3_SP1_c.t1	El006G303200
OG0006940	CP4_g25841_DN3_SP7_c.t1	El006G304200
OG0006941	CP4_g25858_DN1_SP0_c.t1, CP4_g25857_DN1_SP0_c.t1	El006G304420
OG0006942	CP4_g25870_DN3_SP0_c.t1	El006G304730
OG0006943	CP4_g25889_DN3_SP6_c.t1, CP4_g25775_DN3_SP0_c.t1	El006G305010
OG0006944	CP4_g25912_DN3_SP8_c.t1	El006G305290
OG0006945	CP4_g26463_DN3_SP8_c.t1	El006G308370
OG0006946	CP4_g26245_DN1_SP0_c.t1	El006G308190
OG0006947	CP4_g26292_DN3_SP0_c.t1	El006G308050
OG0006948	CP4_g26099_DN3_SP0_c.t1	El006G307270
OG0006949	CP4_g26073_DN3_SP8_c.t1	El006G306720
OG0006950	CP18_g12478_DN3_SP8_c.t1	El006G312830
OG0006951	CP18_g12568_DN3_SP0_c.t1	El006G313390
OG0006952	CP8_g53220_DN3_SP4_c.t1	El006G313650
OG0006953	CP10_g42164_DN3_SP8_c.t1	El005G235710
OG0006954	CP19_g18002_DN3_SP7_c.t1	El003G158070
OG0006955	CP5_g1317_DN3_SP8_c.t1	El003G157410
OG0006956	CP10_g42170_DN3_SP8_c.t1	El005G235840
OG0006957	CP10_g42189_DN3_SP8_c.t1	El005G236070
OG0006958	CP10_g42192_DN3_SP8_c.t1	El005G236100
OG0006959	CP10_g42209_DN3_SP0_c.t1	El005G236300
OG0006960	CP10_g42252_DN3_SP7_c.t1	El005G236750
OG0006961	CP10_g42260_DN2_SP0_c.t1	El005G236900
OG0006963	CP10_g42292_DN2_SP0_c.t1	El005G237260
OG0006964	CP10_g42301_DN3_SP8_c.t1	El005G237340
OG0006965	CP10_g42353_DN2_SP0_c.t1	El005G237990
OG0006966	CP10_g42364_DN3_SP8_c.t1	El005G238140
OG0006967	CP11_g33481_DN1_SP0_c.t1, CP10_g42376_DN3_SP8_c.t1	El005G238290
OG0006968	CP10_g42402_DN3_SP8_c.t1	El005G238600, El003G179570
OG0006969	CP10_g42419_DN3_SP0_c.t1	El005G238880
OG0006970	CP10_g42430_DN3_SP1_c.t1	El005G238990
OG0006971	CP10_g42443_DN3_SP0_c.t1	El005G239160
OG0006972	CP10_g42467_DN3_SP0_c.t1	El005G239560
OG0006973	CP10_g42479_DN3_SP1_c.t1, CP10_g42480_DN3_SP3_c.t1	El005G239720
OG0006974	CP10_g42523_DN3_SP3_c.t1	El005G240220
OG0006975	CP10_g42540_DN3_SP8_c.t1	El005G240410
OG0006976	CP10_g42601_DN3_SP0_c.t1	El005G241080
OG0006977	CP10_g42602_DN3_SP2_c.t1	El005G241090
OG0006978	CP10_g42610_DN3_SP1_c.t1	El005G241210
OG0006979	CP10_g42624_DN3_SP0_c.t1	El005G241410
OG0006980	CP10_g42627_DN3_SP8_c.t1	El005G241450
OG0006981	CP8_g54488_DN3_SP8_c.t1	El001G062150
OG0006982	CP10_g42685_DN3_SP6_c.t1	El005G242080
OG0006983	CP10_g42687_DN3_SP3_c.t1	El005G242100
OG0006985	CP10_g42723_DN3_SP7_c.t1	El005G242430
OG0006986	CP10_g42749_DN3_SP0_c.t1	El005G242700
OG0006987	CP10_g42790_DN3_SP0_c.t1	El005G243250
OG0006988	CP10_g42865_DN3_SP3_c.t1	El005G244120
OG0006989	CP4_g24699_DN3_SP1_c.t1	El006G289400
OG0006990	CP4_g24707_DN3_SP8_c.t1	El006G289550
OG0006991	CP4_g24718_DN3_SP8_c.t1	El006G289690
OG0006992	CP4_g24742_DN3_SP8_c.t1	El006G289990
OG0006993	CP4_g24748_DN3_SP0_c.t1	El006G290060
OG0006994	CP4_g24764_DN3_SP5_c.t1	El006G290240
OG0006995	CP4_g24794_DN3_SP5_c.t1	El006G290700
OG0006996	CP4_g24786_DN3_SP0_c.t1	El006G290590
OG0006998	CP4_g24843_DN3_SP0_c.t1	El006G291340
OG0006999	CP4_g24848_DN3_SP3_c.t1	El006G291380
OG0007000	CP4_g24849_DN3_SP8_c.t1	El008G368950, El006G291390
OG0007001	CP4_g25152_DN3_SP0_c.t1	El006G295080
OG0007002	CP4_g25149_DN3_SP0_c.t1	El005G243050, El006G295050
OG0007003	CP4_g25138_DN2_SP0_c.t1	El006G294830
OG0007004	CP4_g25135_DN3_SP7_c.t1	El006G294780
OG0007005	CP4_g25126_DN3_SP8_c.t1	El006G294660
OG0007006	CP4_g25118_DN3_SP8_c.t1	El006G294580
OG0007008	CP4_g25029_DN3_SP8_c.t1	El006G293420
OG0007009	CP4_g25015_DN3_SP8_c.t1	El006G293220
OG0007010	CP4_g25004_DN3_SP8_c.t1	El006G293140
OG0007011	CP4_g25000_DN2_SP0_c.t1	El006G293090
OG0007012	CP4_g24992_DN3_SP0_c.t1	El006G292990
OG0007013	CP4_g24938_DN3_SP3_c.t1	El006G292390
OG0007014	CP4_g24900_DN3_SP8_c.t1	El006G291950
OG0007015	CP4_g24874_DN3_SP0_c.t1	El006G291690
OG0007016	CP7_g46151_DN3_SP0_c.t1	El002G099900, El006G290980, El002G099910
OG0007017	CP9_g29641_DN3_SP3_c.t1	El004G233700
OG0007018	CP7_g46109_DN3_SP2_c.t1	El008G369740, El002G100320
OG0007020	CP7_g46063_DN3_SP0_c.t1	El002G100840
OG0007021	CP7_g46058_DN3_SP8_c.t1	El002G100890
OG0007022	CP7_g46036_DN3_SP8_c.t1	El002G101190
OG0007023	CP9_g28863_DN3_SP0_c.t1	El004G224350
OG0007024	CP7_g45986_DN3_SP0_c.t1	El002G101760
OG0007025	CP7_g45981_DN3_SP5_c.t1	El001G023230, El003G181780, El002G101820
OG0007026	CP7_g45965_DN3_SP8_c.t1	El002G101980
OG0007027	CP7_g45955_DN3_SP5_c.t1	El002G102080
OG0007028	CP7_g45894_DN3_SP3_c.t1	El002G102790
OG0007029	CP7_g45856_DN2_SP2_c.t1	El002G103220
OG0007032	CP7_g45834_DN3_SP8_c.t1	El002G103500
OG0007033	CP7_g45801_DN3_SP1_c.t1	El002G103850, El002G103840
OG0007034	CP7_g45789_DN3_SP3_c.t1	El002G103990, El037G374520
OG0007035	CP7_g45700_DN3_SP7_c.t1	El002G105020
OG0007036	CP7_g45679_DN3_SP1_c.t1	El003G192280, El002G105250
OG0007037	CP7_g45639_DN3_SP8_c.t1	El002G105850
OG0007038	CP7_g45592_DN3_SP8_c.t1	El002G106350
OG0007039	CP7_g45587_DN3_SP7_c.t1	El002G106400, El004G203550
OG0007040	CP7_g45579_DN3_SP0_c.t1	El002G106540
OG0007041	CP7_g45576_DN3_SP3_c.t1	El002G106600
OG0007042	CP9_g28802_DN2_SP0_c.t1	El004G223650
OG0007043	CP7_g45440_DN3_SP7_c.t1	El002G108760
OG0007044	CP7_g45406_DN2_SP0_c.t1	El002G109180, El002G109190
OG0007045	CP7_g45394_DN2_SP0_c.t1	El002G109320
OG0007046	CP7_g45369_DN3_SP2_c.t1	El002G109470, El002G109680
OG0007047	CP7_g45242_DN3_SP8_c.t1	El002G111910
OG0007048	CP7_g45189_DN2_SP0_c.t1	El002G112520
OG0007049	CP7_g45173_DN3_SP8_c.t1	El002G112680
OG0007050	CP19_g18218_DN3_SP0_c.t1	El003G160460
OG0007051	CP19_g18194_DN3_SP8_c.t1	El003G160160
OG0007053	CP8_g53096_DN3_SP8_c.t1	El007G342250
OG0007054	CP5_g1242_DN3_SP8_c.t1	El003G156490
OG0007055	CP16_g55118_DN3_SP7_c.t1	El006G316930
OG0007056	CP16_g55007_DN3_SP8_c.t1	El006G318380
OG0007057	CP4_g24924_DN3_SP8_c.t1	El006G292260
OG0007058	CP16_g54911_DN3_SP0_c.t1	El006G319380
OG0007059	CP16_g54845_DN3_SP0_c.t1	El006G320150
OG0007060	CP16_g54732_DN3_SP8_c.t1	El006G321650
OG0007061	CP2_g48811_DN3_SP6_c.t1	El007G349880
OG0007062	CP1_g37762_DN3_SP8_c.t1	El002G098560
OG0007063	CP1_g37725_DN3_SP1_c.t1	El002G098120
OG0007064	CP1_g37692_DN3_SP3_c.t1	El002G097540
OG0007065	CP1_g37623_DN3_SP8_c.t1	El002G096810
OG0007066	CP1_g37603_DN3_SP0_c.t1	El002G096590
OG0007067	CP1_g37597_DN3_SP8_c.t1	El002G096530
OG0007068	CP1_g37546_DN3_SP8_c.t1	El002G095920
OG0007069	CP1_g37542_DN3_SP8_c.t1	El002G095880
OG0007070	CP1_g37487_DN3_SP8_c.t1	El002G095250
OG0007071	CP5_g1355_DN1_SP0_c.t1	El007G344460
OG0007072	CP1_g37415_DN3_SP8_c.t1	El002G094350
OG0007073	CP1_g37412_DN3_SP5_c.t1	El002G094240
OG0007074	CP1_g37402_DN3_SP3_c.t1	El002G094130
OG0007075	CP1_g37400_DN3_SP7_c.t1	El002G094080
OG0007076	CP3_g16217_DN3_SP0_c.t1, CP3_g16244_DN1_SP0_c.t1, CP3_g16255_DN1_SP0_c.t1	El002G093290
OG0007077	CP1_g37288_DN3_SP8_c.t1	El002G093000
OG0007078	CP1_g37255_DN3_SP5_c.t1	El002G092540
OG0007079	CP1_g37254_DN3_SP0_c.t1	El002G092530
OG0007081	CP1_g37180_DN3_SP8_c.t1	El002G091750, El002G124750
OG0007082	CP1_g37162_DN2_SP0_c.t1	El002G091550
OG0007083	CP1_g37109_DN3_SP7_c.t1	El002G091010
OG0007084	CP4_g24069_DN2_SP0_c.t1	El006G281470
OG0007085	CP1_g37028_DN2_SP0_c.t1	El002G090030, El002G090040
OG0007086	CP1_g37016_DN2_SP0_c.t1	El002G089810
OG0007087	CP1_g37014_DN3_SP8_c.t1	El002G089780
OG0007088	CP8_g53356_DN3_SP0_c.t1	El002G089270
OG0007089	CP8_g52964_DN2_SP8_c.t1	El007G343290
OG0007090	CP5_g702_DN3_SP6_c.t1	El003G149580
OG0007091	CP1_g36910_DN3_SP6_c.t1	El002G088610
OG0007092	CP1_g36898_DN3_SP8_c.t1	El002G088460
OG0007093	CP1_g36866_DN3_SP8_c.t1	El002G087990
OG0007094	CP1_g36583_DN3_SP0_c.t1	El002G087040
OG0007095	CP1_g36599_DN3_SP7_c.t1	El002G086820
OG0007096	CP1_g36609_DN3_SP0_c.t1	El002G086710
OG0007097	CP1_g36617_DN3_SP1_c.t1	El002G086620
OG0007098	CP1_g36621_DN3_SP1_c.t1	El002G086570
OG0007099	CP1_g36651_DN3_SP3_c.t1	El002G086210
OG0007100	CP1_g36682_DN3_SP0_c.t1, CP1_g36723_DN2_SP0_c.t1	El002G085330
OG0007101	CP1_g36692_DN3_SP0_c.t1	El002G085660
OG0007102	CP1_g36769_DN3_SP0_c.t1, CP1_g36770_DN3_SP0_c.t1	El002G084780
OG0007103	CP1_g36772_DN3_SP7_c.t1	El002G084760
OG0007104	CP1_g36777_DN2_SP0_c.t1	El002G084660
OG0007105	CP1_g36779_DN3_SP4_c.t1	El002G084640
OG0007106	CP1_g36469_DN3_SP0_c.t1	El002G083330
OG0007107	CP3_g14216_DN3_SP3_c.t1	El001G021780
OG0007108	CP1_g36409_DN3_SP8_c.t1	El002G082550
OG0007109	CP11_g32531_DN3_SP7_c.t1	El001G067150
OG0007111	CP11_g32537_DN3_SP8_c.t1	El001G067190
OG0007112	CP11_g32547_DN3_SP8_c.t1	El001G067330
OG0007113	CP11_g32486_DN3_SP8_c.t1	El003G179700, El001G066670
OG0007114	CP11_g32432_DN3_SP3_c.t1	El001G066070
OG0007115	CP11_g32451_DN3_SP1_c.t1	El001G066300
OG0007116	CP11_g32404_DN3_SP8_c.t1	El001G065710
OG0007117	CP11_g32333_DN3_SP8_c.t1	El001G064630
OG0007118	CP11_g32312_DN3_SP7_c.t1	El001G064380
OG0007119	CP11_g32311_DN3_SP3_c.t1	El001G064370
OG0007120	CP11_g32268_DN3_SP0_c.t1	El005G274790, El001G064000
OG0007121	CP11_g32249_DN3_SP0_c.t1	El001G063710
OG0007122	CP11_g32228_DN3_SP4_c.t1	El001G063530
OG0007123	CP8_g54472_DN3_SP4_c.t1	El001G061970
OG0007124	CP8_g54416_DN3_SP5_c.t1	El001G061200
OG0007125	CP2_g48527_DN3_SP8_c.t1	El001G051430
OG0007126	CP2_g48536_DN2_SP0_c.t1	El001G051300
OG0007127	CP2_g48573_DN3_SP4_c.t1	El001G050400
OG0007128	CP2_g48605_DN3_SP3_c.t1	El001G049440
OG0007129	CP2_g48665_DN3_SP8_c.t1	El001G047450
OG0007130	CP2_g48692_DN3_SP0_c.t1	El007G345430
OG0007131	CP2_g48733_DN3_SP8_c.t1	El007G346810
OG0007132	CP2_g48740_DN3_SP0_c.t1	El007G346970
OG0007133	CP2_g48792_DN3_SP1_c.t1	El007G349070
OG0007134	CP2_g48760_DN3_SP0_c.t1	El007G347680
OG0007135	CP11_g32619_DN3_SP8_c.t1	El001G068160
OG0007136	CP11_g33292_DN3_SP0_c.t1	El001G074840
OG0007137	CP11_g33266_DN3_SP3_c.t1	El001G075130
OG0007138	CP11_g33248_DN1_SP1_c.t1	El001G075340
OG0007139	CP11_g32621_DN3_SP8_c.t1	El001G068230
OG0007140	CP11_g32622_DN3_SP0_c.t1	El001G068240
OG0007141	CP11_g33225_DN2_SP0_c.t1	El001G075610
OG0007142	CP11_g33345_DN3_SP7_c.t1	El001G076740
OG0007143	CP11_g33389_DN3_SP8_c.t1	El001G077270
OG0007144	CP11_g33408_DN3_SP7_c.t1	El001G077620
OG0007145	CP11_g33401_DN3_SP8_c.t1	El001G077450
OG0007146	CP11_g33442_DN3_SP0_c.t1	El001G078030
OG0007147	CP8_g54388_DN3_SP2_c.t1	El007G328930, El001G060860
OG0007148	CP2_g48485_DN3_SP5_c.t1	El001G052320
OG0007150	CP2_g48481_DN3_SP2_c.t1	El001G052400
OG0007151	CP2_g48417_DN3_SP3_c.t1	El001G054050
OG0007153	CP2_g48397_DN3_SP8_c.t1	El001G054530
OG0007154	CP2_g48396_DN3_SP0_c.t1	El001G054560
OG0007155	CP2_g48345_DN3_SP8_c.t1	El001G055670
OG0007156	CP2_g48332_DN3_SP5_c.t1	El001G055820
OG0007157	CP2_g48330_DN3_SP0_c.t1	El001G055830
OG0007158	CP3_g14487_DN3_SP2_c.t1, CP6_g7740_DN2_SP0_c.t1	El001G018550
OG0007159	CP2_g48290_DN3_SP8_c.t1	El001G056420
OG0007160	CP2_g48281_DN3_SP0_c.t1	El001G056510
OG0007161	CP2_g48262_DN3_SP8_c.t1	El001G056760
OG0007162	CP2_g48261_DN3_SP7_c.t1	El001G056770
OG0007163	CP2_g48223_DN3_SP1_c.t1	El007G330050
OG0007164	CP2_g48218_DN3_SP8_c.t1	El007G329980
OG0007165	CP2_g48212_DN3_SP0_c.t1	El007G329930
OG0007166	CP2_g48180_DN3_SP0_c.t1	El007G329630
OG0007167	CP2_g48151_DN3_SP8_c.t1	El007G329270
OG0007168	CP2_g48061_DN3_SP8_c.t1	El007G328250
OG0007169	CP2_g48054_DN3_SP8_c.t1	El007G328160
OG0007170	CP2_g48044_DN3_SP1_c.t1	El007G328070
OG0007171	CP2_g48028_DN2_SP0_c.t1	El007G327840
OG0007172	CP3_g14583_DN3_SP7_c.t1	El001G017550
OG0007173	CP2_g48012_DN2_SP8_c.t1	El007G327660
OG0007174	CP8_g53874_DN3_SP8_c.t1	El007G332720
OG0007175	CP3_g14288_DN3_SP2_c.t1	El001G021090
OG0007176	CP3_g14397_DN3_SP1_c.t1	El001G019710
OG0007178	CP3_g14572_DN3_SP8_c.t1	El001G017690
OG0007179	CP2_g48037_DN3_SP8_c.t1	El007G327980
OG0007180	CP3_g14637_DN3_SP4_c.t1	El001G017160
OG0007181	CP3_g14710_DN2_SP0_c.t1	El001G016280
OG0007182	CP8_g54011_DN3_SP1_c.t1	El001G015120
OG0007183	CP11_g33633_DN3_SP8_c.t1	El006G306600
OG0007184	CP4_g25501_DN3_SP6_c.t1, CP3_g14933_DN3_SP3_c.t1	El001G013880
OG0007185	CP3_g15267_DN3_SP8_c.t1	El001G012640
OG0007186	CP3_g15573_DN3_SP6_c.t1	El001G012150
OG0007187	CP9_g28297_DN3_SP3_c.t1	El004G217720
OG0007188	CP9_g28288_DN3_SP3_c.t1	El004G217570
OG0007189	CP3_g13249_DN3_SP8_c.t1	El001G033480
OG0007190	CP10_g42853_DN3_SP8_c.t1	El005G244000, El004G220230
OG0007192	CP9_g28559_DN3_SP0_c.t1	El004G220750
OG0007193	CP9_g28391_DN1_SP0_c.t1	El004G218810
OG0007194	CP9_g28597_DN3_SP3_c.t1	El004G221210
OG0007195	CP9_g28598_DN3_SP0_c.t1	El004G221220
OG0007196	CP9_g28606_DN2_SP0_c.t1	El004G221350
OG0007197	CP9_g28702_DN3_SP8_c.t1	El004G222460
OG0007198	CP9_g28721_DN2_SP2_c.t1	El004G222690
OG0007199	CP9_g28727_DN3_SP5_c.t1	El004G222840
OG0007200	CP9_g28744_DN3_SP0_c.t1	El004G223090
OG0007201	CP9_g28792_DN3_SP1_c.t1	El004G223570
OG0007202	CP9_g28813_DN3_SP8_c.t1	El004G223780
OG0007203	CP8_g54341_DN3_SP4_c.t1	El001G060310
OG0007204	CP9_g29471_DN1_SP0_c.t1	El004G231660
OG0007205	CP9_g29411_DN3_SP8_c.t1	El004G230790
OG0007208	CP9_g29367_DN3_SP0_c.t1	El004G230310
OG0007210	CP9_g29285_DN3_SP4_c.t1	El004G229320
OG0007211	CP9_g29268_DN3_SP0_c.t1	El004G229070
OG0007212	CP9_g29250_DN3_SP0_c.t1	El004G228860
OG0007213	CP9_g29215_DN3_SP0_c.t1	El004G228370
OG0007214	CP9_g29212_DN3_SP8_c.t1	El004G228340
OG0007215	CP9_g29134_DN3_SP8_c.t1	El004G227510
OG0007216	CP9_g29128_DN3_SP8_c.t1	El004G227450
OG0007218	CP9_g29117_DN3_SP8_c.t1	El004G227340
OG0007219	CP9_g29087_DN3_SP8_c.t1	El004G227030
OG0007220	CP9_g29012_DN3_SP1_c.t1	El004G226140
OG0007221	CP9_g28953_DN3_SP2_c.t1	El004G225340
OG0007222	CP4_g23915_DN3_SP7_c.t1	El006G279680
OG0007223	CP9_g28917_DN3_SP0_c.t1	El004G224890
OG0007224	CP9_g28876_DN3_SP1_c.t1	El004G224430
OG0007226	CP9_g29506_DN3_SP4_c.t1	El004G232070
OG0007227	CP10_g43016_DN3_SP5_c.t1	El003G150760, El005G245920
OG0007228	CP9_g29568_DN3_SP2_c.t1	El004G232780
OG0007229	CP9_g29575_DN3_SP4_c.t1	El004G232880
OG0007230	CP9_g29598_DN3_SP8_c.t1	El004G233190
OG0007231	CP9_g29621_DN3_SP8_c.t1	El002G104080, El037G374610
OG0007232	CP9_g29718_DN3_SP0_c.t1	El004G234490, El004G199300
OG0007233	CP9_g29627_DN3_SP8_c.t1	El004G233520
OG0007234	CP9_g29632_DN3_SP7_c.t1	El004G233580
OG0007235	CP9_g29638_DN3_SP0_c.t1	El004G233670
OG0007236	CP9_g29655_DN3_SP8_c.t1	El004G233850
OG0007237	CP7_g46157_DN3_SP6_c.t1	El002G099840
OG0007238	CP9_g29690_DN3_SP3_c.t1	El002G104930
OG0007239	CP9_g29697_DN3_SP2_c.t1	El004G234300
OG0007240	CP10_g43257_DN3_SP8_c.t1	El005G248880
OG0007241	CP10_g43260_DN3_SP2_c.t1	El005G248940
OG0007243	CP10_g43333_DN3_SP8_c.t1	El005G249710
OG0007244	CP10_g43349_DN3_SP0_c.t1	El005G249920
OG0007245	CP10_g43385_DN3_SP0_c.t1	El005G250330
OG0007246	CP10_g43391_DN3_SP5_c.t1	El005G250390
OG0007248	CP12_g29874_DN3_SP8_c.t1	El005G251930
OG0007249	CP12_g29889_DN3_SP0_c.t1	El005G252110
OG0007250	CP12_g29896_DN3_SP7_c.t1, CP5_g2156_DN2_SP0_c.t1	El005G252190
OG0007251	CP12_g29922_DN3_SP2_c.t1	El005G252430
OG0007252	CP12_g29926_DN3_SP8_c.t1	El005G252480
OG0007253	CP12_g29956_DN3_SP0_c.t1	El002G097570, El005G252750
OG0007254	CP12_g29957_DN3_SP8_c.t1	El005G252760
OG0007255	CP12_g29967_DN3_SP8_c.t1	El005G252880
OG0007256	CP12_g29973_DN3_SP8_c.t1	El005G252940
OG0007257	CP12_g30170_DN3_SP0_c.t1	El005G255510, El007G352080
OG0007258	CP12_g30048_DN3_SP8_c.t1	El005G253930
OG0007259	CP12_g30060_DN3_SP8_c.t1	El005G254120
OG0007260	CP12_g30086_DN3_SP0_c.t1	El005G254390
OG0007261	CP12_g30114_DN3_SP8_c.t1	El005G254700
OG0007262	CP12_g30116_DN3_SP8_c.t1	El005G254720
OG0007263	CP12_g30129_DN3_SP8_c.t1	El005G254880
OG0007264	CP12_g30146_DN3_SP5_c.t1	El005G259980, El004G202490, El005G255200
OG0007265	CP12_g30151_DN3_SP8_c.t1	El005G255300
OG0007266	CP12_g30184_DN3_SP8_c.t1	El005G255770
OG0007267	CP12_g30214_DN3_SP1_c.t1	El005G256070
OG0007268	CP12_g30227_DN3_SP8_c.t1	El005G256260
OG0007269	CP12_g30267_DN3_SP5_c.t1	El005G256690
OG0007270	CP12_g30275_DN3_SP0_c.t1	El005G256890
OG0007271	CP12_g30284_DN3_SP8_c.t1	El005G256920
OG0007272	CP12_g30291_DN3_SP8_c.t1	El005G256980
OG0007273	CP12_g30314_DN3_SP8_c.t1	El005G257230
OG0007274	CP12_g30343_DN3_SP6_c.t1	El005G257600
OG0007275	CP12_g30374_DN3_SP8_c.t1	El005G257990
OG0007276	CP12_g30445_DN2_SP4_c.t1	El005G258890
OG0007277	CP12_g30469_DN3_SP8_c.t1	El005G259290
OG0007278	CP12_g30517_DN3_SP0_c.t1	El005G259800
OG0007279	CP12_g30503_DN3_SP8_c.t1	El005G259640
OG0007280	CP12_g30498_DN3_SP3_c.t1	El005G259620
OG0007281	CP12_g30489_DN2_SP0_c.t1	El005G259470
OG0007282	CP12_g30576_DN2_SP0_c.t1	El005G260960
OG0007283	CP12_g30578_DN3_SP8_c.t1	El005G260970
OG0007284	CP12_g30598_DN3_SP8_c.t1	El005G261120
OG0007285	CP12_g30599_DN3_SP0_c.t1	El005G261130
OG0007286	CP12_g30615_DN1_SP0_c.t1	El005G261370
OG0007287	CP12_g30627_DN3_SP0_c.t1	El005G261560
OG0007288	CP12_g30634_DN3_SP8_c.t1	El005G261780
OG0007289	CP12_g30734_DN3_SP0_c.t1	El005G265280
OG0007290	CP12_g30746_DN3_SP8_c.t1	El005G265590, El005G265470
OG0007291	CP12_g30752_DN3_SP2_c.t1	El005G265610, El005G265660
OG0007292	CP8_g52773_DN3_SP0_c.t1, CP12_g30794_DN3_SP8_c.t1	El005G266890
OG0007293	CP8_g52763_DN2_SP0_c.t1	El005G267090, El002G084520
OG0007294	CP12_g30829_DN3_SP6_c.t1	El005G267610
OG0007295	CP12_g30842_DN3_SP7_c.t1	El005G267810
OG0007296	CP15_g35782_DN3_SP4_c.t1	El005G271590
OG0007297	CP4_g25928_DN3_SP6_c.t1	El001G010310
OG0007298	CP15_g35833_DN3_SP3_c.t1	El005G271520
OG0007299	CP17_g5004_DN3_SP7_c.t1	El005G272700
OG0007300	CP10_g43944_DN3_SP0_c.t1	El005G273710
OG0007301	CP10_g43843_DN3_SP0_c.t1	El005G274700
OG0007302	CP10_g43816_DN3_SP8_c.t1	El005G274760
OG0007303	CP10_g43766_DN3_SP3_c.t1	El005G275250
OG0007304	CP10_g43701_DN3_SP6_c.t1	El005G276280
OG0007306	CP10_g43602_DN3_SP0_c.t1	El005G277700
OG0007307	CP10_g43568_DN3_SP3_c.t1	El005G278050
OG0007308	CP12_g29857_DN3_SP8_c.t1	El005G278860
OG0007309	CP10_g43225_DN3_SP8_c.t1	El005G248470
OG0007310	CP7_g46404_DN3_SP0_c.t1	El002G140610
OG0007311	CP7_g46378_DN3_SP7_c.t1	El002G140300
OG0007312	CP7_g46368_DN3_SP0_c.t1	El002G140140
OG0007313	CP7_g46300_DN3_SP1_c.t1	El002G139360
OG0007314	CP1_g37867_DN3_SP8_c.t1	El002G137440
OG0007315	CP1_g37898_DN3_SP8_c.t1	El002G136910
OG0007316	CP1_g37908_DN3_SP8_c.t1	El002G136760
OG0007317	CP1_g37952_DN3_SP1_c.t1	El002G136260
OG0007318	CP1_g37967_DN3_SP8_c.t1	El002G135990
OG0007319	CP1_g38102_DN3_SP4_c.t1	El002G134250
OG0007320	CP1_g38172_DN3_SP2_c.t1	El002G133330
OG0007321	CP1_g38245_DN2_SP0_c.t1, CP1_g38243_DN1_SP0_c.t1	El002G132520
OG0007322	CP1_g38220_DN3_SP7_c.t1	El002G132750
OG0007323	CP1_g38289_DN3_SP8_c.t1	El002G131980, El001G047360
OG0007324	CP1_g38308_DN3_SP1_c.t1	El002G131710
OG0007325	CP1_g38350_DN3_SP7_c.t1	El002G131340
OG0007326	CP6_g7227_DN2_SP1_c.t1	El003G171440
OG0007328	CP6_g7278_DN3_SP8_c.t1	El003G172040
OG0007329	CP4_g25261_DN3_SP0_c.t1	El006G296360
OG0007330	CP4_g25263_DN3_SP0_c.t1	El006G296380, El005G275920
OG0007331	CP3_g14163_DN3_SP5_c.t1	El005G259990
OG0007332	CP3_g14161_DN3_SP8_c.t1	El001G022430
OG0007333	CP3_g14132_DN3_SP8_c.t1	El001G022710
OG0007334	CP3_g14109_DN3_SP6_c.t1	El001G022910
OG0007335	CP3_g14108_DN3_SP0_c.t1	El001G022920
OG0007336	CP3_g14041_DN3_SP5_c.t1	El001G023780
OG0007337	CP3_g14188_DN3_SP8_c.t1	El001G022140
OG0007338	CP3_g14197_DN3_SP1_c.t1	El001G022000
OG0007339	CP3_g13919_DN3_SP8_c.t1	El001G025150
OG0007340	CP3_g13895_DN3_SP8_c.t1	El001G025400
OG0007345	CP3_g13698_DN3_SP8_c.t1	El001G027830
OG0007346	CP3_g13667_DN3_SP8_c.t1	El001G028200
OG0007347	CP3_g13489_DN3_SP8_c.t1	El001G030310
OG0007348	CP3_g13487_DN3_SP8_c.t1	El001G030330
OG0007349	CP3_g13425_DN3_SP7_c.t1	El003G174740, El001G031200
OG0007350	CP3_g13329_DN3_SP8_c.t1	El001G032370
OG0007351	CP3_g13321_DN3_SP7_c.t1	El001G032580
