Orthogroup	Cardamine_glauca	Noccaea_praecox
OG0015949	Cg008G309070, Cg008G310710	Np001G016760
OG0015950	Cg008G309640, Cg008G311470	Np001G017200
OG0015951	Cg008G312080	Np001G017680
OG0015952	Cg008G312600	Np001G017840
OG0015953	Cg008G312290	Np001G017760
OG0015954	Cg008G297110	Np003G144030
OG0015955	Cg008G287680	Np003G132560
OG0015956	Cg008G287720	Np002G117960
OG0015957	Cg008G293970	Np003G140700
OG0015958	Cg008G293960	Np003G140690
OG0015959	Cg008G287610	Np003G132480
OG0015960	Cg008G287360	Np003G132110
OG0015961	Cg008G313620	Np001G018120
OG0015962	Cg006G204560	Np004G202530
OG0015963	Cg008G313350	Np001G018080
OG0015964	Cg008G287180	Np003G131740
OG0015966	Cg008G286940	Np003G131440
OG0015967	Cg008G286890	Np003G131370
OG0015968	Cg008G286760	Np003G131190
OG0015969	Cg008G286740	Np003G131170
OG0015970	Cg008G286720	Np003G131160
OG0015971	Cg008G286610	Np003G130800
OG0015972	Cg008G286590	Np003G130780
OG0015973	Cg008G286540	Np003G130730
OG0015974	Cg008G286490	Np003G130700
OG0015975	Cg008G286470	Np003G130680
OG0015976	Cg008G286210	Np003G130380
OG0015977	Cg004G131290	Np007G404600
OG0015978	Cg008G286080	Np003G130060
OG0015979	Cg008G286010	Np003G129960
OG0015980	Cg008G285950	Np003G129880
OG0015981	Cg008G285750	Np003G129550
OG0015982	Cg006G228900	Np004G239100
OG0015983	Cg008G285470	Np003G129230
OG0015984	Cg008G285350	Np003G129160
OG0015985	Cg008G285250	Np003G129010
OG0015986	Cg008G305790	Np001G013670
OG0015987	Cg008G305770	Np001G013650
OG0015988	Cg008G305730	Np001G013630
OG0015989	Cg008G305610	Np001G013540
OG0015990	Cg008G304920	Np001G012790
OG0015991	Cg008G304780	Np001G012560
OG0015992	Cg008G304570	Np001G012250
OG0015993	Cg008G304520	Np001G012160
OG0015994	Cg008G304470	Np001G012100
OG0015995	Cg008G304400	Np001G012040
OG0015996	Cg008G304030	Np001G011600
OG0015997	Cg008G304060	Np001G011680
OG0015998	Cg008G304190	Np001G011820
OG0015999	Cg008G304200	Np001G011830
OG0016000	Cg008G303790	Np001G011330
OG0016001	Cg008G303730	Np001G011240
OG0016002	Cg008G303530	Np001G011000
OG0016003	Cg008G303490	Np001G010970
OG0016004	Cg008G303410	Np001G010920
OG0016005	Cg004G143650	Np007G388590
OG0016006	Cg008G303230	Np001G010630
OG0016007	Cg008G303170	Np001G010550
OG0016008	Cg008G302850	Np001G010160
OG0016009	Cg008G302780	Np001G010040
OG0016010	Cg003G108640	Np001G009800
OG0016011	Cg003G108660	Np001G009780
OG0016012	Cg002G071790	Np001G009760
OG0016013	Cg003G108850	Np001G009560
OG0016014	Cg003G109090	Np001G009300
OG0016015	Cg003G109110	Np001G009280
OG0016016	Cg003G109310	Np001G008930
OG0016017	Cg003G109400	Np001G008820
OG0016018	Cg003G109830	Np001G007930
OG0016019	Cg003G109870	Np001G007890
OG0016020	Cg003G110020	Np001G007670
OG0016021	Cg003G110120	Np001G007540
OG0016022	Cg003G110130	Np001G007530
OG0016023	Cg003G110350	Np001G007200
OG0016024	Cg003G110410	Np001G007110
OG0016025	Cg003G110530	Np001G006980
OG0016026	Cg003G110730	Np001G006810
OG0016027	Cg003G110820	Np001G006680
OG0016028	Cg003G110900	Np001G006590
OG0016029	Cg003G106360	Np003G154050
OG0016030	Cg003G106200	Np003G154240
OG0016031	Cg003G106130	Np003G154350
OG0016032	Cg003G106120	Np003G154360
OG0016033	Cg003G106060	Np003G154460
OG0016034	Cg003G106020	Np003G154520
OG0016035	Cg003G105820	Np003G154760
OG0016036	Cg003G105800	Np003G154780
OG0016037	Cg002G055520	Np001G053070
OG0016038	Cg002G055590	Np001G052990
OG0016039	Cg002G055760	Np001G052740
OG0016040	Cg002G056090	Np001G052370
OG0016041	Cg002G056400	Np001G051950
OG0016042	Cg002G056440	Np001G051830
OG0016043	Cg002G056480	Np001G051750
OG0016044	Cg002G056680	Np001G051530
OG0016045	Cg002G056780	Np001G051310
OG0016046	Cg002G056870	Np001G051180
OG0016047	Cg002G057140	Np001G050800
OG0016048	Cg002G057220	Np001G050660
OG0016049	Cg002G057270	Np001G050610
OG0016050	Cg008G304210	Np001G011850
OG0016051	Cg002G057580	Np001G050280
OG0016052	Cg002G057830	Np001G049930
OG0016053	Cg002G057920	Np001G049820
OG0016054	Cg002G057930	Np001G049780
OG0016055	Cg006G216540	Np004G213100
OG0016056	Cg002G058510	Np001G048520
OG0016057	Cg002G058540	Np001G048490
OG0016058	Cg002G058570	Np001G048440
OG0016059	Cg002G058650, Cg002G058630	Np001G048390
OG0016060	Cg002G058730	Np001G048250
OG0016061	Cg002G058780	Np001G048210
OG0016062	Cg003G110830	Np001G006670
OG0016063	Cg002G058870	Np001G048110
OG0016064	Cg002G058910	Np001G048070
OG0016065	Cg002G058990	Np001G047960
OG0016066	Cg002G059080	Np001G047840
OG0016067	Cg002G059140	Np001G047710
OG0016068	Cg002G059230	Np001G047640
OG0016069	Cg002G059350	Np001G047540
OG0016070	Cg002G059420	Np001G047470
OG0016071	Cg002G059430	Np001G047460
OG0016072	Cg002G059630	Np001G047210
OG0016073	Cg002G059670	Np001G047160
OG0016074	Cg002G059680	Np001G047150
OG0016075	Cg002G059690	Np001G047140
OG0016076	Cg002G059740	Np001G047090
OG0016077	Cg002G060060	Np001G046750
OG0016078	Cg002G060200	Np001G046640
OG0016079	Cg002G060260	Np001G046590
OG0016080	Cg002G060700	Np001G046290
OG0016081	Cg002G061490	Np001G045460
OG0016082	Cg002G062030	Np001G045060
OG0016083	Cg002G062090	Np005G307270
OG0016084	Cg002G063570	Np001G044060
OG0016085	Cg002G064580	Np001G043490
OG0016086	Cg002G064660	Np001G043470
OG0016087	Cg002G064820	Np001G043170
OG0016088	Cg002G064850	Np003G143890
OG0016089	Cg002G072660	Np001G043150
OG0016090	Cg002G066290	Np001G043120
OG0016091	Cg006G243780	Np004G257800
OG0016092	Cg007G268300	Np002G089770
OG0016093	Cg007G267410	Np002G091760
OG0016094	Cg007G268080	Np002G089960
OG0016095	Cg007G268330	Np002G089710
OG0016096	Cg007G267880	Np002G090620
OG0016097	Cg007G268840	Np002G088820
OG0016098	Cg007G269060	Np002G088300
OG0016099	Cg004G128240	Np007G408910
OG0016100	Cg007G268920	Np002G088700
OG0016101	Cg007G269160	Np002G088140
OG0016102	Cg007G269220	Np002G087780
OG0016103	Cg007G269230	Np002G087770
OG0016104	Cg007G269300	Np002G087650
OG0016105	Cg007G269310	Np002G087630
OG0016106	Cg007G269750	Np002G087420
OG0016107	Cg007G269560	Np002G087200
OG0016108	Cg007G269550	Np001G007410, Np002G087210
OG0016109	Cg007G269850	Np002G086950
OG0016110	Cg007G269860	Np002G086940
OG0016111	Cg007G269980	Np002G086740
OG0016112	Cg007G270280	Np002G086200
OG0016113	Cg007G270410	Np002G086040
OG0016114	Cg007G270490	Np002G085860
OG0016115	Cg007G270610	Np002G085740
OG0016116	Cg007G270670	Np002G085660
OG0016118	Cg007G271080	Np002G085040
OG0016119	Cg007G271110	Np002G084840
OG0016120	Cg007G271270	Np002G084550
OG0016121	Cg007G271370	Np002G084410
OG0016122	Cg007G271620	Np002G084040
OG0016123	Cg007G271640	Np002G084020
OG0016124	Cg007G271760	Np002G083880
OG0016125	Cg007G271790	Np002G083850
OG0016126	Cg007G271830	Np002G083800
OG0016127	Cg007G271920	Np002G083670
OG0016128	Cg007G271990	Np002G083620
OG0016129	Cg007G272030	Np002G083580
OG0016130	Cg007G272070	Np002G083540
OG0016131	Cg007G272080	Np002G083530
OG0016132	Cg007G272110	Np002G083500
OG0016133	Cg007G272120	Np002G083480
OG0016134	Cg007G272160	Np002G083440
OG0016135	Cg007G272180	Np002G083410
OG0016136	Cg007G272490	Np002G083020
OG0016137	Cg007G278760	Np002G073780
OG0016138	Cg007G278650	Np002G073970
OG0016139	Cg007G278620	Np002G074210
OG0016140	Cg007G278550	Np002G074260
OG0016141	Cg007G278290	Np002G074600
OG0016142	Cg007G278260	Np002G074700
OG0016143	Cg007G278090	Np002G074960
OG0016144	Cg007G278020	Np002G075040
OG0016145	Cg007G277890	Np002G075220
OG0016146	Cg007G277550	Np002G075660
OG0016148	Cg007G277340	Np002G075970
OG0016149	Cg007G277260	Np002G076100
OG0016150	Cg007G277210	Np002G076270, Np002G076210
OG0016151	Cg004G144910	Np007G389030
OG0016152	Cg007G277140	Np002G076400
OG0016153	Cg007G277120	Np002G076420
OG0016154	Cg007G277060	Np002G076490
OG0016155	Cg007G277050	Np002G076500
OG0016156	Cg007G276880	Np002G076770
OG0016157	Cg007G276860	Np002G076790
OG0016158	Cg007G276760	Np002G076890
OG0016159	Cg007G276710	Np002G076960
OG0016160	Cg007G276440	Np002G077270
OG0016161	Cg007G276210	Np002G077680
OG0016162	Cg007G276190	Np002G077700
OG0016163	Cg007G276130	Np002G077820
OG0016164	Cg006G203490	Np004G201610
OG0016165	Cg007G276010	Np002G077960
OG0016166	Cg007G275990	Np002G077980
OG0016167	Cg007G275950	Np002G078020
OG0016168	Cg007G275750	Np002G078190
OG0016169	Cg007G275560	Np002G078470
OG0016170	Cg007G275470	Np002G078580
OG0016171	Cg007G275390	Np002G078670
OG0016172	Cg007G275350	Np002G078740
OG0016173	Cg007G275260	Np002G078870
OG0016174	Cg007G275160	Np002G078990
OG0016175	Cg007G275110	Np002G079050, Np002G080590
OG0016176	Cg007G275100	Np002G079060, Np002G080580
OG0016177	Cg007G275040	Np002G079080, Np002G080560, Np002G079100
OG0016178	Cg007G275000	Np002G079130
OG0016179	Cg007G274770	Np002G079370
OG0016180	Cg007G274760	Np002G079380
OG0016181	Cg007G274710	Np002G079480
OG0016182	Cg007G274510	Np002G079840
OG0016183	Cg007G274430	Np002G080040
OG0016185	Cg007G274060	Np002G080820
OG0016186	Cg007G273820	Np002G081150
OG0016187	Cg007G273780	Np002G081240
OG0016188	Cg007G273760	Np002G081280
OG0016189	Cg007G273600	Np002G081420
OG0016190	Cg007G273580	Np002G081460
OG0016191	Cg007G273550	Np002G081490
OG0016192	Cg007G273530	Np002G081560
OG0016193	Cg007G273500	Np002G081580
OG0016194	Cg007G273430	Np002G081660
OG0016195	Cg007G273160	Np002G082090
OG0016196	Cg007G273010	Np002G082370, Np002G082270
OG0016197	Cg007G272980	Np002G082410
OG0016198	Cg007G272960	Np002G082430
OG0016199	Cg007G279460	Np002G072980
OG0016200	Cg007G279570	Np002G072850
OG0016201	Cg007G279580	Np002G072840
OG0016202	Cg007G279610	Np002G072810
OG0016203	Cg007G279660	Np002G072770
OG0016205	Cg007G280210	Np002G072040
OG0016206	Cg007G280360	Np002G071640
OG0016207	Cg007G280470	Np002G071530
OG0016208	Cg007G281330	Np002G070610
OG0016209	Cg007G281340	Np002G070600
OG0016210	Cg007G281440	Np002G070510
OG0016211	Cg007G281460	Np002G070490
OG0016212	Cg007G281510	Np002G070450
OG0016213	Cg007G281660	Np002G070280
OG0016214	Cg007G281750	Np002G070090
OG0016215	Cg007G281800	Np002G070140
OG0016216	Cg007G281810	Np002G070150
OG0016217	Cg007G281820	Np002G070160
OG0016218	Cg004G128530	Np007G408530
OG0016219	Cg004G128700	Np007G408370
OG0016220	Cg004G128910	Np007G408070
OG0016221	Cg004G128960	Np007G408000
OG0016222	Cg004G129410	Np007G407370
OG0016223	Cg004G147300, Cg004G129550	Np007G407030
OG0016224	Cg004G129570	Np007G406960
OG0016225	Cg004G129670	Np007G406710
OG0016226	Cg004G129970	Np007G406300
OG0016227	Cg004G130290	Np007G405960
OG0016228	Cg004G130870	Np007G405110
OG0016229	Cg004G130990	Np007G404980
OG0016230	Cg004G131220	Np007G404690
OG0016231	Cg004G131770	Np007G403900
OG0016232	Cg004G131900	Np007G403540
OG0016233	Cg004G132110	Np007G402780
OG0016234	Cg004G132280	Np007G390110
OG0016235	Cg004G132310	Np007G390140
OG0016236	Cg004G132570	Np007G390440
OG0016237	Cg004G132640	Np007G390530
OG0016238	Cg004G132650	Np007G390540
OG0016239	Cg004G132660	Np007G390550
OG0016240	Cg004G132690	Np007G390580
OG0016242	Cg004G132990	Np007G391290
OG0016243	Cg004G133210	Np007G391470
OG0016244	Cg004G133360	Np007G391680
OG0016245	Cg004G133370	Np007G391690
OG0016246	Cg004G133410	Np007G391730
OG0016247	Cg004G133450	Np007G391830
OG0016248	Cg004G133480	Np007G391860
OG0016249	Cg004G133660	Np007G392170
OG0016250	Cg004G133900	Np007G392530
OG0016251	Cg004G133990	Np007G392610
OG0016253	Cg004G134110	Np007G392770
OG0016254	Cg004G134450	Np007G393260
OG0016255	Cg004G134500	Np007G393320
OG0016256	Cg004G134570	Np007G393570
OG0016257	Cg004G134620	Np007G393690
OG0016258	Cg004G134680	Np007G393750
OG0016259	Cg004G135030	Np007G394280
OG0016260	Cg004G135180	Np007G394530
OG0016262	Cg004G135560	Np007G395130
OG0016264	Cg004G135780	Np007G395760
OG0016265	Cg004G135860	Np007G395900
OG0016266	Cg004G136370	Np007G396920
OG0016267	Cg004G136390	Np007G396940
OG0016268	Cg004G136480	Np007G397090
OG0016269	Cg004G136570	Np007G397520
OG0016270	Cg004G136590, Cg004G136580	Np007G397530
OG0016271	Cg004G136690	Np007G397660
OG0016272	Cg004G137360	Np011G436130
OG0016273	Cg007G248220	Np002G119640
OG0016274	Cg004G137590	Np007G380360
OG0016275	Cg004G137610	Np007G380380
OG0016276	Cg004G137690	Np007G380490
OG0016277	Cg004G142660	Np007G387420
OG0016278	Cg004G138610	Np007G381700
OG0016279	Cg004G138480	Np007G381470
OG0016280	Cg004G138390	Np007G381430
OG0016281	Cg004G139190	Np007G382460
OG0016282	Cg004G139430	Np007G382750
OG0016283	Cg004G139670	Np007G383210
OG0016284	Cg004G140530	Np007G384230
OG0016285	Cg004G140680	Np007G384360
OG0016286	Cg004G140950	Np007G384690
OG0016287	Cg004G141590	Np007G385810
OG0016288	Cg004G141770	Np007G386100
OG0016289	Cg004G141790	Np007G386150
OG0016290	Cg004G141820	Np007G386180
OG0016291	Cg004G142340	Np007G387030
OG0016292	Cg004G142470	Np007G387260
OG0016293	Cg004G142540	Np007G387290
OG0016294	Cg005G187790	Np006G363680
OG0016295	Cg004G142850	Np007G387680
OG0016296	Cg004G142790	Np007G387600
OG0016297	Cg004G142950	Np007G387820
OG0016298	Cg004G143370	Np007G388190
OG0016299	Cg004G143240	Np007G388070
OG0016300	Cg004G144530	Np007G388870
OG0016301	Cg004G144030	Np007G388720
OG0016302	Cg004G146780	Np005G292530
OG0016303	Cg003G099360	Np003G165290
OG0016304	Cg004G147930	Np007G379840
OG0016305	Cg004G146510	Np007G389840
OG0016306	Cg004G145700	Np007G389320
OG0016307	Cg004G147900	Np007G379870
OG0016308	Cg004G147040	Np007G380180, Np007G380210
OG0016309	Cg004G148070	Np007G379720
OG0016310	Cg004G148170	Np007G379680
OG0016311	Cg004G148180	Np007G379700, Np007G379650
OG0016312	Cg004G148200	Np007G379640
OG0016313	Cg004G148250	Np007G379600
OG0016314	Cg004G148260	Np007G379590
OG0016315	Cg004G148350	Np007G379490
OG0016316	Cg004G148380	Np007G379450
OG0016317	Cg004G148470	Np007G379270
OG0016318	Cg004G148750	Np007G379210
OG0016319	Cg001G033080	Np005G309570
OG0016320	Cg004G150530, Cg004G149600	Np007G378450
OG0016321	Cg004G150920, Cg004G149740	Np007G378420
OG0016322	Cg004G149860, Cg004G150840	Np007G378330
OG0016323	Cg004G150800, Cg004G149930	Np007G378270
OG0016324	Cg004G149940, Cg004G150790	Np007G378260
OG0016325	Cg004G151350	Np007G378070
OG0016326	Cg004G152240	Np007G377300
OG0016327	Cg004G152550	Np007G377010
OG0016328	Cg004G152700	Np007G376760
OG0016329	Cg004G152740	Np007G376660
OG0016330	Cg004G153000	Np007G376290
OG0016331	Cg004G153100	Np007G376150
OG0016332	Cg004G153710	Np007G375600
OG0016333	Cg004G154050	Np007G375130, Np001G021540
OG0016334	Cg004G154070	Np007G375110, Np001G021520
OG0016335	Cg004G154220	Np007G374950
OG0016336	Cg004G154720	Np007G374380
OG0016337	Cg004G154560	Np007G374600
OG0016338	Cg004G154500	Np007G374650
OG0016339	Cg004G154450	Np007G374680
OG0016340	Cg004G154360	Np007G374750
OG0016341	Cg004G155100	Np007G374030
OG0016343	Cg004G155650	Np007G373560
OG0016344	Cg004G155690	Np007G373440
OG0016345	Cg004G156020	Np007G372980
OG0016346	Cg004G156190	Np007G372720
OG0016347	Cg004G156210	Np007G372680
OG0016348	Cg004G156330	Np007G372540
OG0016349	Cg004G156470	Np007G372430
OG0016350	Cg004G156480	Np007G372410
OG0016351	Cg004G156610	Np007G372260
OG0016353	Cg004G157140	Np007G371700
OG0016354	Cg004G157320	Np007G371550
OG0016355	Cg006G194400	Np004G190510
OG0016356	Cg006G194430	Np004G190540
OG0016357	Cg006G194500	Np004G190630
OG0016358	Cg006G194570	Np004G190700
OG0016359	Cg006G194690	Np004G190860
OG0016360	Cg006G194760	Np004G190940
OG0016361	Cg006G194920	Np004G191230
OG0016362	Cg006G195060	Np004G191430
OG0016363	Cg006G195140	Np004G191550
OG0016364	Cg004G129760	Np007G406580
OG0016365	Cg006G195430	Np004G192010
OG0016366	Cg004G130260	Np007G405990
OG0016367	Cg006G195790	Np004G192380
OG0016368	Cg006G195920	Np004G192590
OG0016369	Cg006G196400	Np004G193250
OG0016370	Cg006G196540	Np004G193440
OG0016371	Cg006G196700	Np004G193690
OG0016372	Cg006G196930	Np004G194050
OG0016373	Cg006G196940	Np004G194060
OG0016374	Cg006G196970	Np004G194080
OG0016375	Cg006G197140	Np004G194210
OG0016376	Cg006G197180	Np004G194250
OG0016377	Cg006G197280	Np004G194340
OG0016378	Cg006G197420	Np004G194510
OG0016379	Cg006G197440	Np004G194600
OG0016380	Cg006G197500	Np004G194700
OG0016381	Cg006G197520	Np004G194740
OG0016382	Cg006G197530	Np004G194780
OG0016383	Cg006G198850	Np004G196210
OG0016384	Cg006G198660	Np004G195980
OG0016385	Cg006G198650	Np004G195970
OG0016386	Cg006G198490	Np004G195770
OG0016387	Cg006G198380	Np004G195690
OG0016388	Cg006G198310	Np004G195610
OG0016389	Cg006G198300	Np004G195600
OG0016390	Cg006G199120	Np004G196430
OG0016391	Cg006G199160	Np004G196510
OG0016392	Cg006G199210	Np004G196580
OG0016393	Cg006G199570	Np004G196950
OG0016395	Cg006G199690	Np004G197140
OG0016396	Cg006G199720	Np004G197190
OG0016397	Cg006G199770	Np004G197290
OG0016398	Cg006G200140	Np004G198160
OG0016399	Cg006G200170	Np004G198180
OG0016400	Cg006G200180	Np004G198190
OG0016401	Cg006G200190	Np004G198210
OG0016402	Cg006G200220	Np004G198240
OG0016403	Cg006G200360	Np004G198400
OG0016404	Cg006G201330	Np004G199290
OG0016405	Cg006G201430	Np004G199450
OG0016406	Cg006G201500	Np004G199600
OG0016407	Cg006G201580	Np004G199680
OG0016408	Cg006G201690	Np002G088600
OG0016409	Cg006G201760	Np004G199890
OG0016410	Cg006G201780	Np004G200030
OG0016411	Cg006G201800	Np004G199920
OG0016412	Cg006G201920	Np004G200110
OG0016413	Cg001G024960	Np005G300350
OG0016414	Cg001G025100	Np005G301070
OG0016415	Cg001G025250	Np005G301370
OG0016416	Cg001G025560	Np005G302090
OG0016418	Cg001G025590	Np005G302120
OG0016419	Cg005G171850	Np006G341620
OG0016420	Cg006G215890	Np004G213970
OG0016422	Cg002G054920	Np001G053810
OG0016423	Cg002G054800	Np001G053930
OG0016424	Cg002G054580	Np001G054160
OG0016425	Cg002G054500	Np001G054310
OG0016426	Cg002G054280	Np001G054650
OG0016427	Cg002G054150	Np001G054780
OG0016428	Cg002G054140	Np001G054790
OG0016429	Cg002G054120	Np001G054810
OG0016430	Cg002G053530	Np001G055450
OG0016431	Cg004G123620	Np007G415350
OG0016432	Cg006G228220	Np004G238240
OG0016433	Cg002G053180	Np001G056220
OG0016434	Cg002G052620	Np001G056840
OG0016435	Cg002G052610	Np001G056850
OG0016436	Cg002G055010	Np001G053680
OG0016437	Cg002G054950	Np001G053760
OG0016438	Cg002G055050	Np001G053640
OG0016439	Cg002G055100	Np001G053570
OG0016440	Cg002G055220	Np001G053420
OG0016441	Cg006G222380	Np004G230160
OG0016442	Cg002G055240	Np001G053400
OG0016443	Cg002G055230	Np001G053410
OG0016444	Cg002G052080	Np001G057580
OG0016445	Cg002G051940	Np001G057760
OG0016446	Cg002G051730	Np001G058090
OG0016447	Cg002G051680	Np001G058320
OG0016448	Cg002G051660	Np001G058340
OG0016449	Cg002G051190	Np001G058900
OG0016450	Cg002G051150	Np001G059020
OG0016451	Cg002G051080	Np001G059060
OG0016452	Cg002G050290	Np001G060030
OG0016453	Cg002G050190	Np001G060140
OG0016454	Cg002G050080	Np001G060360
OG0016455	Cg002G050050	Np001G060390
OG0016456	Cg002G049910	Np001G060580
OG0016457	Cg002G049640	Np001G060910
OG0016458	Cg002G049570	Np001G061220
OG0016459	Cg002G049390	Np001G061370
OG0016460	Cg002G049240	Np001G061530
OG0016461	Cg002G049120	Np001G061680
OG0016462	Cg002G048770	Np001G062290
OG0016463	Cg002G048730	Np001G062360
OG0016464	Cg002G048690	Np001G062390
OG0016465	Cg002G048520	Np001G062560
OG0016466	Cg002G048460	Np001G062630
OG0016467	Cg002G048450	Np001G062640
OG0016468	Cg002G048300	Np001G062810
OG0016469	Cg002G051980	Np001G057710
OG0016470	Cg002G047890	Np001G063310
OG0016471	Cg002G047880	Np001G063320
OG0016472	Cg002G047810	Np001G063420
OG0016473	Cg002G047510	Np001G064060
OG0016474	Cg002G047110	Np005G302770
OG0016475	Cg002G046980	Np001G064770
OG0016476	Cg002G046810	Np001G065020
OG0016477	Cg004G144870	Np007G388990
OG0016478	Cg002G046650	Np001G065270
OG0016479	Cg002G046610	Np001G065220
OG0016480	Cg002G046440	Np001G065610
OG0016481	Cg002G046260	Np001G065980
OG0016482	Cg002G046090	Np001G066270
OG0016483	Cg002G045770	Np001G066680
OG0016484	Cg002G045590	Np001G066930
OG0016485	Cg002G045330	Np001G067250
OG0016486	Cg002G045240	Np001G067370
OG0016487	Cg002G045190	Np001G067420
OG0016488	Cg002G045080	Np001G067560, Np003G157270
OG0016489	Cg002G044900	Np001G067860
OG0016490	Cg002G044790	Np001G067950
OG0016491	Cg002G044620	Np001G068170
OG0016492	Cg002G044410	Np001G068450
OG0016493	Cg002G044280	Np001G068640
OG0016494	Cg002G044270	Np001G068650
OG0016495	Cg002G043890	Np001G069220
OG0016496	Cg002G043930	Np001G069170
OG0016498	Cg002G043620	Np001G069530
OG0016499	Cg002G043590	Np001G069570
OG0016500	Cg002G043440	Np001G069750
OG0016501	Cg002G043420	Np001G069770
OG0016502	Cg002G043410	Np001G069790
OG0016503	Cg002G043400	Np001G069800
OG0016504	Cg002G043320	Np001G069860
OG0016505	Cg002G043290	Np001G069890
OG0016506	Cg002G043250	Np001G069950
OG0016507	Cg002G043230	Np001G069970
