Orthogroup	Cochlearia_excelsa	Cardamine_glauca
OG0018134	g6244	Cg004G147710
OG0018135	g6309	Cg004G147260
OG0018136	g11108	Cg004G146140
OG0018138	g13665	Cg004G147370
OG0018139	g13670	Cg004G148000
OG0018140	g14318	Cg004G150460, Cg004G149410
OG0018141	g14235	Cg004G151300
OG0018142	g13704	Cg004G151700
OG0018144	g14021, g53180	Cg004G153590
OG0018145	g6001	Cg004G154710
OG0018147	g13826	Cg004G157030
OG0018148	g13843	Cg004G157090
OG0018150	g36585	Cg006G196920
OG0018151	g54253	Cg006G197510
OG0018152	g36532	Cg006G197790
OG0018156	g27971	Cg006G194010
OG0018158	g19218	Cg002G053940
OG0018159	g2383	Cg002G053520
OG0018160	g19205	Cg002G053340
OG0018161	g2255	Cg002G051580
OG0018162	g2150, g19028	Cg002G049930
OG0018164	g19024	Cg002G049870
OG0018165	g11260	Cg002G049720
OG0018166	g2104	Cg002G048850
OG0018168	g18949	Cg002G047820
OG0018169	g18910	Cg002G047370
OG0018170	g1917	Cg002G046230
OG0018171	g1856	Cg002G045230
OG0018175	g46915	Cg001G033260
OG0018176	g11361	Cg002G056340
OG0018177	g19320	Cg002G055610
OG0018178	g11317	Cg002G053440
OG0018180	g2339	Cg002G052910
OG0018181	g19059	Cg002G050490
OG0018186	g18749	Cg002G043730
OG0018187	g17	Cg007G249730
OG0018188	g23726	Cg002G053400
OG0018190	g40638	Cg008G324040
OG0018191	g5904	Cg006G219200
OG0018194	g51522	Cg005G171130
OG0018195	g51722	Cg005G167880
OG0018203	g44418	Cg007G276560
OG0018205	g46016	Cg007G273240
OG0018206	g17073	Cg001G012770
OG0018207	g23445	Cg001G010550
OG0018208	g23573	Cg001G012440
OG0018209	g22954	Cg001G003980
OG0018210	g30774	Cg006G243860
OG0018211	g10289	Cg008G312940
OG0018212	g26957	Cg006G240940
OG0018213	g49543	Cg006G239890
OG0018214	g31034	Cg006G239300, Cg006G240420
OG0018216	g31086	Cg006G238190
OG0018217	g31112	Cg006G237740
OG0018220	g31588	Cg006G230590
OG0018222	g32041	Cg006G223360
OG0018223	g23842	Cg001G016620
OG0018226	g41581	Cg007G268000
OG0018227	g41724	Cg007G267320
OG0018228	g44028	Cg007G252240
OG0018230	g38260	Cg007G248230
OG0018231	g15780	Cg001G040350
OG0018232	g4762	Cg007G246050, Cg007G246060
OG0018234	g6391	Cg004G143270
OG0018235	g12056	Cg004G133560
OG0018236	g7039	Cg004G132530
OG0018237	g14415	Cg004G131600
OG0018238	g7302	Cg004G128280
OG0018239	g41531	Cg007G268680
OG0018240	g7535	Cg004G124430
OG0018241	g12934	Cg004G122680
OG0018244	g11666	Cg008G285970
OG0018248	g29644	Cg008G287940
OG0018249	g5567	Cg008G287960
OG0018252	g24020	Cg001G019710
OG0018254	g32344	Cg006G218210
OG0018255	g23763	Cg001G015360
OG0018256	g17174	Cg001G015450
OG0018257	g37941	Cg005G173880
OG0018258	g40023	Cg005G178640
OG0018261	g29760	Cg005G184570
OG0018262	g17186	Cg001G015850
OG0018265	g45596	Cg008G292830
OG0018266	g5254	Cg008G293820
OG0018268	g46837	Cg001G035080
OG0018269	g29037	Cg008G298610
OG0018271	g10493	Cg002G071030
OG0018273	g28670	Cg003G105490
OG0018277	g41395	Cg008G301080
OG0018278	g719	Cg008G300880
OG0018282	g410	Cg003G109340
OG0018283	g9829	Cg003G110890
OG0018286	g9643	Cg003G114990
OG0018287	g27023, g31109	Cg006G237900
OG0018288	g27118	Cg006G235620
OG0018291	g32021	Cg006G223860
OG0018292	g27667, g13610	Cg006G209820
OG0018298	g44859	Cg007G268110
OG0018301	g11760	Cg004G140850
OG0018302	g11664	Cg004G143120
OG0018303	g50970	Cg005G190560
OG0018306	g19187	Cg002G052900
OG0018310	g25867	Cg003G085460
OG0018311	g17057	Cg001G012490
OG0018312	g17080	Cg001G013090
OG0018313	g17152, g47557	Cg001G014980
OG0018317	g37060	Cg001G034980
OG0018318	g18112	Cg001G038000
OG0018319	g16801	Cg001G041920
OG0018320	g40484	Cg008G320630
OG0018321	g1359	Cg003G097130
OG0018322	g41176, g41195	Cg003G098250
OG0018337	g17562	Cg001G024400
OG0018338	g18195	Cg001G006190
OG0018339	g1693	Cg007G255710
OG0018340	g43912, g52811	Cg007G255700
OG0018341	g41094	Cg007G253320
OG0018342	g44089	Cg007G251390
OG0018343	g10744	Cg002G074940
OG0018346	g10346	Cg008G310180
OG0018348	g45007	Cg007G265390
OG0018350	g45104	Cg007G261470
OG0018354	g17979	Cg006G194110
OG0018361	g28303	Cg003G097440
OG0018362	g28325	Cg003G097720
OG0018363	g1322	Cg003G098300
OG0018365	g886	Cg003G099390
OG0018367	g39332	Cg003G104380
OG0018368	g10302	Cg008G313960, Cg009G326050
OG0018369	g5284	Cg008G293380
OG0018372	g47256	Cg001G022780
OG0018373	g17483	Cg001G022600
OG0018374	g24139	Cg001G021440
OG0018376	g47361	Cg001G019960
OG0018379	g28231	Cg006G206480
OG0018380	g32391	Cg006G217250, Cg006G217340, Cg006G217470
OG0018382	g24653, g22815	Cg001G002480
OG0018383	g22680	Cg001G000840
OG0018385	g18102	Cg001G038020
OG0018386	g46705	Cg001G039170
OG0018387	g51411	Cg005G172560
OG0018390	g10664	Cg002G073770
OG0018391	g50706	Cg006G212100
OG0018392	g25765	Cg003G083160
OG0018396	g18412	Cg008G320980, Cg008G320990
OG0018397	g40530	Cg008G321720
OG0018398	g40557	Cg008G322550
OG0018400	g13537	Cg004G143680
OG0018401	g47084	Cg001G033920
OG0018402	g24642, g24636	Cg001G029460
OG0018403	g47014	Cg001G028810
OG0018405	g16861	Cg001G040540
OG0018406	g46675	Cg001G041050
OG0018407	g15791, g3690	Cg001G041320
OG0018409	g16820	Cg001G041540
OG0018411	g46642	Cg001G042420
OG0018412	g16762	Cg001G042950
OG0018414	g37752	Cg005G157880
OG0018416	g37567	Cg005G161000
OG0018418	g24611	Cg001G029070
OG0018420	g5822	Cg008G282560
OG0018421	g29850	Cg008G283470
OG0018425	g288	Cg003G111350
OG0018428	g45279	Cg003G076060
OG0018431	g39898	Cg005G176070
OG0018434	g40074	Cg005G179400
OG0018437	g7933	Cg004G116450
OG0018439	g46666	Cg004G116030
OG0018443	g12691	Cg004G117210
OG0018444	g41080	Cg004G117470
OG0018446	g12770	Cg004G118480
OG0018448	g10148	Cg008G307000
OG0018450	g32147	Cg006G221190
OG0018452	g32199	Cg006G220210
OG0018453	g47510	Cg001G016360
OG0018454	g23818	Cg001G016020
OG0018456	g38360	Cg005G189240
OG0018458	g38430	Cg005G191260
OG0018459	g38529	Cg005G193420
OG0018463	g31162	Cg006G236910
OG0018464	g31159	Cg006G236990
OG0018465	g39674	Cg008G320430
OG0018466	g49573	Cg006G238480
OG0018467	g49514	Cg006G240540
OG0018468	g30851	Cg006G242370
OG0018469	g30828	Cg006G242910
OG0018470	g49291	Cg006G245290
OG0018472	g45631	Cg008G294070
OG0018478	g4827	Cg008G306330
OG0018479	g4788	Cg008G306790
OG0018480	g4648	Cg008G308420
OG0018482	g29688	Cg008G287110
OG0018483	g10070	Cg008G305270
OG0018485	g397	Cg003G109520
OG0018488	g19416	Cg002G057720
OG0018491	g2719, g2722	Cg002G058580
OG0018494	g19518	Cg002G059820
OG0018497	g31101	Cg006G238020
OG0018501	g46321	Cg001G033150
OG0018502	g44405	Cg007G276980
OG0018506	g46458	Cg007G279190
OG0018507	g46510	Cg007G279900
OG0018508	g46580	Cg007G281090
OG0018511	g12181	Cg004G130520
OG0018512	g11704	Cg004G142560
OG0018514	g6242	Cg004G147860
OG0018517	g13944	Cg004G155070
OG0018524	g12666	Cg002G043820
OG0018525	g11144	Cg002G043350
OG0018526	g18706	Cg002G043240
OG0018529	g17755	Cg001G028070
OG0018532	g11322	Cg002G053910
OG0018533	g2166	Cg002G050160
OG0018535	g18793	Cg002G044080
OG0018536	g40536	Cg008G321880
OG0018541	g38092	Cg005G167740
OG0018543	g51883	Cg005G180730, Cg005G180570, Cg005G180610, Cg005G165700
OG0018550	g17047	Cg001G012150
OG0018551	g23489	Cg001G011320
OG0018553	g54146	Cg001G000060
OG0018554	g49516	Cg006G240520
OG0018555	g31038	Cg006G239230
OG0018559	g27167	Cg006G234300
OG0018560	g49872	Cg006G232630
OG0018561	g27227	Cg006G232310
OG0018563	g31532	Cg006G231450
OG0018564	g27311	Cg006G230190
OG0018566	g44841	Cg007G268550
OG0018567	g40911	Cg007G247930
OG0018568	g6365	Cg004G144480, Cg004G144950
OG0018569	g13517	Cg004G142680
OG0018570	g13367	Cg004G136840
OG0018572	g7276	Cg004G128590
OG0018574	g13051	Cg004G125140
OG0018576	g12484	Cg004G122500
OG0018577	g25527, g17390, g44880	Cg003G094360, Cg003G079670
OG0018580	g29647	Cg008G287870
OG0018581	g47438	Cg001G018200
OG0018583	g47254	Cg001G022890
OG0018584	g17749, g17548	Cg001G023580
OG0018585	g17224	Cg001G016740
OG0018586	g17154	Cg001G015000
OG0018587	g51313	Cg005G173950
OG0018588	g51221	Cg005G176000
OG0018589	g37883	Cg005G177080
OG0018593	g29553	Cg008G290010
OG0018595	g45747	Cg008G297460
OG0018596	g4956, g4952	Cg008G298130
OG0018597	g10119	Cg008G306450
OG0018599	g46659	Cg001G041650
OG0018600	g16710	Cg002G074670
OG0018602	g28638, g28640	Cg003G105010
OG0018603	g39305	Cg003G105060
OG0018604	g39295	Cg003G105280
OG0018605	g1246	Cg003G106730
OG0018608	g10019	Cg008G304230
OG0018609	g9956	Cg008G302980
OG0018613	g32208	Cg006G220020
OG0018618	g13578	Cg007G272470
OG0018620	g13545	Cg004G143960
OG0018623	g50912	Cg005G191930
OG0018624	g38455	Cg005G191790
OG0018627	g44637, g37129, g46356	Cg005G169840
OG0018629	g52050	Cg005G163720
OG0018636	g25346	Cg003G076080
OG0018637	g47585	Cg001G014240
OG0018638	g23737	Cg001G014990
OG0018639	g10265	Cg008G312090
OG0018641	g45377	Cg008G284750
OG0018678	g24359, g17587	Cg001G024830
OG0018681	g10546	Cg002G071830
OG0018682	g46928	Cg001G033070
OG0018683	g18069	Cg002G060040
OG0018685	g23735	Cg001G014960
OG0018687	g26633	Cg003G092020
OG0018690	g1423	Cg003G095150, Cg016G334030
OG0018691	g867	Cg003G098750
OG0018692	g41212	Cg003G099010
OG0018695	g28528	Cg003G103130
OG0018697	g24282	Cg001G023750
OG0018698	g24019	Cg001G019700
OG0018699	g47374	Cg001G019610
OG0018700	g47425	Cg001G018510
OG0018701	g23765	Cg001G015420
OG0018703	g11308	Cg006G205860
OG0018706	g22941	Cg001G003870
OG0018707	g46805	Cg001G036160
OG0018710	g11127	Cg008G318750
OG0018711	g11135	Cg008G318550
OG0018712	g11138	Cg008G318490
OG0018713	g18457	Cg008G317360
OG0018716	g10999	Cg008G322390
OG0018717	g46933	Cg001G032190
OG0018718	g46934	Cg001G032180
OG0018720	g17711, g53650	Cg001G026980
OG0018721	g16843	Cg001G040950
OG0018726	g52167	Cg005G161350
OG0018728	g38201	Cg005G162900
OG0018731	g11552	Cg008G282900
OG0018736	g25331	Cg003G075870
OG0018737	g39550	Cg014G331470, Cg003G078180
OG0018740	g40159	Cg005G182740
OG0018741	g40200	Cg005G184520
OG0018745	g12692	Cg004G117180
OG0018750	g13825	Cg004G156890
OG0018752	g32157	Cg006G220840
OG0018758	g49362	Cg006G244000
OG0018760	g49292	Cg006G245280
OG0018761	g29157	Cg008G297120
OG0018763	g9864	Cg003G110200
OG0018766	g2730	Cg002G059580
OG0018767	g2821	Cg002G060320
OG0018769	g19541	Cg002G060300
OG0018770	g19593	Cg002G062290
OG0018771	g11513	Cg002G064920
OG0018772	g44843	Cg007G268520
OG0018775	g46426	Cg007G278810
OG0018776	g27438	Cg006G226300
OG0018777	g44531	Cg007G274840
OG0018781	g12165	Cg004G130840
OG0018782	g12163	Cg004G130920
OG0018783	g13266	Cg004G133070
OG0018784	g11916	Cg004G137220
OG0018786	g11869	Cg004G138380
OG0018789	g6107	Cg004G153030
OG0018792	g27973	Cg006G194050
OG0018795	g54150	Cg006G199850
OG0018796	g36347	Cg006G201200
OG0018798	g11225	Cg002G048490
OG0018799	g2012	Cg002G047180
OG0018800	g11183	Cg002G045530
OG0018802	g18786	Cg002G043340
OG0018806	g36440	Cg006G199430
OG0018811	g18785	Cg002G043360
OG0018816	g37963	Cg005G172990
OG0018819	g46354	Cg007G278060
OG0018822	g23324	Cg001G009070
OG0018828	g30817, g45206	Cg006G243060
OG0018833	g31020	Cg006G239490
OG0018835	g31571	Cg006G230800
OG0018840	g51426	Cg008G317350
OG0018842	g40932	Cg007G248580
OG0018845	g6052	Cg004G153730
OG0018846	g6922	Cg004G134280
OG0018850	g5577	Cg008G287780
OG0018851	g29643	Cg008G287950
OG0018852	g24220	Cg001G022760
OG0018859	g10310	Cg002G065890
OG0018861	g28976	Cg008G300220
OG0018862	g26951	Cg006G241320
OG0018865	g31773	Cg006G227650
OG0018866	g50341	Cg006G221270
OG0018867	g32250	Cg006G219580
OG0018868	g32496	Cg006G215510
OG0018870	g13645	Cg005G193410
OG0018874	g43512	Cg003G086880, Cg003G086860
OG0018876	g41549	Cg007G268590
OG0018878	g44602, g34995	Cg007G273060
OG0018881	g11744	Cg004G141420
OG0018882	g13487	Cg004G142020
OG0018884	g13795	Cg004G155140, Cg004G155150, Cg004G155120
OG0018885	g38433	Cg005G191220
OG0018886	g36888	Cg005G190710
OG0018892	g37668	Cg005G159250
OG0018898	g10173	Cg008G307650
OG0018899	g40270	Cg003G085100
OG0018903	g46792	Cg001G036360
OG0018905	g16778	Cg001G042460
OG0018906	g18450	Cg008G316750
OG0018910	g28593	Cg003G104500, Cg003G104510
OG0018940	g17033	Cg007G270170
OG0018941	g23352	Cg001G009430
OG0018948	g16673	Cg002G073440
OG0018950	g1603	Cg002G071590
OG0018951	g10416	Cg002G069110
OG0018952	g47582	Cg001G014340
OG0018958	g5441	Cg008G290270
OG0018959	g5501	Cg008G289270
OG0018960	g47409	Cg001G018940
OG0018964	g22817	Cg001G002500
OG0018966	g22662	Cg001G000460
OG0018970	g45858	Cg011G328800, Cg008G316890
OG0018973	g17862	Cg001G029800
OG0018976	g9635	Cg003G115210
OG0018980	g40152	Cg005G182490
OG0018986	g50392	Cg006G219850
OG0018993	g41454	Cg008G299160
OG0018994	g10039	Cg008G304690
OG0018998	g19595	Cg002G062480
OG0018999	g19602	Cg002G062920
OG0019000	g45799, g27827	Cg007G269810
OG0019006	g11765	Cg004G140500
OG0019012	g36378	Cg006G200540, Cg007G249970
OG0019023	g3003	Cg002G062280
OG0019025	g19255	Cg002G054390
OG0019027	g11280	Cg002G051310
OG0019028	g47176	Cg001G024470
OG0019029	g37227	Cg005G168810
OG0019035	g11004	Cg001G007910, Cg001G007870
OG0019036	g49285	Cg006G245370
OG0019039	g49778	Cg006G234180
OG0019044	g13981	Cg004G154250
OG0019050	g23778	Cg001G015510
OG0019053	g28812	Cg003G108040
OG0019057	g27005	Cg006G238820
OG0019063	g44229, g44226	Cg007G247970, Cg007G247980
OG0019064	g44055	Cg007G251770
OG0019071	g44817	Cg007G268900
OG0019076	g13835	Cg004G157350
OG0019081	g27653	Cg005G172830
OG0019082	g51821	Cg005G166360
OG0019089	g510	Cg008G303590
OG0019092	g22840, g35971	Cg001G002790
OG0019096	g47511	Cg001G016260
OG0019098	g34981, g53072, g43409	Cg006G234140
OG0019099	g16807	Cg001G041760
OG0019104	g18676	Cg003G114460
OG0019129	g8118, g20151, g48800, g8024, g20197	Cg019G335210, Cg019G335040, Cg021G335580, Cg019G334920
OG0019131	g41110	Cg007G253820
OG0019135	g989	Cg003G102300
OG0019136	g1007	Cg003G102510
OG0019137	g29457	Cg008G291600
OG0019142	g53679	Cg006G208670
OG0019144	g27949	Cg006G208240
OG0019147	g25933	Cg003G086820
OG0019148	g37021	Cg008G315110
OG0019157	g5849	Cg008G282200
OG0019159	g11883	Cg004G151490
OG0019164	g12669	Cg004G118070
OG0019168	g27423	Cg006G227060
OG0019171	g50909	Cg005G191920
OG0019173	g49566	Cg006G238590
OG0019175	g389	Cg003G109640
OG0019180	g3198	Cg002G063520
OG0019183	g46227	Cg007G276230
OG0019188	g13360	Cg004G137050
OG0019204	g37013	Cg008G315790
OG0019208	g44589	Cg007G273350
OG0019215	g46913	Cg001G002290
OG0019217	g38447	Cg005G191630
OG0019218	g31461	Cg006G232430
OG0019224	g13814	Cg004G156280
OG0019225	g6027	Cg004G154230
OG0019233	g39445	Cg003G100690
OG0019234	g18543, g631	Cg008G305810
OG0019239	g30965	Cg006G240260
OG0019240	g50340	Cg006G221280
OG0019245	g41071	Cg007G252130
OG0019246	g1679	Cg007G265380
OG0019252	g51056	Cg005G187670
OG0019256	g3113	Cg002G062970
OG0019257	g2031	Cg002G048060
OG0019258	g45330, g45331	Cg008G283400
OG0019266	g53821	Cg008G321700
OG0019275	g29452	Cg005G177810, Cg005G189560
OG0019276	g13755, g40676	Cg004G153950
OG0019308	g47190	Cg001G024060
OG0019309	g43900	Cg007G255880
OG0019312	g1041	Cg003G103280
OG0019313	g29606	Cg008G288660
OG0019321	g40254	Cg003G085530, Cg003G085480, Cg003G085590
OG0019322	g48740, g8084	Cg019G335000, Cg019G335020
OG0019327	g52032	Cg005G163850
OG0019329	g36836	Cg005G186650
OG0019333	g31780	Cg006G227560
OG0019334	g31893	Cg006G225930
OG0019338	g10123	Cg008G306530
OG0019339	g10156	Cg008G307280
OG0019340	g19509	Cg002G059440
OG0019348	g54359	Cg006G195700
OG0019360	g32647	Cg006G212920
OG0019364	g46434	Cg007G278890
OG0019369	g49977	Cg006G229360
OG0019372	g45849	Cg007G270780
OG0019381	g45650	Cg008G294310
OG0019393	g32210	Cg006G220000
OG0019403	g7147, g12174	Cg004G130760
OG0019406	g13798, g13796	Cg004G155110, Cg004G155130
OG0019409	g18916	Cg002G047480
OG0019414	g25095	Cg001G034490
OG0019456	g28347	Cg003G098150
OG0019459	g27715	Cg006G215610
OG0019460	g40603	Cg001G022430, Cg005G189020
OG0019463	g37722	Cg005G158450
OG0019466	g25512	Cg003G094640
OG0019467	g23681	Cg001G014030
OG0019468	g44865	Cg007G268030
OG0019469	g12947	Cg004G123110
OG0019470	g38024	Cg005G170600
OG0019476	g2479	Cg002G055470
OG0019479	g2968	Cg002G061690
OG0019480	g3267	Cg002G063630
OG0019482	g44579	Cg007G273510
OG0019483	g46598	Cg007G281480
OG0019487	g13662	Cg004G147000
OG0019496	g19774	Cg025G336070
OG0019505	g18130, g16732	Cg002G060110
OG0019507	g1803	Cg002G044780
OG0019513	g38149	Cg005G189900, Cg005G189890, Cg005G189910
OG0019518	g31306	Cg006G234690
OG0019520	g45820	Cg007G270270
OG0019529	g45444	Cg008G286900
OG0019538	g35166, g32171	Cg006G220590
OG0019548	g44954	Cg007G266530
OG0019555	g38404	Cg005G190780
OG0019563	g2980	Cg002G061920
OG0019564	g4685	Cg008G307080
OG0019571	g16502	Cg001G040340
OG0019578	g28705	Cg003G106760
OG0019582	g30293, g20233, g30325	Cg021G335520, Cg019G334960, Cg021G335670, Cg021G335610
OG0019632	g38268	Cg005G184860
OG0019635	g47705	Cg003G101220
OG0019638	g19390	Cg002G057110
OG0019646	g13568	Cg004G144860
OG0019651	g11326	Cg002G054270
OG0019661	g13552	Cg008G323360
OG0019662	g25712	Cg003G082260
OG0019667	g45062	Cg001G020640
OG0019681	g857	Cg003G107840, Cg003G107950
OG0019682	g25348	Cg003G076090
OG0019691	g6182	Cg004G151240
OG0019697	g36742	Cg006G194330
OG0019708	g38256	Cg005G158390
OG0019709	g38457	Cg005G191860
OG0019716	g19590	Cg002G061930
OG0019717	g43124	Cg008G285420
OG0019722	g47549, g17163	Cg001G015260
OG0019723	g47527	Cg001G015790, Cg001G015830
OG0019725	g46639	Cg001G042440
OG0019734	g37428	Cg005G163900
OG0019742	g12895, g12884, g12880, g12899	Cg008G308240
OG0019744	g47205, g13585	Cg005G172130
OG0019776	g41133	Cg007G257230
OG0019784	g18348	Cg001G000430
OG0019785	g40653	Cg008G324370
OG0019793	g27326	Cg006G230040
OG0019797	g19599	Cg002G062720
OG0019812	g32069	Cg006G222550
OG0019830	g42611, g39266, g26232, g6102, g49127, g41144	Cg008G309660, Cg008G311490
OG0019841	g45035	Cg007G264960
OG0019842	g17975	Cg007G276310
OG0019848	g13673	Cg004G148240
OG0019853	g1645	Cg002G074900
OG0019855	g12969, g4592	Cg002G058740, Cg002G058420
OG0019863	g25683, g25686	Cg003G082020
OG0019864	g25377	Cg003G076690, Cg014G332880
OG0019867	g47625, g23644	Cg001G013430
OG0019880	g47978	Cg002G068940, Cg002G068870, Cg002G068910, Cg002G068860, Cg002G068850, Cg002G068900, Cg002G068890, Cg002G068930, Cg002G068880, Cg002G068920
OG0019932	g10497	Cg002G071070
OG0019945	g40336	Cg003G083150
OG0019954	g17110	Cg001G013770
OG0019956	g27358	Cg006G229040
OG0019957	g50339	Cg006G221330
OG0019982	g26983	Cg002G074320
OG0020035	g29461, g41476	Cg005G164510
OG0020036	g5359	Cg008G292190
OG0020040	g25342	Cg003G076020
OG0020045	g20172, g8137	Cg019G335180, Cg019G335070
OG0020053	g24961, g11680, g28213	Cg007G270800
OG0020099	g17369	Cg001G019990
OG0020102	g46766	Cg001G037190
OG0020112	g25846	Cg001G035750
OG0020117	g11986	Cg004G135570
OG0020133	g52080	Cg002G063290, Cg002G063300, Cg005G163180
OG0020136	g49332	Cg006G244530
OG0020158	g32209	Cg006G220010
OG0020211	g19704, g19759	Cg004G146710
OG0020212	g19703, g19760	Cg025G336160, Cg040G337010
OG0020271	g41790	Cg007G267060
OG0020282	g50839	Cg005G157730
OG0020283	g24812	Cg007G253200
OG0020296	g5101	Cg008G295850
OG0020308	g17921	Cg008G315930, Cg001G029430
OG0020346	g35170	Cg005G176320
OG0020381	g13647	Cg003G099080
OG0020385	g8094	Cg019G334970
OG0020385	g48730	Cg019G334910
OG0020393	g28225	Cg006G205530
OG0020398	g19755	Cg040G337050
OG0020399	g31592	Cg006G230510
OG0020418	g27308	Cg001G034880
OG0020439	g52058, g51275, g52067	Cg005G163460, Cg005G163470, Cg005G163490
OG0020469	g50729	Cg007G254140
OG0020471	g13642	Cg007G262820
OG0020475	g22685	Cg001G000920
OG0020478	g47736, g24706	Cg001G029700
OG0020488	g36418	Cg006G199680
OG0020531	g54147	Cg006G199940
OG0020558	g24427	Cg001G025630
OG0020586	g16386	Cg007G251900, Cg005G158180, Cg005G158190, Cg003G102840
OG0020594	g44434, g34316, g35014, g35287, g34313	Cg007G276320
OG0020628	g22082, g49194, g9288, g22544, g48864, g8185, g42371, g42352, g49197, g34637, g34633	Cg004G144100
OG0020666	g23557	Cg001G012220
OG0020694	g25242	Cg002G063820
OG0020802	g5619	Cg005G180780
OG0020832	g31495	Cg006G231880
OG0020893	g45744	Cg007G256530
OG0020909	g19630	Cg003G115590
OG0020942	g1084, g28568	Cg003G104280
OG0020954	g50495	Cg006G217810
OG0020971	g44876	Cg007G267840
OG0021028	g1350	Cg003G097280
OG0021032	g20174, g8139	Cg019G335100
OG0021062	g53358, g53352, g27966, g33138	Cg005G189000
OG0021068	g29383	Cg008G302320
OG0021097	g19037	Cg002G050090
OG0021232	g11255	Cg002G049170
OG0021237	g41689	Cg007G267380
OG0021368	g20173, g8138	Cg019G335080, Cg019G335090
OG0021408	g44039	Cg007G250000
OG0021422	g53980	Cg006G206930
OG0021455	g11078	Cg008G320230
OG0021481	g39673	Cg008G320490
OG0021482	g18219	Cg001G005320
OG0021562	g48799	Cg019G334950
OG0021565	g3054	Cg008G316080
OG0021613	g25663	Cg003G081070
OG0021723	g2699, g19429	Cg002G058280
OG0021791	g40756	Cg007G245750
OG0021930	g53037	Cg004G144090
OG0022061	g8141, g20175	Cg019G335110, Cg019G335170
OG0022091	g22652, g15081, g29925	Cg003G086910, Cg003G086920, Cg003G086930
OG0022187	g41975	Cg007G264710
OG0022234	g19193	Cg002G053020
OG0022491	g21634, g42256, g15639, g33146	Cg008G321780
OG0022536	g31701, g6722	Cg007G264090
OG0022674	g8142, g20176	Cg019G335160
OG0022761	g49463	Cg006G241620
OG0022766	g12825, g40700	Cg004G120780
OG0022857	g27242, g27238, g27234	Cg004G154480
OG0023040	g3372	Cg001G008790
