Orthogroup	Cardamine_amara	Arabis_alpina
OG0016869	evm.model.RL_2.3077	Aa_G564350.h1.t1
OG0016870	evm.model.RL_2.3101	Aa_G376370.h1.t1
OG0016871	evm.model.RL_2.3109	Aa_G514760.h1.t1
OG0016872	evm.model.RL_2.3152.1.687c86e8	Aa_G179380.h1.t1
OG0016873	evm.model.RL_2.3192	Aa_G223180.h1.t1
OG0016874	evm.model.RL_2.3214	Aa_G604710.h1.t1
OG0016875	evm.model.RL_2.3236	Aa_G590100.h1.t1
OG0016876	evm.model.RL_6.172	Aa_G224770.h1.t1
OG0016877	evm.model.RL_2.3311	Aa_G294420.h1.t1
OG0016878	evm.model.RL_2.3334	Aa_G503410.h1.t1
OG0016879	evm.model.RL_2.3361	Aa_G381710.h1.t1
OG0016880	evm.model.RL_2.3371	Aa_G693500.h1.t1
OG0016881	evm.model.RL_2.3379	Aa_G450580.h1.t1
OG0016882	evm.model.RL_2.3384	Aa_G374880.h1.t1
OG0016883	evm.model.RL_2.3415	Aa_G351940.h1.t1
OG0016884	evm.model.RL_2.3433	Aa_G137750.h1.t1
OG0016885	evm.model.RL_2.3447	Aa_G137930.h1.t1
OG0016887	evm.model.RL_2.3473	Aa_G676590.h1.t1
OG0016888	evm.model.RL_2.3476	Aa_G219230.h1.t1
OG0016889	evm.model.RL_2.3489	Aa_G219380.h1.t1
OG0016890	evm.model.RL_2.3496	Aa_G541030.h1.t1
OG0016891	evm.model.RL_2.3500	Aa_G487090.h1.t1
OG0016893	evm.model.RL_2.586	Aa_G325410.h1.t1
OG0016894	evm.model.RL_2.545	Aa_G194950.h1.t1
OG0016896	evm.model.RL_2.447	Aa_G505950.h1.t1
OG0016897	evm.model.RL_2.295	Aa_G245590.h1.t1
OG0016898	evm.model.RL_2.294	Aa_G245580.h1.t1
OG0016899	evm.model.RL_2.291	Aa_G245550.h1.t1
OG0016901	evm.model.RL_2.242	Aa_G779750.h1.t1
OG0016903	evm.model.RL_5.879	Aa_G165510.h1.t1
OG0016904	evm.model.RL_1.53	Aa_G451690.h1.t1
OG0016905	evm.model.RL_7.1777	Aa_G424470.h1.t1
OG0016906	evm.model.RL_5.2774.1.687c88bd	Aa_G194290.h1.t1
OG0016907	evm.model.RL_8.898	Aa_G151080.h1.t1
OG0016908	evm.model.RL_8.910	Aa_G151200.h1.t1
OG0016911	evm.model.RL_6.1465	Aa_G465710.h1.t1
OG0016912	evm.model.RL_6.1452	Aa_G113390.h1.t1
OG0016913	evm.model.RL_4.551.1.687c86cf	Aa_G332210.h1.t1
OG0016915	evm.model.RL_4.630	Aa_G150380.h1.t1
OG0016916	evm.model.RL_4.1021	Aa_G652000.h1.t1
OG0016917	evm.model.RL_4.739	Aa_G243300.h1.t1
OG0016918	evm.model.RL_8.788	Aa_G294880.h1.t1
OG0016919	evm.model.RL_8.784	Aa_G294840.h1.t1
OG0016920	evm.model.RL_8.693	Aa_G36160.h1.t1
OG0016921	evm.model.RL_8.638	Aa_G39300.h1.t1
OG0016922	evm.model.RL_8.546	Aa_G94100.h1.t1
OG0016923	evm.model.RL_8.511	Aa_G337950.h1.t1
OG0016926	evm.model.RL_8.416	Aa_G41820.h1.t1
OG0016927	evm.model.RL_8.402.1.687c97bc	Aa_G41960.h1.t1
OG0016928	evm.model.RL_5.693	Aa_G368390.h1.t1
OG0016929	evm.model.RL_4.411	Aa_G480000.h1.t1
OG0016930	evm.model.RL_4.265	Aa_G176760.h1.t1
OG0016931	evm.model.RL_1.1361	Aa_G56300.h1.t1
OG0016932	evm.model.RL_2.637	Aa_G70910.h1.t1
OG0016933	evm.model.RL_4.35	Aa_G522850.h1.t1
OG0016934	evm.model.RL_4.25	Aa_G63360.h1.t1
OG0016935	evm.model.RL_4.69	Aa_G670360.h1.t1
OG0016936	evm.model.RL_2.577	Aa_G63510.h1.t1
OG0016937	evm.model.RL_2.621	Aa_G363040.h1.t1
OG0016938	evm.model.RL_4.46	Aa_G162850.h1.t1
OG0016939	evm.model.RL_2.623	Aa_G363010.h1.t1
OG0016941	evm.model.RL_1.2451	Aa_G100.h1.t1
OG0016942	evm.model.RL_1.2453	Aa_G120.h1.t1
OG0016943	evm.model.RL_2.628	Aa_G611610.h1.t1
OG0016944	evm.model.RL_1.2523	Aa_G196640.h1.t1
OG0016945	evm.model.RL_2.606	Aa_G246600.h1.t1
OG0016946	evm.model.RL_2.639	Aa_G70940.h1.t1
OG0016947	evm.model.RL_2.797	Aa_G531590.h1.t1, Aa_G573130.h1.t1
OG0016948	evm.model.RL_2.816	Aa_G413400.h1.t1
OG0016949	evm.model.RL_2.856	Aa_G198060.h1.t1
OG0016950	evm.model.RL_2.873	Aa_G79840.h1.t1
OG0016951	evm.model.RL_2.913	Aa_G115750.h1.t1
OG0016952	evm.model.RL_2.927	Aa_G250900.h1.t1
OG0016953	evm.model.RL_2.1017	Aa_G31150.h1.t1
OG0016955	evm.model.RL_2.1021	Aa_G31180.h1.t1
OG0016956	evm.model.RL_2.1025	Aa_G31290.h1.t1
OG0016958	evm.model.RL_2.1068	Aa_G496660.h1.t1
OG0016959	evm.model.RL_2.239	Aa_G460000.h1.t1
OG0016961	evm.model.RL_8.2856	Aa_G113790.h1.t1
OG0016962	evm.model.RL_2.34	Aa_G245120.h1.t1
OG0016963	evm.model.RL_2.58	Aa_G553500.h1.t1
OG0016964	evm.model.RL_2.146	Aa_G165250.h1.t1
OG0016965	evm.model.RL_2.151	Aa_G201140.h1.t1
OG0016966	evm.model.RL_2.156	Aa_G201100.h1.t1
OG0016967	evm.model.RL_2.167	Aa_G185140.h1.t1
OG0016968	evm.model.RL_2.177	Aa_G185060.h1.t1
OG0016969	evm.model.RL_2.178	Aa_G185050.h1.t1
OG0016970	evm.model.RL_8.228	Aa_G15660.h1.t1
OG0016971	evm.model.RL_6.2960	Aa_G13190.h1.t1
OG0016972	evm.model.RL_6.2958	Aa_G13140.h1.t1
OG0016973	evm.model.RL_6.2934	Aa_G12900.h1.t1
OG0016974	evm.model.RL_6.2905	Aa_G241250.h1.t1
OG0016975	evm.model.RL_6.2894	Aa_G226170.h1.t1
OG0016976	evm.model.RL_6.2835	Aa_G177920.h1.t1
OG0016978	evm.model.RL_6.2801	Aa_G332600.h1.t1
OG0016979	evm.model.RL_6.2767	Aa_G381050.h1.t1
OG0016980	evm.model.RL_6.2683	Aa_G16190.h1.t1
OG0016981	evm.model.RL_6.2633	Aa_G175240.h1.t1
OG0016983	evm.model.RL_6.2533	Aa_G100490.h1.t1
OG0016984	evm.model.RL_6.2522	Aa_G360550.h1.t1
OG0016985	evm.model.RL_6.2515	Aa_G360640.h1.t1
OG0016986	evm.model.RL_7.415	Aa_G340570.h1.t1
OG0016987	evm.model.RL_6.2459	Aa_G125410.h1.t1
OG0016988	evm.model.RL_6.2443	Aa_G401480.h1.t1
OG0016991	evm.model.RL_6.2287	Aa_G188370.h1.t1
OG0016992	evm.model.RL_6.2274	Aa_G188470.h1.t1
OG0016993	evm.model.RL_4.3410	Aa_G481250.h1.t1
OG0016994	evm.model.RL_4.3409	Aa_G481260.h1.t1
OG0016995	evm.model.RL_4.3402	Aa_G626110.h1.t1
OG0016996	evm.model.RL_4.3386	Aa_G54030.h1.t1
OG0016997	evm.model.RL_4.3382	Aa_G54060.h1.t1
OG0016998	evm.model.RL_4.3380.4.687c86de	Aa_G54080.h1.t1
OG0016999	evm.model.RL_4.3377	Aa_G54110.h1.t1
OG0017000	evm.model.RL_4.3352	Aa_G419130.h1.t1
OG0017001	evm.model.RL_4.3349	Aa_G443030.h1.t1
OG0017002	evm.model.RL_4.3329	Aa_G18790.h1.t1
OG0017003	evm.model.RL_4.3316	Aa_G274540.h1.t1
OG0017004	evm.model.RL_4.3315	Aa_G274550.h1.t1
OG0017005	evm.model.RL_4.3301	Aa_G85280.h1.t1
OG0017006	evm.model.RL_4.3261	Aa_G260720.h1.t1
OG0017007	evm.model.RL_4.3189	Aa_G170150.h1.t1
OG0017009	evm.model.RL_4.1683	Aa_G181260.h1.t1
OG0017010	evm.model.RL_4.1624	Aa_G68120.h1.t1
OG0017011	evm.model.RL_4.1610	Aa_G15710.h1.t1
OG0017012	evm.model.RL_4.1614.4.687c86d4	Aa_G642590.h1.t1
OG0017013	evm.model.RL_4.1561	Aa_G633690.h2.t1, Aa_G633690.h1.t1
OG0017014	evm.model.RL_4.1550	Aa_G404700.h1.t1
OG0017015	evm.model.RL_4.1481	Aa_G459160.h1.t1
OG0017016	evm.model.RL_4.1456	Aa_G173870.h1.t1
OG0017017	evm.model.RL_4.1445	Aa_G470830.h1.t1
OG0017018	evm.model.RL_8.2068	Aa_G33870.h1.t1
OG0017020	evm.model.RL_8.2387	Aa_G320930.h1.t1
OG0017021	evm.model.RL_8.2429	Aa_G75920.h1.t1
OG0017022	evm.model.RL_8.2442	Aa_G76010.h1.t1
OG0017023	evm.model.RL_8.2480	Aa_G268250.h1.t1
OG0017024	evm.model.RL_8.2488	Aa_G268330.h1.t1
OG0017025	evm.model.RL_8.2566	Aa_G20850.h1.t1
OG0017026	evm.model.RL_8.2579	Aa_G20730.h1.t1
OG0017028	evm.model.RL_8.2598	Aa_G37140.h1.t1
OG0017030	evm.model.RL_8.2636	Aa_G527030.h1.t1
OG0017031	evm.model.RL_8.2645	Aa_G81440.h1.t1
OG0017032	evm.model.RL_8.2663	Aa_G500390.h1.t1
OG0017033	evm.model.RL_8.2674	Aa_G23360.h1.t1
OG0017034	evm.model.RL_8.2682	Aa_G23440.h1.t1
OG0017035	evm.model.RL_8.2694	Aa_G23550.h1.t1
OG0017036	evm.model.RL_8.2697.1.687c8563	Aa_G23580.h1.t1
OG0017037	evm.model.RL_8.2736	Aa_G165870.h1.t1
OG0017038	evm.model.RL_8.2754	Aa_G180850.h1.t1
OG0017039	evm.model.RL_8.2784	Aa_G147070.h1.t1
OG0017041	evm.model.RL_3.2140	Aa_G43980.h1.t1
OG0017042	evm.model.RL_8.2850	Aa_G113840.h1.t1
OG0017043	evm.model.RL_8.2858	Aa_G113770.h1.t1
OG0017044	evm.model.RL_8.10	Aa_G136070.h1.t1
OG0017045	evm.model.RL_8.52	Aa_G299940.h1.t1
OG0017047	evm.model.RL_8.144	Aa_G67760.h1.t1
OG0017049	evm.model.RL_8.152	Aa_G78400.h1.t1
OG0017050	evm.model.RL_8.227	Aa_G53140.h1.t1
OG0017051	evm.model.RL_5.3125	Aa_G438560.h1.t1
OG0017053	evm.model.RL_8.276	Aa_G179930.h1.t1
OG0017054	evm.model.RL_4.440	Aa_G215370.h1.t1
OG0017055	evm.model.RL_4.497	Aa_G316870.h1.t1
OG0017056	evm.model.RL_4.506	Aa_G203740.h1.t1
OG0017057	evm.model.RL_4.507	Aa_G203750.h1.t1
OG0017058	evm.model.RL_4.530	Aa_G519850.h1.t1
OG0017059	evm.model.RL_6.1362	Aa_G257880.h1.t1
OG0017060	evm.model.RL_6.1279	Aa_G154750.h1.t1
OG0017061	evm.model.RL_6.1265	Aa_G154780.h1.t1
OG0017063	evm.model.RL_6.1202	Aa_G589120.h1.t1
OG0017064	evm.model.RL_6.1174	Aa_G85980.h1.t1
OG0017066	evm.model.RL_6.1101	Aa_G597540.h1.t1
OG0017068	evm.model.RL_6.998	Aa_G412160.h1.t1
OG0017069	evm.model.RL_6.976	Aa_G578980.h1.t1
OG0017070	evm.model.RL_6.969	Aa_G60280.h1.t1
OG0017073	evm.model.RL_6.908	Aa_G561370.h1.t1
OG0017075	evm.model.RL_6.774	Aa_G624460.h1.t1
OG0017076	evm.model.RL_6.751	Aa_G236330.h1.t1
OG0017077	evm.model.RL_6.715	Aa_G205320.h1.t1
OG0017078	evm.model.RL_6.725	Aa_G205290.h1.t1
OG0017080	evm.model.RL_6.577	Aa_G363360.h2.t1, Aa_G363360.h1.t1
OG0017082	evm.model.RL_6.556	Aa_G371760.h1.t1
OG0017083	evm.model.RL_6.538	Aa_G709550.h1.t1
OG0017084	evm.model.RL_6.535	Aa_G290460.h1.t1
OG0017085	evm.model.RL_6.531	Aa_G495960.h1.t1
OG0017086	evm.model.RL_2.26	Aa_G515740.h1.t1
OG0017087	evm.model.RL_6.502	Aa_G515720.h1.t1
OG0017088	evm.model.RL_2.2264	Aa_G217480.h1.t1
OG0017089	evm.model.RL_2.2262	Aa_G217460.h1.t1
OG0017090	evm.model.RL_2.2259	Aa_G774590.h1.t1
OG0017091	evm.model.RL_2.2251.3.687c86e5	Aa_G107230.h1.t1
OG0017092	evm.model.RL_2.2250	Aa_G107240.h1.t1
OG0017093	evm.model.RL_2.2246	Aa_G107280.h1.t1
OG0017094	evm.model.RL_1.50	Aa_G451670.h1.t1
OG0017096	evm.model.RL_1.41, evm.model.RL_1.42	Aa_G52640.h1.t1
OG0017097	evm.model.RL_1.35.4.687c87e9	Aa_G52570.h1.t1
OG0017098	evm.model.RL_1.21	Aa_G52430.h1.t1
OG0017099	evm.model.RL_1.13	Aa_G52320.h1.t1
OG0017100	evm.model.RL_2.2156	Aa_G514880.h1.t1
OG0017101	evm.model.RL_2.2643, evm.model.RL_2.2166	Aa_G228010.h1.t1
OG0017102	evm.model.RL_2.2179	Aa_G69800.h1.t1
OG0017103	evm.model.RL_2.2204	Aa_G86560.h1.t1
OG0017104	evm.model.RL_2.2186	Aa_G618310.h1.t1
OG0017106	evm.model.RL_1.132	Aa_G71600.h1.t1
OG0017108	evm.model.RL_1.209	Aa_G250270.h1.t1
OG0017109	evm.model.RL_1.212	Aa_G111970.h1.t1
OG0017111	evm.model.RL_1.252	Aa_G267860.h1.t1
OG0017112	evm.model.RL_1.264	Aa_G47610.h1.t1
OG0017113	evm.model.RL_1.285	Aa_G44970.h1.t1
OG0017114	evm.model.RL_1.322	Aa_G618730.h1.t1
OG0017115	evm.model.RL_1.378	Aa_G4310.h1.t1
OG0017116	evm.model.RL_1.393	Aa_G4460.h1.t1
OG0017117	evm.model.RL_1.402	Aa_G4540.h1.t1
OG0017118	evm.model.RL_1.446	Aa_G5050.h1.t1
OG0017119	evm.model.RL_1.470	Aa_G75730.h1.t1
OG0017120	evm.model.RL_1.514	Aa_G269300.h1.t1
OG0017123	evm.model.RL_1.537	Aa_G163210.h1.t1
OG0017124	evm.model.RL_1.539	Aa_G163190.h1.t1
OG0017125	evm.model.RL_1.582	Aa_G49840.h1.t1
OG0017126	evm.model.RL_1.586	Aa_G49940.h1.t1
OG0017127	evm.model.RL_1.593	Aa_G47410.h1.t1
OG0017128	evm.model.RL_1.627	Aa_G47040.h1.t1
OG0017129	evm.model.RL_1.638	Aa_G47860.h1.t1
OG0017130	evm.model.RL_1.672	Aa_G174760.h1.t1
OG0017131	evm.model.RL_1.683	Aa_G174610.h1.t1
OG0017132	evm.model.RL_1.703	Aa_G174400.h1.t1
OG0017133	evm.model.RL_1.717	Aa_G174260.h1.t1
OG0017134	evm.model.RL_1.752	Aa_G258680.h1.t1
OG0017135	evm.model.RL_1.755	Aa_G302000.h1.t1
OG0017136	evm.model.RL_1.793	Aa_G24250.h1.t1
OG0017137	evm.model.RL_6.2152	Aa_G431230.h1.t1
OG0017138	evm.model.RL_6.2105	Aa_G38300.h1.t1
OG0017139	evm.model.RL_6.2071	Aa_G461840.h1.t1
OG0017140	evm.model.RL_6.2069	Aa_G461870.h1.t1
OG0017141	evm.model.RL_6.2064	Aa_G651890.h1.t1
OG0017142	evm.model.RL_6.2031	Aa_G202470.h1.t1
OG0017145	evm.model.RL_6.2003	Aa_G486490.h1.t1
OG0017146	evm.model.RL_6.1708	Aa_G313380.h1.t1
OG0017147	evm.model.RL_6.1767	Aa_G25220.h1.t1
OG0017148	evm.model.RL_6.1799	Aa_G570370.h1.t1
OG0017149	evm.model.RL_6.1833	Aa_G786600.h1.t1
OG0017150	evm.model.RL_6.1812	Aa_G272390.h1.t1
OG0017151	evm.model.RL_6.1808	Aa_G272440.h1.t1
OG0017153	evm.model.RL_5.1385	Aa_G121300.h1.t1
OG0017154	evm.model.RL_5.1409, evm.model.RL_5.1410	Aa_G112430.h1.t1
OG0017155	evm.model.RL_5.1452	Aa_G179710.h1.t1
OG0017157	evm.model.RL_5.1503.1.687c88b4	Aa_G103870.h1.t1
OG0017159	evm.model.RL_5.1556	Aa_G275010.h1.t1
OG0017160	evm.model.RL_5.1567	Aa_G349050.h1.t1
OG0017161	evm.model.RL_5.1599	Aa_G278370.h1.t1
OG0017162	evm.model.RL_5.1666	Aa_G718700.h1.t1
OG0017163	evm.model.RL_5.1639	Aa_G190840.h1.t1
OG0017164	evm.model.RL_5.1680	Aa_G132420.h1.t1
OG0017165	evm.model.RL_5.1689	Aa_G271530.h1.t1
OG0017166	evm.model.RL_5.1694	Aa_G119000.h1.t1
OG0017167	evm.model.RL_5.1706	Aa_G119170.h1.t1
OG0017168	evm.model.RL_5.1748	Aa_G192220.h1.t1
OG0017169	evm.model.RL_5.1779	Aa_G323750.h1.t1
OG0017170	evm.model.RL_5.1790	Aa_G93290.h1.t1
OG0017171	evm.model.RL_5.1976	Aa_G36980.h1.t1
OG0017172	evm.model.RL_5.3652	Aa_G33360.h1.t1
OG0017173	evm.model.RL_5.3603	Aa_G374370.h1.t1
OG0017174	evm.model.RL_5.3590.1.687c88c3	Aa_G86850.h1.t1
OG0017175	evm.model.RL_5.3588	Aa_G454220.h1.t1
OG0017176	evm.model.RL_5.3583	Aa_G454170.h1.t1
OG0017177	evm.model.RL_5.3574	Aa_G444760.h1.t1
OG0017178	evm.model.RL_5.3530	Aa_G292670.h1.t1
OG0017180	evm.model.RL_5.3502	Aa_G372740.h1.t1
OG0017182	evm.model.RL_5.3493	Aa_G372760.h1.t1
OG0017183	evm.model.RL_5.3481	Aa_G121850.h1.t1
OG0017184	evm.model.RL_5.3463	Aa_G785690.h1.t1
OG0017185	evm.model.RL_5.3452	Aa_G367280.h1.t1
OG0017186	evm.model.RL_5.3385	Aa_G273990.h1.t1
OG0017187	evm.model.RL_5.3379	Aa_G274040.h1.t1
OG0017188	evm.model.RL_5.3347	Aa_G126660.h1.t1
OG0017189	evm.model.RL_5.3312	Aa_G579820.h1.t1
OG0017190	evm.model.RL_5.3258	Aa_G283510.h1.t1
OG0017191	evm.model.RL_5.3224	Aa_G637000.h1.t1
OG0017192	evm.model.RL_5.3200	Aa_G431830.h1.t1
OG0017193	evm.model.RL_5.3136	Aa_G59010.h1.t1
OG0017195	evm.model.RL_5.3138	Aa_G419780.h1.t1
OG0017196	evm.model.RL_2.1956	Aa_G255790.h1.t1
OG0017197	evm.model.RL_6.2233	Aa_G88540.h1.t1
OG0017199	evm.model.RL_2.2072	Aa_G29720.h1.t1
OG0017202	evm.model.RL_6.392	Aa_G393150.h1.t1
OG0017203	evm.model.RL_6.412	Aa_G321370.h1.t1
OG0017204	evm.model.RL_6.332	Aa_G310050.h1.t1
OG0017205	evm.model.RL_6.311	Aa_G436800.h1.t1, Aa_G436840.h1.t1
OG0017206	evm.model.RL_6.232	Aa_G253070.h1.t1
OG0017207	evm.model.RL_6.206	Aa_G157400.h1.t1
OG0017209	evm.model.RL_6.155	Aa_G311480.h1.t1
OG0017210	evm.model.RL_6.111	Aa_G100270.h1.t1
OG0017211	evm.model.RL_6.98	Aa_G145590.h1.t1
OG0017212	evm.model.RL_6.61	Aa_G287850.h1.t1
OG0017213	evm.model.RL_6.55	Aa_G50370.h1.t1
OG0017214	evm.model.RL_6.44	Aa_G157640.h1.t1
OG0017215	evm.model.RL_6.29	Aa_G10090.h1.t1
OG0017216	evm.model.RL_6.26	Aa_G10110.h1.t1
OG0017217	evm.model.RL_5.1319	Aa_G115600.h1.t1
OG0017219	evm.model.RL_5.1203	Aa_G666630.h1.t1
OG0017221	evm.model.RL_5.1146	Aa_G26530.h1.t1
OG0017222	evm.model.RL_5.1143	Aa_G292140.h1.t1
OG0017223	evm.model.RL_5.1121	Aa_G319720.h1.t1
OG0017225	evm.model.RL_5.999	Aa_G89320.h1.t1
OG0017226	evm.model.RL_5.951.1.687c88b0	Aa_G43350.h1.t1
OG0017227	evm.model.RL_5.944	Aa_G43260.h1.t1
OG0017228	evm.model.RL_5.940	Aa_G43210.h1.t1
OG0017229	evm.model.RL_5.892	Aa_G446460.h1.t1
OG0017230	evm.model.RL_5.844	Aa_G635790.h1.t1
OG0017231	evm.model.RL_5.850	Aa_G550180.h1.t1
OG0017232	evm.model.RL_5.802	Aa_G193950.h1.t1
OG0017233	evm.model.RL_5.784	Aa_G19050.h1.t1
OG0017235	evm.model.RL_5.779	Aa_G19100.h1.t1
OG0017237	evm.model.RL_5.771.1.687c88af	Aa_G19170.h1.t1
OG0017238	evm.model.RL_4.2839	Aa_G244330.h1.t1
OG0017239	evm.model.RL_5.714	Aa_G442660.h1.t1
OG0017240	evm.model.RL_5.575	Aa_G275940.h1.t1
OG0017242	evm.model.RL_5.483	Aa_G23000.h1.t1
OG0017243	evm.model.RL_5.449	Aa_G220580.h1.t1
OG0017245	evm.model.RL_5.403	Aa_G219110.h1.t1
OG0017246	evm.model.RL_5.358	Aa_G493500.h1.t1
OG0017247	evm.model.RL_5.352	Aa_G286330.h1.t1
OG0017248	evm.model.RL_5.314	Aa_G38950.h1.t1
OG0017249	evm.model.RL_5.291	Aa_G341330.h1.t1
OG0017250	evm.model.RL_5.265	Aa_G400400.h1.t1
OG0017251	evm.model.RL_5.259	Aa_G400330.h1.t1
OG0017252	evm.model.RL_5.220	Aa_G134790.h1.t1
OG0017253	evm.model.RL_5.224	Aa_G134760.h1.t1
OG0017254	evm.model.RL_5.225	Aa_G134750.h1.t1
OG0017255	evm.model.RL_5.230	Aa_G134680.h1.t1
OG0017256	evm.model.RL_5.236	Aa_G134620.h1.t1
OG0017257	evm.model.RL_5.193	Aa_G135090.h1.t1
OG0017258	evm.model.RL_5.179	Aa_G358020.h1.t1
OG0017259	evm.model.RL_5.89	Aa_G452080.h1.t1
OG0017260	evm.model.RL_5.85	Aa_G687260.h1.t1
OG0017261	evm.model.RL_8.2885	Aa_G94400.h1.t1
OG0017262	evm.model.RL_8.2892	Aa_G94480.h1.t1
OG0017263	evm.model.RL_8.2916	Aa_G106210.h1.t1
OG0017264	evm.model.RL_8.2924	Aa_G106300.h1.t1
OG0017265	evm.model.RL_4.2171	Aa_G524170.h1.t1
OG0017266	evm.model.RL_4.2174	Aa_G524210.h1.t1
OG0017268	evm.model.RL_4.2179	Aa_G258100.h1.t1
OG0017269	evm.model.RL_4.2133	Aa_G450450.h1.t1
OG0017270	evm.model.RL_4.2132	Aa_G450460.h1.t1
OG0017271	evm.model.RL_4.2130	Aa_G499750.h1.t1
OG0017273	evm.model.RL_4.2108	Aa_G321020.h1.t1
OG0017274	evm.model.RL_4.2020	Aa_G412310.h1.t1
OG0017275	evm.model.RL_4.1997	Aa_G539760.h1.t1
OG0017276	evm.model.RL_4.1966	Aa_G79090.h1.t1
OG0017277	evm.model.RL_4.1880	Aa_G387530.h1.t1
OG0017278	evm.model.RL_4.1876	Aa_G325630.h1.t1
OG0017279	evm.model.RL_4.1865	Aa_G106540.h1.t1
OG0017280	evm.model.RL_3.1209	Aa_G286650.h1.t1
OG0017281	evm.model.RL_4.1764	Aa_G726460.h1.t1
OG0017282	evm.model.RL_4.1753	Aa_G83660.h1.t1
OG0017283	evm.model.RL_4.1751	Aa_G83640.h1.t1
OG0017284	evm.model.RL_4.1722	Aa_G362830.h1.t1
OG0017285	evm.model.RL_4.1034	Aa_G430230.h1.t1
OG0017286	evm.model.RL_4.1003	Aa_G251190.h1.t1
OG0017287	evm.model.RL_4.969	Aa_G414160.h1.t1
OG0017288	evm.model.RL_4.947	Aa_G325420.h1.t1
OG0017289	evm.model.RL_4.929	Aa_G196480.h1.t1
OG0017291	evm.model.RL_4.789	Aa_G102140.h1.t1
OG0017292	evm.model.RL_4.815	Aa_G28500.h1.t1
OG0017293	evm.model.RL_4.2259	Aa_G209460.h1.t1
OG0017294	evm.model.RL_4.2264	Aa_G526430.h1.t1
OG0017295	evm.model.RL_4.2861	Aa_G386460.h1.t1
OG0017296	evm.model.RL_7.2538	Aa_G536740.h1.t1
OG0017297	evm.model.RL_5.3985	Aa_G205670.h1.t1
OG0017298	evm.model.RL_4.758	Aa_G286990.h1.t1
OG0017299	evm.model.RL_4.3008	Aa_G170550.h1.t1
OG0017300	evm.model.RL_4.3011	Aa_G170580.h1.t1
OG0017301	evm.model.RL_4.3013	Aa_G353240.h1.t1
OG0017302	evm.model.RL_4.3024	Aa_G353360.h1.t1
OG0017303	evm.model.RL_4.3048	Aa_G304010.h1.t1
OG0017304	evm.model.RL_4.1190	Aa_G550360.h1.t1
OG0017305	evm.model.RL_4.1183	Aa_G552770.h1.t1
OG0017307	evm.model.RL_5.1624	Aa_G557380.h1.t1
OG0017308	evm.model.RL_4.1242	Aa_G169060.h1.t1
OG0017309	evm.model.RL_4.1254	Aa_G392300.h1.t1, Aa_G571960.h1.t1
OG0017310	evm.model.RL_4.1293	Aa_G45980.h1.t1
OG0017311	evm.model.RL_4.1285	Aa_G45480.h1.t1
OG0017312	evm.model.RL_4.1299	Aa_G46040.h1.t1
OG0017313	evm.model.RL_4.1328	Aa_G46260.h1.t1
OG0017314	evm.model.RL_4.1333	Aa_G377420.h1.t1
OG0017315	evm.model.RL_4.1334	Aa_G377410.h1.t1
OG0017317	evm.model.RL_4.1412	Aa_G97930.h1.t1
OG0017318	evm.model.RL_8.2200	Aa_G448750.h1.t1
OG0017319	evm.model.RL_8.1571	Aa_G149160.h1.t1
OG0017320	evm.model.RL_8.2227	Aa_G401230.h1.t1
OG0017322	evm.model.RL_8.2266	Aa_G61480.h1.t1
OG0017323	evm.model.RL_8.2272	Aa_G61420.h1.t1
OG0017324	evm.model.RL_8.2278	Aa_G131170.h1.t1
OG0017325	evm.model.RL_8.2287	Aa_G131040.h1.t1
OG0017326	evm.model.RL_8.2379.2.687c8561	Aa_G492210.h1.t1
OG0017327	evm.model.RL_8.1932	Aa_G93890.h1.t1
OG0017328	evm.model.RL_8.1926	Aa_G93820.h1.t1
OG0017329	evm.model.RL_8.1923	Aa_G93790.h1.t1
OG0017332	evm.model.RL_7.1295	Aa_G11460.h1.t1
OG0017333	evm.model.RL_7.1311	Aa_G661340.h1.t1
OG0017334	evm.model.RL_7.1320	Aa_G649780.h1.t1
OG0017335	evm.model.RL_7.1366	Aa_G131550.h1.t1
OG0017337	evm.model.RL_4.1696	Aa_G181310.h1.t1
OG0017339	evm.model.RL_7.1501	Aa_G106910.h1.t1
OG0017340	evm.model.RL_7.1530	Aa_G197590.h1.t1
OG0017341	evm.model.RL_7.1549	Aa_G363990.h1.t1
OG0017342	evm.model.RL_7.1558	Aa_G343920.h1.t1
OG0017343	evm.model.RL_7.1591	Aa_G658660.h1.t1
OG0017344	evm.model.RL_7.1607	Aa_G563860.h1.t1
OG0017345	evm.model.RL_7.1634	Aa_G487880.h1.t1
OG0017346	evm.model.RL_7.1674	Aa_G88890.h1.t1
OG0017347	evm.model.RL_7.1694	Aa_G578530.h1.t1
OG0017348	evm.model.RL_7.1724	Aa_G99360.h1.t1
OG0017349	evm.model.RL_2.926	Aa_G250910.h1.t1
OG0017350	evm.model.RL_7.1826	Aa_G647980.h1.t1
OG0017352	evm.model.RL_7.1907	Aa_G115920.h1.t1
OG0017354	evm.model.RL_7.1961	Aa_G337480.h1.t1
OG0017355	evm.model.RL_4.1632	Aa_G174230.h1.t1
OG0017356	evm.model.RL_3.1154	Aa_G156840.h1.t1
OG0017357	evm.model.RL_3.1149	Aa_G282890.h1.t1
OG0017358	evm.model.RL_4.2250	Aa_G209600.h1.t1
OG0017359	evm.model.RL_3.1165	Aa_G469580.h1.t1
OG0017360	evm.model.RL_3.1160	Aa_G490610.h1.t1
